# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	1.128257
0.200000	0.040000	2.249387
0.300000	0.090000	3.356339
0.400000	0.160000	4.442215
0.500000	0.250000	5.500343
0.600000	0.360000	6.524348
0.700000	0.490000	7.508219
0.800000	0.640000	8.446370
0.900000	0.810000	9.333701
1.000000	1.000000	10.165644
1.100000	1.210000	10.938211
1.200000	1.440000	11.648028
1.300000	1.690000	12.292366
1.400000	1.960000	12.869164
1.500000	2.250000	13.377035
1.600000	2.560000	13.815278
1.700000	2.890000	14.183871
1.800000	3.240000	14.483458
1.900000	3.610000	14.715332
2.000000	4.000000	14.881404
2.100000	4.410000	14.984169
2.200000	4.840000	15.026668
2.300000	5.290000	15.012433
2.400000	5.760000	14.945443
2.500000	6.250000	14.830058
2.600000	6.760000	14.670964
2.700000	7.290000	14.473105
2.800000	7.840000	14.241619
2.900000	8.410000	13.981767
3.000000	9.000000	13.698870
3.100000	9.610000	13.398240
3.200000	10.240000	13.085112
3.300000	10.890000	12.764587
3.400000	11.560000	12.441566
3.500000	12.250000	12.120699
3.600000	12.960000	11.806330
3.700000	13.690000	11.502457
3.800000	14.440000	11.212685
3.900000	15.210000	10.940199
4.000000	16.000000	10.687731
4.100000	16.810000	10.457547
4.200000	17.640000	10.251425
4.300000	18.490000	10.070658
4.400000	19.360000	9.916046
4.500000	20.250000	9.787911
4.600000	21.160000	9.686108
4.700000	22.090000	9.610044
4.800000	23.040000	9.558707
4.900000	24.010000	9.530698
5.000000	25.000000	9.524263
5.100000	26.010000	9.537337
5.200000	27.040000	9.567587
5.300000	28.090000	9.612459
5.400000	29.160000	9.669223
5.500000	30.250000	9.735029
5.600000	31.360000	9.806951
5.700000	32.490000	9.882039
5.800000	33.640000	9.957368
5.900000	34.810000	10.030085
6.000000	36.000000	10.097453
6.100000	37.210000	10.156892
6.200000	38.440000	10.206019
6.300000	39.690000	10.242678
6.400000	40.960000	10.264975
6.500000	42.250000	10.271294
6.600000	43.560000	10.260327
6.700000	44.890000	10.231077
6.800000	46.240000	10.182876
6.900000	47.610000	10.115382
7.000000	49.000000	10.028579
7.100000	50.410000	9.922771
7.200000	51.840000	9.798568
7.300000	53.290000	9.656868
7.400000	54.760000	9.498841
7.500000	56.250000	9.325896
7.600000	57.760000	9.139661
7.700000	59.290000	8.941946
7.800000	60.840000	8.734711
7.900000	62.410000	8.520034
8.000000	64.000000	8.300069
8.100000	65.610000	8.077014
8.200000	67.240000	7.853072
8.300000	68.890000	7.630417
8.400000	70.560000	7.411157
8.500000	72.250000	7.197304
8.600000	73.960000	6.990739
8.700000	75.690000	6.793191
8.800000	77.440000	6.606205
8.900000	79.210000	6.431127
9.000000	81.000000	6.269083
9.100000	82.810000	6.120967
9.200000	84.640000	5.987430
9.300000	86.490000	5.868879
9.400000	88.360000	5.765470
9.500000	90.250000	5.677118
9.600000	92.160000	5.603499
9.700000	94.090000	5.544062
9.800000	96.040000	5.498047
9.900000	98.010000	5.464498
10.000000	100.000000	5.442285
10.100000	102.010000	5.430131
10.200000	104.040000	5.426631
10.300000	106.090000	5.430283
10.400000	108.160000	5.439513
10.500000	110.250000	5.452708
10.600000	112.360000	5.468239
10.700000	114.490000	5.484493
10.800000	116.640000	5.499898
10.900000	118.810000	5.512952
11.000000	121.000000	5.522245
11.100000	123.210000	5.526484
11.200000	125.440000	5.524509
11.300000	127.690000	5.515314
11.400000	129.960000	5.498061
11.500000	132.250000	5.472089
11.600000	134.560000	5.436923
11.700000	136.890000	5.392281
11.800000	139.240000	5.338071
11.900000	141.610000	5.274392
12.000000	144.000000	5.201527
12.100000	146.410000	5.119935
12.200000	148.840000	5.030242
12.300000	151.290000	4.933221
12.400000	153.760000	4.829781
12.500000	156.250000	4.720948
12.600000	158.760000	4.607840
12.700000	161.290000	4.491651
12.800000	163.840000	4.373627
12.900000	166.410000	4.255039
13.000000	169.000000	4.137167
13.100000	171.610000	4.021269
13.200000	174.240000	3.908565
13.300000	176.890000	3.800213
13.400000	179.560000	3.697289
13.500000	182.250000	3.600770
13.600000	184.960000	3.511516
13.700000	187.690000	3.430260
13.800000	190.440000	3.357590
13.900000	193.210000	3.293946
14.000000	196.000000	3.239613
14.100000	198.810000	3.194714
14.200000	201.640000	3.159216
