# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.108659
0.200000	0.040000	0.217035
0.300000	0.090000	0.324849
0.400000	0.160000	0.431823
0.500000	0.250000	0.537680
0.600000	0.360000	0.642151
0.700000	0.490000	0.744971
0.800000	0.640000	0.845883
0.900000	0.810000	0.944637
1.000000	1.000000	1.040990
1.100000	1.210000	1.134713
1.200000	1.440000	1.225585
1.300000	1.690000	1.313396
1.400000	1.960000	1.397951
1.500000	2.250000	1.479066
1.600000	2.560000	1.556572
1.700000	2.890000	1.630315
1.800000	3.240000	1.700154
1.900000	3.610000	1.765967
2.000000	4.000000	1.827645
2.100000	4.410000	1.885097
2.200000	4.840000	1.938248
2.300000	5.290000	1.987040
2.400000	5.760000	2.031434
2.500000	6.250000	2.071404
2.600000	6.760000	2.106945
2.700000	7.290000	2.138066
2.800000	7.840000	2.164796
2.900000	8.410000	2.187177
3.000000	9.000000	2.205269
3.100000	9.610000	2.219148
3.200000	10.240000	2.228905
3.300000	10.890000	2.234644
3.400000	11.560000	2.236487
3.500000	12.250000	2.234565
3.600000	12.960000	2.229025
3.700000	13.690000	2.220025
3.800000	14.440000	2.207734
3.900000	15.210000	2.192330
4.000000	16.000000	2.174003
4.100000	16.810000	2.152950
4.200000	17.640000	2.129376
4.300000	18.490000	2.103490
4.400000	19.360000	2.075510
4.500000	20.250000	2.045657
4.600000	21.160000	2.014153
4.700000	22.090000	1.981226
4.800000	23.040000	1.947103
4.900000	24.010000	1.912011
5.000000	25.000000	1.876177
5.100000	26.010000	1.839825
5.200000	27.040000	1.803178
5.300000	28.090000	1.766452
5.400000	29.160000	1.729861
5.500000	30.250000	1.693611
5.600000	31.360000	1.657903
5.700000	32.490000	1.622929
5.800000	33.640000	1.588872
5.900000	34.810000	1.555908
6.000000	36.000000	1.524202
6.100000	37.210000	1.493909
6.200000	38.440000	1.465171
6.300000	39.690000	1.438121
6.400000	40.960000	1.412879
6.500000	42.250000	1.389551
6.600000	43.560000	1.368232
6.700000	44.890000	1.349003
6.800000	46.240000	1.331934
6.900000	47.610000	1.317077
7.000000	49.000000	1.304475
7.100000	50.410000	1.294156
7.200000	51.840000	1.286133
7.300000	53.290000	1.280409
7.400000	54.760000	1.276971
7.500000	56.250000	1.275796
7.600000	57.760000	1.276845
7.700000	59.290000	1.280071
7.800000	60.840000	1.285413
7.900000	62.410000	1.292800
8.000000	64.000000	1.302149
8.100000	65.610000	1.313370
8.200000	67.240000	1.326360
8.300000	68.890000	1.341012
8.400000	70.560000	1.357207
8.500000	72.250000	1.374821
8.600000	73.960000	1.393724
8.700000	75.690000	1.413779
8.800000	77.440000	1.434847
8.900000	79.210000	1.456783
9.000000	81.000000	1.479439
9.100000	82.810000	1.502667
9.200000	84.640000	1.526315
9.300000	86.490000	1.550234
9.400000	88.360000	1.574272
9.500000	90.250000	1.598281
9.600000	92.160000	1.622114
9.700000	94.090000	1.645628
9.800000	96.040000	1.668682
9.900000	98.010000	1.691140
10.000000	100.000000	1.712873
10.100000	102.010000	1.733755
10.200000	104.040000	1.753670
10.300000	106.090000	1.772505
10.400000	108.160000	1.790158
10.500000	110.250000	1.806533
10.600000	112.360000	1.821544
10.700000	114.490000	1.835113
10.800000	116.640000	1.847172
10.900000	118.810000	1.857662
11.000000	121.000000	1.866534
11.100000	123.210000	1.873750
11.200000	125.440000	1.879280
11.300000	127.690000	1.883105
11.400000	129.960000	1.885219
11.500000	132.250000	1.885621
