# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.022873
0.200000	0.040000	0.045718
0.300000	0.090000	0.068506
0.400000	0.160000	0.091210
0.500000	0.250000	0.113801
0.600000	0.360000	0.136251
0.700000	0.490000	0.158535
0.800000	0.640000	0.180623
0.900000	0.810000	0.202490
1.000000	1.000000	0.224108
1.100000	1.210000	0.245453
1.200000	1.440000	0.266499
1.300000	1.690000	0.287221
1.400000	1.960000	0.307594
1.500000	2.250000	0.327596
1.600000	2.560000	0.347204
1.700000	2.890000	0.366395
1.800000	3.240000	0.385149
1.900000	3.610000	0.403444
2.000000	4.000000	0.421262
2.100000	4.410000	0.438583
2.200000	4.840000	0.455390
2.300000	5.290000	0.471666
2.400000	5.760000	0.487396
2.500000	6.250000	0.502564
2.600000	6.760000	0.517157
2.700000	7.290000	0.531162
2.800000	7.840000	0.544568
2.900000	8.410000	0.557364
3.000000	9.000000	0.569541
3.100000	9.610000	0.581091
3.200000	10.240000	0.592007
3.300000	10.890000	0.602283
3.400000	11.560000	0.611913
3.500000	12.250000	0.620896
3.600000	12.960000	0.629227
3.700000	13.690000	0.636907
3.800000	14.440000	0.643935
3.900000	15.210000	0.650312
4.000000	16.000000	0.656040
4.100000	16.810000	0.661123
4.200000	17.640000	0.665565
4.300000	18.490000	0.669373
4.400000	19.360000	0.672552
4.500000	20.250000	0.675111
4.600000	21.160000	0.677058
4.700000	22.090000	0.678404
4.800000	23.040000	0.679158
4.900000	24.010000	0.679334
5.000000	25.000000	0.678944
5.100000	26.010000	0.678001
5.200000	27.040000	0.676521
5.300000	28.090000	0.674518
5.400000	29.160000	0.672009
5.500000	30.250000	0.669011
5.600000	31.360000	0.665541
5.700000	32.490000	0.661618
5.800000	33.640000	0.657262
5.900000	34.810000	0.652491
6.000000	36.000000	0.647325
6.100000	37.210000	0.641787
6.200000	38.440000	0.635896
6.300000	39.690000	0.629674
6.400000	40.960000	0.623143
6.500000	42.250000	0.616326
6.600000	43.560000	0.609245
6.700000	44.890000	0.601922
6.800000	46.240000	0.594380
6.900000	47.610000	0.586644
7.000000	49.000000	0.578734
7.100000	50.410000	0.570675
7.200000	51.840000	0.562490
7.300000	53.290000	0.554202
7.400000	54.760000	0.545833
7.500000	56.250000	0.537405
7.600000	57.760000	0.528943
7.700000	59.290000	0.520467
7.800000	60.840000	0.511999
7.900000	62.410000	0.503562
8.000000	64.000000	0.495175
8.100000	65.610000	0.486861
8.200000	67.240000	0.478638
