# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.398315
0.200000	0.040000	0.793907
0.300000	0.090000	1.184079
0.400000	0.160000	1.566195
0.500000	0.250000	1.937703
0.600000	0.360000	2.296164
0.700000	0.490000	2.639278
0.800000	0.640000	2.964907
0.900000	0.810000	3.271099
1.000000	1.000000	3.556103
1.100000	1.210000	3.818394
1.200000	1.440000	4.056680
1.300000	1.690000	4.269920
1.400000	1.960000	4.457331
1.500000	2.250000	4.618393
1.600000	2.560000	4.752852
1.700000	2.890000	4.860724
1.800000	3.240000	4.942287
1.900000	3.610000	4.998075
2.000000	4.000000	5.028872
2.100000	4.410000	5.035700
2.200000	4.840000	5.019800
2.300000	5.290000	4.982619
2.400000	5.760000	4.925790
2.500000	6.250000	4.851110
2.600000	6.760000	4.760516
2.700000	7.290000	4.656064
2.800000	7.840000	4.539900
2.900000	8.410000	4.414236
3.000000	9.000000	4.281322
3.100000	9.610000	4.143420
3.200000	10.240000	4.002776
3.300000	10.890000	3.861598
3.400000	11.560000	3.722024
3.500000	12.250000	3.586102
3.600000	12.960000	3.455771
3.700000	13.690000	3.332831
3.800000	14.440000	3.218931
3.900000	15.210000	3.115552
4.000000	16.000000	3.023988
4.100000	16.810000	2.945338
4.200000	17.640000	2.880496
4.300000	18.490000	2.830142
4.400000	19.360000	2.794743
4.500000	20.250000	2.774545
4.600000	21.160000	2.769582
4.700000	22.090000	2.779674
4.800000	23.040000	2.804440
4.900000	24.010000	2.843301
5.000000	25.000000	2.895497
5.100000	26.010000	2.960099
5.200000	27.040000	3.036025
5.300000	28.090000	3.122057
5.400000	29.160000	3.216862
5.500000	30.250000	3.319009
5.600000	31.360000	3.426993
5.700000	32.490000	3.539257
5.800000	33.640000	3.654213
5.900000	34.810000	3.770263
6.000000	36.000000	3.885823
6.100000	37.210000	3.999343
6.200000	38.440000	4.109330
6.300000	39.690000	4.214364
6.400000	40.960000	4.313119
6.500000	42.250000	4.404377
6.600000	43.560000	4.487046
6.700000	44.890000	4.560170
6.800000	46.240000	4.622942
6.900000	47.610000	4.674711
7.000000	49.000000	4.714991
7.100000	50.410000	4.743462
7.200000	51.840000	4.759972
7.300000	53.290000	4.764540
7.400000	54.760000	4.757349
7.500000	56.250000	4.738742
7.600000	57.760000	4.709216
7.700000	59.290000	4.669410
7.800000	60.840000	4.620097
7.900000	62.410000	4.562169
8.000000	64.000000	4.496623
8.100000	65.610000	4.424546
8.200000	67.240000	4.347098
8.300000	68.890000	4.265494
8.400000	70.560000	4.180986
8.500000	72.250000	4.094846
8.600000	73.960000	4.008347
8.700000	75.690000	3.922745
8.800000	77.440000	3.839259
8.900000	79.210000	3.759060
9.000000	81.000000	3.683247
9.100000	82.810000	3.612841
9.200000	84.640000	3.548763
9.300000	86.490000	3.491829
9.400000	88.360000	3.442734
9.500000	90.250000	3.402050
9.600000	92.160000	3.370212
9.700000	94.090000	3.347519
9.800000	96.040000	3.334128
9.900000	98.010000	3.330058
10.000000	100.000000	3.335185
10.100000	102.010000	3.349248
10.200000	104.040000	3.371858
10.300000	106.090000	3.402500
10.400000	108.160000	3.440544
10.500000	110.250000	3.485253
10.600000	112.360000	3.535800
10.700000	114.490000	3.591276
10.800000	116.640000	3.650705
10.900000	118.810000	3.713059
11.000000	121.000000	3.777274
11.100000	123.210000	3.842266
11.200000	125.440000	3.906945
11.300000	127.690000	3.970233
11.400000	129.960000	4.031076
11.500000	132.250000	4.088463
11.600000	134.560000	4.141439
11.700000	136.890000	4.189115
11.800000	139.240000	4.230686
11.900000	141.610000	4.265438
12.000000	144.000000	4.292758
12.100000	146.410000	4.312141
12.200000	148.840000	4.323201
12.300000	151.290000	4.325671
12.400000	153.760000	4.319407
12.500000	156.250000	4.304391
12.600000	158.760000	4.280727
12.700000	161.290000	4.248643
12.800000	163.840000	4.208483
12.900000	166.410000	4.160704
13.000000	169.000000	4.105866
13.100000	171.610000	4.044627
13.200000	174.240000	3.977728
13.300000	176.890000	3.905989
13.400000	179.560000	3.830288
13.500000	182.250000	3.751556
13.600000	184.960000	3.670760
13.700000	187.690000	3.588888
13.800000	190.440000	3.506937
13.900000	193.210000	3.425900
14.000000	196.000000	3.346747
14.100000	198.810000	3.270418
14.200000	201.640000	3.197804
14.300000	204.490000	3.129740
14.400000	207.360000	3.066990
14.500000	210.250000	3.010239
14.600000	213.160000	2.960083
14.700000	216.090000	2.917020
14.800000	219.040000	2.881448
14.900000	222.010000	2.853657
15.000000	225.000000	2.833824
15.100000	228.010000	2.822016
15.200000	231.040000	2.818188
15.300000	234.090000	2.822184
15.400000	237.160000	2.833741
15.500000	240.250000	2.852492
15.600000	243.360000	2.877974
15.700000	246.490000	2.909636
15.800000	249.640000	2.946845
15.900000	252.810000	2.988896
16.000000	256.000000	3.035025
16.100000	259.210000	3.084419
16.200000	262.440000	3.136226
16.300000	265.690000	3.189571
16.400000	268.960000	3.243566
16.500000	272.250000	3.297322
16.600000	275.560000	3.349964
16.700000	278.890000	3.400643
16.800000	282.240000	3.448545
16.900000	285.610000	3.492905
17.000000	289.000000	3.533015
17.100000	292.410000	3.568236
17.200000	295.840000	3.598006
17.300000	299.290000	3.621844
17.400000	302.760000	3.639360
17.500000	306.250000	3.650256
17.600000	309.760000	3.654333
17.700000	313.290000	3.651490
17.800000	316.840000	3.641725
17.900000	320.410000	3.625135
18.000000	324.000000	3.601911
18.100000	327.610000	3.572339
18.200000	331.240000	3.536789
18.300000	334.890000	3.495713
18.400000	338.560000	3.449636
18.500000	342.250000	3.399147
18.600000	345.960000	3.344891
18.700000	349.690000	3.287560
18.800000	353.440000	3.227880
18.900000	357.210000	3.166600
19.000000	361.000000	3.104484
19.100000	364.810000	3.042297
19.200000	368.640000	2.980795
19.300000	372.490000	2.920712
19.400000	376.360000	2.862754
19.500000	380.250000	2.807585
19.600000	384.160000	2.755816
19.700000	388.090000	2.708005
19.800000	392.040000	2.664638
19.900000	396.010000	2.626133
20.000000	400.000000	2.592826
20.100000	404.010000	2.564974
20.200000	408.040000	2.542746
20.300000	412.090000	2.526226
20.400000	416.160000	2.515410
20.500000	420.250000	2.510206
20.600000	424.360000	2.510440
20.700000	428.490000	2.515854
20.800000	432.640000	2.526118
20.900000	436.810000	2.540826
21.000000	441.000000	2.559511
21.100000	445.210000	2.581647
21.200000	449.440000	2.606663
21.300000	453.690000	2.633943
21.400000	457.960000	2.662847
21.500000	462.250000	2.692708
21.600000	466.560000	2.722855
21.700000	470.890000	2.752613
21.800000	475.240000	2.781317
21.900000	479.610000	2.808323
22.000000	484.000000	2.833015
22.100000	488.410000	2.854816
22.200000	492.840000	2.873194
22.300000	497.290000	2.887674
22.400000	501.760000	2.897837
22.500000	506.250000	2.903335
22.600000	510.760000	2.903889
22.700000	515.290000	2.899296
22.800000	519.840000	2.889429
22.900000	524.410000	2.874243
23.000000	529.000000	2.853769
23.100000	533.610000	2.828119
23.200000	538.240000	2.797478
23.300000	542.890000	2.762108
23.400000	547.560000	2.722336
23.500000	552.250000	2.678556
23.600000	556.960000	2.631215
23.700000	561.690000	2.580815
23.800000	566.440000	2.527898
23.900000	571.210000	2.473041
24.000000	576.000000	2.416846
24.100000	580.810000	2.359934
24.200000	585.640000	2.302931
24.300000	590.490000	2.246463
24.400000	595.360000	2.191144
24.500000	600.250000	2.137569
24.600000	605.160000	2.086304
24.700000	610.090000	2.037878
24.800000	615.040000	1.992775
