# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.357520
0.200000	0.040000	0.713418
0.300000	0.090000	1.066084
0.400000	0.160000	1.413938
0.500000	0.250000	1.755441
0.600000	0.360000	2.089105
0.700000	0.490000	2.413514
0.800000	0.640000	2.727325
0.900000	0.810000	3.029288
1.000000	1.000000	3.318251
1.100000	1.210000	3.593170
1.200000	1.440000	3.853115
1.300000	1.690000	4.097280
1.400000	1.960000	4.324986
1.500000	2.250000	4.535684
1.600000	2.560000	4.728959
1.700000	2.890000	4.904529
1.800000	3.240000	5.062250
1.900000	3.610000	5.202105
2.000000	4.000000	5.324212
2.100000	4.410000	5.428809
2.200000	4.840000	5.516257
2.300000	5.290000	5.587030
2.400000	5.760000	5.641707
2.500000	6.250000	5.680963
2.600000	6.760000	5.705563
2.700000	7.290000	5.716349
2.800000	7.840000	5.714229
2.900000	8.410000	5.700169
3.000000	9.000000	5.675180
3.100000	9.610000	5.640306
3.200000	10.240000	5.596613
3.300000	10.890000	5.545178
3.400000	11.560000	5.487079
3.500000	12.250000	5.423382
3.600000	12.960000	5.355132
3.700000	13.690000	5.283344
3.800000	14.440000	5.208992
3.900000	15.210000	5.133006
4.000000	16.000000	5.056255
4.100000	16.810000	4.979552
4.200000	17.640000	4.903640
4.300000	18.490000	4.829192
4.400000	19.360000	4.756806
4.500000	20.250000	4.687003
4.600000	21.160000	4.620225
4.700000	22.090000	4.556836
4.800000	23.040000	4.497121
4.900000	24.010000	4.441290
5.000000	25.000000	4.389477
5.100000	26.010000	4.341747
5.200000	27.040000	4.298096
5.300000	28.090000	4.258458
5.400000	29.160000	4.222711
5.500000	30.250000	4.190681
5.600000	31.360000	4.162149
5.700000	32.490000	4.136856
5.800000	33.640000	4.114511
5.900000	34.810000	4.094797
6.000000	36.000000	4.077378
6.100000	37.210000	4.061905
6.200000	38.440000	4.048021
6.300000	39.690000	4.035371
6.400000	40.960000	4.023605
6.500000	42.250000	4.012380
6.600000	43.560000	4.001373
6.700000	44.890000	3.990278
6.800000	46.240000	3.978812
6.900000	47.610000	3.966720
7.000000	49.000000	3.953774
7.100000	50.410000	3.939780
7.200000	51.840000	3.924573
7.300000	53.290000	3.908022
7.400000	54.760000	3.890030
7.500000	56.250000	3.870530
7.600000	57.760000	3.849489
7.700000	59.290000	3.826903
7.800000	60.840000	3.802796
7.900000	62.410000	3.777217
8.000000	64.000000	3.750240
8.100000	65.610000	3.721958
8.200000	67.240000	3.692481
8.300000	68.890000	3.661933
8.400000	70.560000	3.630448
8.500000	72.250000	3.598170
8.600000	73.960000	3.565244
8.700000	75.690000	3.531817
8.800000	77.440000	3.498034
8.900000	79.210000	3.464035
9.000000	81.000000	3.429954
9.100000	82.810000	3.395912
9.200000	84.640000	3.362021
9.300000	86.490000	3.328381
9.400000	88.360000	3.295074
9.500000	90.250000	3.262171
