15 13   488.7800927503772600 
    0   1.0000000000000000
    1    .8909798241594958
    2    .8235207350172187
    3    .7423602574000509
    4    .6890483232156421
    5    .6267580110722582
    6    .5795027461452665
    7    .5275366728120837
    8    .4891755618251411
    9    .4474955559427640
   10    .4163090918287834
   11    .3815007573064926
   12    .3552291798772679
   13    .3249131554475953
   14    .3021177698708234
   15    .2751068781738354
   16    .2552127052062359
   17    .2304455749228769
   18    .2126833226905432
   19    .1896967786744664
   20    .1742991192180692
   21    .1529073292821487
   22    .1397114116077914
   23    .1180260921811770
   24    .1082279584990612
   25    .0832369883820077
   26    .0814508884276555
