  15 11      238.1315580894362500
    0   1.0000000000000000
    1    .7876259928826582
    2    .6807443436331818
    3    .5529480320398059
    4    .4825602449338006
    5    .3979654707830742
    6    .3507112117097158
    7    .2946104011316978
    8    .2644895706113581
    9    .2239116082725387
   10    .2051879189375305
   11    .1763728828085239
   12    .1646473576552097
   13    .1408897343189112
   14    .1330602303624889
   15    .1127329606452714
   16    .1085038995906479
   17    .0891242428413198
   18    .0869810463835264
   19    .0690317348372424
   20    .0694474263326517
   21    .0478200201317636
   22    .0602507405672522
