 # List of d(q) for j, j' =           37          38
 #    0  1.00000000
 #    1  0.86279705
 #    2  0.78406353
 #    3  0.75954048
 #    4  0.74375404
 #    5  0.71617567
 #    6  0.70229301
 #    7  0.68740880
 #    8  0.67601277
 #    9  0.66239601
 #   10  0.65059470
 #   11  0.63809478
 #   12  0.62862231
 #   13  0.61705566
 #   14  0.60687165
 #   15  0.59498713
 #   16  0.58525173
 #   17  0.57467817
 #   18  0.56426607
 #   19  0.55349170
 #   20  0.54436749
 #   21  0.53359796
 #   22  0.52350180
 #   23  0.51324044
 #   24  0.50347274
 #   25  0.49297205
 #   26  0.48333568
 #   27  0.47322299
 #   28  0.46375854
 #   29  0.45390926
 #   30  0.44456065
 #   31  0.43490914
 #   32  0.42577198
 #   33  0.41619762
 #   34  0.40718792
 #   35  0.39786989
 #   36  0.38898853
 #   37  0.37984211
 #   38  0.37108466
 #   39  0.36213452
 #   40  0.35373065
 #   41  0.34463219
 #   42  0.33664439
 #   43  0.32761494
 #   44  0.31960925
 #   45  0.31085478
 #   46  0.30292006
 #   47  0.29421831
 #   48  0.28643816
 #   49  0.27781992
 #   50  0.27003964
 #   51  0.26144845
 #   52  0.25358209
 #   53  0.24527515
 #   54  0.23723410
 #   55  0.22892897
 #   56  0.22093894
 #   57  0.21231213
 #   58  0.20445984
 #   59  0.19562497
 #   60  0.18777283
 #   61  0.17859063
 #   62  0.17047558
 #   63  0.16103787
 #   64  0.15260007
 #   65  0.14286708
 #   66  0.13380205
 #   67  0.12356278
 #   68  0.11416910
 #   69  0.10284141
 #   70  0.09312527
 #   71  0.07930601
 #   72  0.06969590
 #   73  0.05088266
 #   74  0.04298025
       0.0 109256.8384026      0.0000000
       0.1 109099.4548738    190.4143733
       0.2 108628.3719535    379.1837803
       0.3 107846.7829196    564.6818547
       0.4 106759.9776058    745.3191931
       0.5 105375.2943167    919.5612465
       0.6 103702.0532235   1085.9455138
       0.7 101751.4719456   1243.0978177
       0.8  99536.5642092   1389.7474598
       0.9  97072.0226532   1524.7410619
       1.0  94374.0870139   1647.0549237
       1.1  91460.3990733   1755.8057431
       1.2  88349.8458884   1850.2595692
       1.3  85062.3929358   1929.8388830
       1.4  81618.9089033   1994.1277230
       1.5  78040.9839404   2042.8748025
       1.6  74350.7432334   2075.9945914
       1.7  70570.6578109   2093.5663599
       1.8  66723.3544958   2095.8312130
       1.9  62831.4269175   2083.1871679
       2.0  58917.2494652   2056.1823534
       2.1  55002.7960167   2015.5064353
       2.2  51109.4652065   1961.9803929
       2.3  47257.9139085   1896.5447965
       2.4  43467.9005007   1820.2467497
       2.5  39758.1393584   1734.2256816
       2.6  36146.1678802   1639.6981845
       2.7  32648.2272022   1537.9421055
       2.8  29279.1575925   1430.2801082
       2.9  26052.3093421   1318.0629254
       3.0  22979.4697937   1202.6525256
       3.1  20070.8069605   1085.4054161
       3.2  17334.8300018    967.6562995
       3.3  14778.3666342    850.7022953
       3.4  12406.5573687    735.7879261
       3.5  10222.8662839    624.0910565
       3.6   8229.1078676    516.7099583
       3.7   6425.4892894    414.6516555
       3.8   4810.6673117    318.8216863
       3.9   3381.8188958    230.0153952
       4.0   2134.7244280    148.9108485
       4.1   1063.8623726     76.0634408
       4.2    162.5140529     11.9022362
       4.3   -577.1228215    -43.2719344
       4.4  -1163.8133344    -89.2866279
       4.5  -1607.1587504   -126.0962222
       4.6  -1917.4656440   -153.7786821
       4.7  -2105.6123171   -172.5307330
       4.8  -2182.9140455   -182.6615395
       4.9  -2160.9886720   -184.5850033
       5.0  -2051.6240223   -178.8108155
       5.1  -1866.6485617   -165.9344114
       5.2  -1617.8066385   -146.6259899
       5.3  -1316.6395699   -121.6187705
       5.4   -974.3737273    -91.6966680
       5.5   -601.8166628    -57.6815709
       5.6   -209.2621988    -20.4204122
       5.7    193.5947314     19.2277803
       5.8    597.7328405     60.4046676
       5.9    994.8683309    102.2650395
       6.0   1377.5074624    143.9887382
       6.1   1738.9876251    184.7919050
       6.2   2073.5068444    223.9374032
       6.3   2376.1417865    260.7442820
       6.4   2642.8544729    294.5961661
       6.5   2870.4880410    324.9484713
       6.6   3056.7520144    351.3343663
       6.7   3200.1976608    373.3694200
       6.8   3300.1841190    390.7548958
       6.9   3356.8360718    403.2796742
       7.0   3370.9938208    410.8208036
       7.1   3344.1566876    413.3427050
       7.2   3278.4207198    410.8950698
       7.3   3176.4117203    403.6095120
       7.4   3041.2146453    391.6950546
       7.5   2876.3004249    375.4325421
       7.6   2685.4512624    355.1680902
       7.7   2472.6854481    331.3056909
       7.8   2242.1826967    304.2991082
       7.9   1998.2109761    274.6432005
       8.0   1745.0557398    242.8648187
       8.1   1486.9524147    209.5134271
       8.2   1228.0229222    175.1516000
       8.3    972.2169276    140.3455422
       8.4    723.2584274    105.6557815
       8.5    484.5981898     71.6281731
       8.6    259.3724645     38.7853506
       8.7     50.3682811      7.6187475
       8.8   -140.0044504    -21.4186979
       8.9   -309.7339212    -47.9190546
       9.0   -457.2204726    -71.5250400
       9.1   -581.2837958    -91.9347217
       9.2   -681.1634562   -108.9052224
       9.3   -756.5130054   -122.2553924
       9.4   -807.3880247   -131.8674260
       9.5   -834.2285167   -137.6874194
       9.6   -837.8361286   -139.7248811
       9.7   -819.3467472   -138.0512251
       9.8   -780.1990516   -132.7972898
       9.9   -722.0996500   -124.1499431
      10.0   -646.9854525   -112.3478448
      10.1   -556.9839480    -97.6764514
      10.2   -454.3720655    -80.4623592
      10.3   -341.5342910    -61.0670878
      10.4   -220.9207037    -39.8804166
      10.5    -95.0055717    -17.3133903
      10.6     33.7528829      6.2088884
      10.7    162.9509767     30.2545563
      10.8    290.2757887     54.3922589
      10.9    413.5386404     78.1982724
      11.0    530.7054132    101.2633667
      11.1    639.9233462    123.1993010
      11.2    739.5440232    143.6448535
      11.3    828.1423235    162.2712952
      11.4    904.5311806    178.7872274
      11.5    967.7720610    192.9427168
      11.6   1017.1811437    204.5326698
      11.7   1052.3312480    213.3994076
      11.8   1073.0496187    219.4344105
      11.9   1079.4117408    222.5792187
      12.0   1071.7314080    222.8254891
      12.1   1050.5473244    220.2142204
      12.2   1016.6065586    214.8341741
      12.3    970.8452129    206.8195307
      12.4    914.3666990    196.3468323
      12.5    848.4180393    183.6312729
      12.6    774.3646290    168.9224102
      12.7    693.6639062    152.4993769
      12.8    607.8383818    134.6656803
      12.9    518.4484749    115.7436822
      13.0    427.0655927     96.0688554
      13.1    335.2458739     75.9839156
      13.2    244.5049958     55.8329285
      13.3    156.2944134     35.9554887
      13.4     71.9793674     16.6810675
      13.5     -7.1810384     -1.6763801
      13.6    -80.0514340    -18.8234633
      13.7   -145.6352378    -34.4919797
      13.8   -203.0870044    -48.4430453
      13.9   -251.7219411    -60.4706692
      14.0   -291.0225251    -70.4047209
      14.1   -320.6421942    -78.1132519
      14.2   -340.4061355    -83.5041392
      14.3   -350.3092412    -86.5260367
      14.4   -350.5113424    -87.1686262
      14.5   -341.3298738    -85.4621752
      14.6   -323.2301591    -81.4764188
      14.7   -296.8135392    -75.3187936
      14.8   -262.8035936    -67.1320632
      14.9   -222.0307318    -57.0913822
      15.0   -175.4154465    -45.4008584
      15.1   -123.9505387    -32.2896742
      15.2    -68.6826293    -18.0078422
      15.3    -10.6932784     -2.8216680
      15.4     48.9199709     12.9909975
      15.5    109.0623113     29.1456350
      15.6    168.6598558     45.3559782
      15.7    226.6770023     61.3388979
      15.8    282.1327159     76.8191656
      15.9    334.1154911     91.5340189
      16.0    381.7967807    105.2374551
      16.1    424.4427109    117.7041832
      16.2    461.4239320    128.7331731
      16.3    492.2234908    138.1507472
      16.4    516.4426428    145.8131681
      16.5    533.8045597    151.6086860
      16.6    544.1559225    155.4590171
      16.7    547.4664241    157.3202362
      16.8    543.8262417    157.1830759
      16.9    533.4415672    155.0726337
      17.0    516.6283163    151.0475015
      17.1    493.8041628    145.1983366
      17.2    465.4790690    137.6459078
      17.3    432.2445030    128.5386547
      17.4    394.7615523    118.0498074
      17.5    353.7481547    106.3741217
