#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 28 85.742892 51.723283 2675.297955 85.770145 44.899326 2015.949450 -0.027253 6.82396 659.349
2 29 83.047422 51.967765 2700.648633 83.173819 47.251340 2232.689120 -0.126397 4.71643 467.96
3 30 80.319192 51.697370 2672.618054 80.501007 48.135714 2317.046942 -0.181815 3.56166 355.571
4 31 77.472713 51.298870 2631.574042 77.695206 48.453726 2347.763608 -0.222493 2.84514 283.81
5 32 74.969397 51.004964 2601.506338 75.208640 48.639536 2365.804462 -0.239243 2.36543 235.702
6 33 72.988062 50.799383 2580.577263 73.227281 48.776009 2379.099088 -0.239219 2.02337 201.478
7 34 70.794570 50.548526 2555.153511 71.041703 48.783939 2379.872734 -0.247133 1.76459 175.281
8 35 67.941513 49.312602 2431.732735 68.215494 47.788475 2283.738379 -0.273981 1.52413 147.994
9 36 62.186457 46.382572 2151.342947 62.544229 45.096895 2033.729935 -0.357772 1.28568 117.613
10 37 56.699995 43.274657 1872.695964 57.115925 42.161522 1777.593978 -0.41593 1.11313 95.102
11 38 51.214007 40.255893 1620.536944 51.669451 39.264051 1541.665709 -0.455444 0.991842 78.8712
12 39 48.340926 37.350875 1395.087871 48.787718 36.479895 1330.782729 -0.446792 0.87098 64.3051
13 40 43.731741 33.803780 1142.695557 44.191587 33.014929 1089.985517 -0.459846 0.788851 52.71
14 41 40.239681 31.646485 1001.500042 40.722957 30.895337 954.521839 -0.483276 0.751148 46.9782
15 42 37.967108 28.871244 833.548728 38.425696 28.186116 794.457114 -0.458588 0.685128 39.0916
16 43 33.899190 26.028545 677.485135 34.379835 25.353292 642.789416 -0.480645 0.675253 34.6957
17 44 32.202571 23.674741 560.493355 32.656174 23.025424 530.170168 -0.453603 0.649317 30.3232
18 45 29.147160 21.550561 464.426693 29.600504 20.907204 437.111176 -0.453344 0.643357 27.3155
19 46 28.369157 20.875350 435.780225 28.800539 20.263815 410.622185 -0.431382 0.611535 25.158
20 47 28.409175 20.140725 405.648801 28.809360 19.556621 382.461424 -0.400185 0.584104 23.1874
21 48 28.492296 19.889633 395.597484 28.865465 19.334313 373.815673 -0.373169 0.55532 21.7818
22 49 26.475207 17.613128 310.222277 26.828690 17.063323 291.157007 -0.353483 0.549805 19.0653
23 50 25.472613 16.959757 287.633366 25.815767 16.432966 270.042377 -0.343154 0.526791 17.591
