#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 12 85.235464 51.784161 2681.599291 85.008134 45.010312 2025.928222 0.22733 6.77385 655.671
2 13 81.231469 51.823149 2685.638821 81.164991 47.180072 2225.959210 0.066478 4.64308 459.68
3 14 77.570089 51.468363 2648.992395 77.591301 47.995170 2303.536364 -0.021212 3.47319 345.456
4 15 74.014471 50.942637 2595.152291 74.096213 48.199027 2323.146223 -0.081742 2.74361 272.006
5 16 70.675202 50.353617 2535.486741 70.797502 48.105489 2314.138107 -0.1223 2.24813 221.349
6 17 67.464607 49.660476 2466.162840 67.617163 47.772449 2282.206929 -0.152556 1.88803 183.956
7 18 64.435032 48.921682 2393.330925 64.608712 47.305304 2237.791822 -0.17368 1.61638 155.539
8 19 61.627358 48.172571 2320.596641 61.814500 46.767024 2187.154507 -0.187142 1.40555 133.442
9 20 58.885572 47.294074 2236.729469 59.084783 46.061089 2121.623937 -0.199211 1.23298 115.106
10 21 56.483324 46.571093 2168.866673 56.686230 45.472094 2067.711376 -0.202906 1.099 101.155
11 22 54.183504 45.783711 2096.148238 54.389764 44.799034 2006.953448 -0.20626 0.984677 89.1948
12 23 51.981632 44.909604 2016.872497 52.190312 44.023260 1938.047390 -0.20868 0.886344 78.8251
13 24 50.005194 44.165483 1950.589865 50.212573 43.358411 1879.951813 -0.207379 0.807072 70.6381
14 25 48.246778 43.512105 1893.303247 48.450791 42.771403 1829.392894 -0.204013 0.740702 63.9104
15 26 46.605596 42.884686 1839.096305 46.805046 42.202016 1781.010172 -0.19945 0.68267 58.0861
16 27 44.722705 41.811331 1748.187441 44.925292 41.191937 1696.775641 -0.202587 0.619394 51.4118
17 28 41.909788 39.461825 1557.235662 42.129030 38.926883 1515.302207 -0.219242 0.534942 41.9335
18 29 38.992156 36.654618 1343.561003 39.225711 36.192781 1309.917402 -0.233555 0.461837 33.6436
19 30 36.368884 34.211694 1170.439990 36.606254 33.797330 1142.259483 -0.23737 0.414364 28.1805
20 31 34.142939 31.905060 1017.932832 34.380721 31.530428 994.167909 -0.237782 0.374632 23.7649
21 32 31.820926 29.444491 866.978050 32.058701 29.106289 847.176084 -0.237775 0.338202 19.802
22 33 30.041464 27.525017 757.626544 30.277891 27.206554 740.196554 -0.236427 0.318463 17.43
23 34 28.485743 25.532997 651.933950 28.711664 25.240894 637.102748 -0.225921 0.292103 14.8312
24 35 26.814252 23.813534 567.084410 27.036677 23.536960 553.988466 -0.222425 0.276574 13.0959
25 36 25.701067 22.251873 495.145854 25.914168 21.988418 483.490523 -0.213101 0.263455 11.6553
26 37 24.164439 20.828235 433.815385 24.372614 20.573665 423.275702 -0.208175 0.25457 10.5397
27 38 23.449277 19.795499 391.861766 23.644570 19.551462 382.259650 -0.195293 0.244037 9.60212
28 39 22.592123 18.817134 354.084521 22.778437 18.581374 345.267451 -0.186314 0.23576 8.81707
29 40 22.085524 18.025397 324.914932 22.259981 17.802765 316.938440 -0.174457 0.222632 7.97649
30 41 21.146242 17.136689 293.666124 21.310976 16.925169 286.461349 -0.164734 0.21152 7.20478
31 42 20.983691 16.719028 279.525901 21.143382 16.510595 272.599748 -0.159691 0.208433 6.92615
32 43 20.049360 15.683859 245.983427 20.200262 15.484569 239.771870 -0.150902 0.19929 6.21156
33 44 19.121506 15.219671 231.638381 19.272958 15.023028 225.691378 -0.151452 0.196643 5.947
34 45 19.138126 14.679143 215.477229 19.273975 14.496944 210.161379 -0.135849 0.182199 5.31585
35 46 19.537774 14.389636 207.061618 19.658111 14.222046 202.266585 -0.120337 0.16759 4.79503
36 47 17.985654 13.797810 190.379573 18.125218 13.612092 185.289049 -0.139564 0.185718 5.09052
37 48 17.479922 13.893391 193.026315 17.619493 13.713806 188.068487 -0.139571 0.179585 4.95783
38 49 19.127322 13.578173 184.366770 19.233839 13.422254 180.156910 -0.106517 0.155919 4.20986
39 50 18.852778 13.223522 174.861534 18.952953 13.075266 170.962590 -0.100175 0.148256 3.89894
