#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 9 77.251709 50.780965 2578.706374 77.302038 44.110457 1945.732460 -0.050329 6.67051 632.974
2 10 68.949355 49.739735 2474.041265 69.340264 45.276387 2049.951240 -0.390909 4.46335 424.09
3 11 62.698422 48.459409 2348.314346 63.189721 45.185599 2041.738380 -0.491299 3.27381 306.576
4 12 57.677777 47.190206 2226.915537 58.193926 44.639941 1992.724328 -0.516149 2.55027 234.191
5 13 54.000698 46.401833 2153.130093 54.497161 44.318019 1964.086813 -0.496463 2.08381 189.043
6 14 50.852188 45.567970 2076.439866 51.326607 43.820537 1920.239495 -0.474419 1.74743 156.2
7 15 48.468854 45.101107 2034.109858 48.910791 43.593314 1900.377056 -0.441937 1.50779 133.733
8 16 46.480727 44.707230 1998.736452 46.892488 43.385455 1882.297733 -0.411761 1.32178 116.439
9 17 44.492857 44.048593 1940.278513 44.883731 42.883948 1839.032966 -0.390874 1.16465 101.246
10 18 42.978038 43.730661 1912.370699 43.343220 42.682973 1821.836171 -0.365182 1.04769 90.5345
11 19 41.533090 43.294709 1874.431815 41.878167 42.349684 1793.495696 -0.345077 0.945025 80.9361
12 20 39.885113 42.468928 1803.609852 40.218788 41.620747 1732.286574 -0.333675 0.848181 71.3233
13 21 38.498298 41.861480 1752.383509 38.816452 41.086842 1688.128596 -0.318154 0.774638 64.2549
14 22 37.189300 41.209464 1698.219914 37.494843 40.501375 1640.361406 -0.305543 0.708089 57.8585
15 23 35.102937 39.350748 1548.481400 35.411594 38.730081 1500.019167 -0.308657 0.620667 48.4622
16 24 32.977277 37.369525 1396.481369 33.286026 36.818409 1355.595255 -0.308749 0.551116 40.8861
17 25 31.479890 36.134045 1305.669233 31.779146 35.624558 1269.109101 -0.299256 0.509487 36.5601
18 26 30.085532 34.997431 1224.820187 30.373718 34.526390 1192.071606 -0.288186 0.471041 32.7486
19 27 28.719596 33.733551 1137.952466 29.002586 33.301246 1108.972999 -0.28299 0.432305 28.9795
20 28 26.883842 31.732942 1006.979616 27.160799 31.347489 982.665039 -0.276957 0.385453 24.3146
21 29 25.510739 30.275724 916.619490 25.785100 29.919161 895.156182 -0.274361 0.356563 21.4633
22 30 24.246346 28.763622 827.345976 24.506921 28.435666 808.587095 -0.260575 0.327956 18.7589
23 31 22.820978 27.021003 730.134592 23.077720 26.723950 714.169488 -0.256742 0.297053 15.9651
24 32 21.481889 24.563481 603.364619 21.726081 24.303617 590.665822 -0.244192 0.259864 12.6988
25 33 20.112869 22.654252 513.215136 20.348887 22.416174 502.484852 -0.236018 0.238078 10.7303
26 34 19.715012 21.228996 450.670261 19.935713 21.004720 441.198270 -0.220701 0.224276 9.47199
27 35 18.621194 19.789456 391.622586 18.832028 19.576024 383.220706 -0.210834 0.213432 8.40188
28 36 18.109253 18.895586 357.043185 18.314321 18.688917 349.275637 -0.205068 0.206669 7.76755
29 37 17.458994 17.897764 320.329952 17.649871 17.700767 313.317154 -0.190877 0.196997 7.0128
30 38 17.323025 17.208781 296.142150 17.503349 17.019720 289.670865 -0.180324 0.189061 6.47129
31 39 16.805266 16.405923 269.154295 16.974545 16.225513 263.267276 -0.169279 0.18041 5.88702
32 40 16.605356 16.164442 261.289181 16.770539 15.986347 255.563292 -0.165183 0.178095 5.72589
33 41 16.174841 15.384714 236.689418 16.325918 15.218834 231.612915 -0.151077 0.16588 5.0765
34 42 15.606770 14.880236 221.421423 15.751750 14.722088 216.739873 -0.14498 0.158148 4.68155
35 43 15.544575 14.612015 213.510978 15.685059 14.456985 209.004412 -0.140484 0.15503 4.50657
36 44 16.161687 14.531805 211.173344 16.285859 14.388904 207.040549 -0.124172 0.142901 4.13279
37 45 15.384514 14.206077 201.812610 15.518873 14.057201 197.604896 -0.134359 0.148876 4.20771
38 46 14.031064 13.772567 189.683596 14.171584 13.625619 185.657506 -0.14052 0.146948 4.02609
39 47 14.420816 13.114836 171.998927 14.547140 12.972463 168.284805 -0.126324 0.142373 3.71412
40 48 14.315026 12.870558 165.651276 14.436105 12.732418 162.114470 -0.121079 0.13814 3.53681
41 49 14.940997 13.273755 176.192569 15.059773 13.134707 172.520515 -0.118776 0.139048 3.67205
42 50 14.788938 13.009707 169.252482 14.896405 12.882248 165.952315 -0.107467 0.127459 3.30017
