#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 7 74.680766 50.350509 2535.173744 74.675267 43.775510 1916.295302 0.005499 6.575 618.878
2 8 64.985136 48.743306 2375.909853 65.385236 44.416998 1972.869694 -0.4001 4.32631 403.04
3 9 57.587893 46.731823 2183.863280 58.116083 43.616342 1902.385264 -0.52819 3.11548 281.478
4 10 51.938275 44.953002 2020.772395 52.493424 42.561597 1811.489517 -0.555149 2.3914 209.283
5 11 47.428846 43.349740 1879.199955 47.975609 41.433435 1716.729498 -0.546763 1.9163 162.47
6 12 44.071756 42.297455 1789.074724 44.586973 40.700743 1656.550452 -0.515217 1.59671 132.524
7 13 41.246608 41.293245 1705.132113 41.731660 39.936029 1594.886414 -0.485052 1.35722 110.246
8 14 39.069768 40.670111 1654.057929 39.519990 39.486955 1559.219608 -0.450222 1.18316 94.8383
9 15 37.264944 40.170304 1613.653361 37.683767 39.125118 1530.774830 -0.418823 1.04519 82.8785
10 16 35.519595 39.453655 1556.590865 35.914627 38.527763 1484.388520 -0.395032 0.925892 72.2023
11 17 34.156286 39.061119 1525.771044 34.525299 38.224161 1461.086518 -0.369013 0.836958 64.6845
12 18 32.888047 38.591001 1489.265331 33.235667 37.833125 1431.345368 -0.34762 0.757876 57.92
13 19 31.508514 37.778476 1427.213243 31.841350 37.096486 1376.149266 -0.332836 0.68199 51.064
14 20 30.334701 37.160918 1380.933801 30.650879 36.536460 1334.912900 -0.316178 0.624458 46.0209
15 21 29.234317 36.516539 1333.457585 29.536526 35.944834 1292.031060 -0.302209 0.571705 41.4265
16 22 27.600712 34.818230 1212.309148 27.899987 34.316858 1177.646730 -0.299275 0.501372 34.6624
17 23 25.997419 33.027319 1090.803781 26.291755 32.581707 1061.567641 -0.294336 0.445612 29.2361
18 24 24.734777 31.803821 1011.483051 25.018258 31.392020 985.458894 -0.283481 0.411801 26.0242
19 25 23.671480 30.809183 949.205782 23.945544 30.426933 925.798232 -0.274064 0.38225 23.4076
20 26 22.543151 29.557385 873.638983 22.806985 29.208141 853.115477 -0.263834 0.349244 20.5235
21 27 21.416474 28.098826 789.544048 21.675416 27.783374 771.915889 -0.258942 0.315452 17.6282
22 28 20.279763 26.486858 701.553628 20.527702 26.199542 686.415991 -0.247939 0.287316 15.1376
23 29 19.281512 25.385091 644.402839 19.523069 25.115034 630.764932 -0.241557 0.270057 13.6379
24 30 18.336777 23.719261 562.603360 18.567369 23.477851 551.209471 -0.230592 0.24141 11.3939
25 31 17.209835 21.882933 478.862771 17.434534 21.668155 469.508921 -0.224699 0.214778 9.35385
26 32 16.636775 20.247262 409.951604 16.848556 20.049032 401.963698 -0.211781 0.19823 7.98791
27 33 15.766035 18.817358 354.092975 15.967741 18.629875 347.072228 -0.201706 0.187483 7.02075
28 34 15.435744 17.941066 321.881854 15.629323 17.761234 315.461427 -0.193579 0.179832 6.42043
29 35 14.804937 16.914658 286.105661 14.988410 16.744657 280.383532 -0.183473 0.170001 5.72213
30 36 14.520392 16.258197 264.328974 14.696868 16.093369 258.996513 -0.176476 0.164828 5.33246
31 37 14.004652 15.455629 238.876479 14.171721 15.296141 233.971942 -0.167069 0.159488 4.90454
32 38 14.014477 15.114071 228.435145 14.172676 14.961368 223.842541 -0.158199 0.152703 4.5926
33 39 13.762163 14.542194 211.475418 13.911173 14.394130 207.190977 -0.14901 0.148064 4.28444
34 40 13.438658 14.268003 203.575917 13.584876 14.123056 199.460724 -0.146218 0.144947 4.11519
35 41 13.079964 13.714543 188.088688 13.219341 13.575884 184.304630 -0.139377 0.138659 3.78406
36 42 12.963550 13.381022 179.051739 13.093258 13.250808 175.583916 -0.129708 0.130214 3.46782
37 43 12.961443 13.190985 174.002074 13.084685 13.065927 170.718447 -0.123242 0.125058 3.28363
38 44 13.352165 13.225344 174.909728 13.462740 13.109797 171.866777 -0.110575 0.115547 3.04295
39 45 12.852402 12.928734 167.152161 12.968526 12.809780 164.090466 -0.116124 0.118954 3.0617
40 46 11.881870 12.343884 152.371474 11.997075 12.230089 149.575080 -0.115205 0.113795 2.79639
41 47 12.176331 11.931227 142.354182 12.280088 11.822836 139.779452 -0.103757 0.108391 2.57473
42 48 12.288305 11.920461 142.097380 12.388776 11.814059 139.571987 -0.100471 0.106402 2.52539
43 49 12.854710 12.207733 149.028741 12.950092 12.101686 146.450794 -0.095382 0.106047 2.57795
44 50 12.347998 11.806306 139.388864 12.438290 11.706690 137.046582 -0.090292 0.099616 2.34228
