#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 11 79.267100 51.084068 2609.581954 79.328113 44.360259 1967.832600 -0.061013 6.72381 641.749
2 12 72.475295 50.577556 2558.089172 72.808706 46.025899 2118.383377 -0.333411 4.55166 439.706
3 13 67.074297 49.678938 2467.996854 67.496220 46.305354 2144.185768 -0.421923 3.37358 323.811
4 14 63.203295 49.150203 2415.742482 63.628934 46.482196 2160.594550 -0.425639 2.66801 255.148
5 15 59.819588 48.485739 2350.866890 60.239087 46.296994 2143.411685 -0.419499 2.18875 207.455
6 16 57.314826 48.167783 2320.135301 57.707881 46.309140 2144.536488 -0.393055 1.85864 175.599
7 17 55.195234 47.864222 2290.983728 55.562674 46.254488 2139.477634 -0.36744 1.60973 151.506
8 18 53.006551 47.272025 2234.644354 53.360362 45.866507 2103.736429 -0.353811 1.40552 130.908
9 19 51.366214 47.021623 2211.032995 51.696650 45.766099 2094.535828 -0.330436 1.25552 116.497
10 20 49.775594 46.627855 2174.156877 50.089401 45.501954 2070.427816 -0.313807 1.1259 103.729
11 21 47.881941 45.811950 2098.734753 48.189866 44.806011 2007.578615 -0.307925 1.00594 91.1561
12 22 46.306585 45.240371 2046.691129 46.602460 44.324983 1964.704125 -0.295875 0.915388 81.987
13 23 44.790072 44.589043 1988.182782 45.076023 43.755025 1914.502186 -0.285951 0.834018 73.6806
14 24 42.243983 42.645559 1818.643735 42.541892 41.916671 1757.007280 -0.297909 0.728888 61.6365
15 25 39.765532 40.627563 1650.598863 40.068569 39.980266 1598.421663 -0.303037 0.647297 52.1772
16 26 37.810951 39.281940 1543.070825 38.106681 38.685192 1496.544086 -0.29573 0.596748 46.5267
17 27 36.234010 38.210891 1460.072180 36.523049 37.656936 1418.044828 -0.289039 0.553955 42.0274
18 28 34.229771 36.671284 1344.783078 34.514882 36.168507 1308.160932 -0.285111 0.502777 36.6221
19 29 32.548460 34.957949 1222.058200 32.834297 34.504353 1190.550343 -0.285837 0.453596 31.5079
20 30 30.433959 32.848936 1079.052599 30.709086 32.440902 1052.412121 -0.275127 0.408034 26.6405
21 31 28.877802 31.598674 998.476210 29.151730 31.212949 974.248171 -0.273928 0.385725 24.228
22 32 26.998965 29.211674 853.321887 27.261524 28.875724 833.807462 -0.262559 0.33595 19.5144
23 33 25.033355 26.846832 720.752381 25.296601 26.546035 704.691985 -0.263246 0.300797 16.0604
24 34 24.109085 24.533572 601.896146 24.350633 24.263878 588.735762 -0.241548 0.269694 13.1604
25 35 22.460874 22.676111 514.205999 22.694790 22.422420 502.764930 -0.233916 0.253691 11.4411
26 36 21.895053 21.483730 461.550675 22.119508 21.240108 451.142167 -0.224455 0.243622 10.4085
27 37 20.895556 20.206256 408.292766 21.106454 19.975069 399.003374 -0.210898 0.231187 9.28939
28 38 20.537645 19.146053 366.571334 20.732917 18.927249 358.240744 -0.195272 0.218804 8.33059
29 39 19.633305 18.190141 330.881232 19.822415 17.977935 323.206142 -0.18911 0.212206 7.67509
30 40 19.593017 17.787494 316.394938 19.774330 17.579551 309.040614 -0.181313 0.207943 7.35432
31 41 18.961134 16.814222 282.718077 19.124960 16.620539 276.242314 -0.163826 0.193683 6.47576
32 42 18.102337 16.401206 268.999544 18.268678 16.210798 262.789978 -0.166341 0.190408 6.20957
33 43 18.118178 15.941891 254.143896 18.271862 15.761509 248.425163 -0.153684 0.180382 5.71873
34 44 18.624612 15.549098 241.774438 18.756853 15.385177 236.703683 -0.132241 0.163921 5.07075
35 45 17.764217 15.287584 233.710232 17.912511 15.111150 228.346848 -0.148294 0.176434 5.36338
36 46 16.349862 15.105803 228.185298 16.510242 14.927782 222.838666 -0.16038 0.178021 5.34663
37 47 16.576642 14.129658 199.647229 16.716121 13.962011 194.937752 -0.139479 0.167647 4.70948
38 48 16.137216 13.755616 189.216973 16.275076 13.590180 184.692986 -0.13786 0.165436 4.52399
39 49 17.206730 14.114217 199.211129 17.336092 13.951152 194.634654 -0.129362 0.163065 4.57647
40 50 16.898665 13.888458 192.889270 17.020481 13.735032 188.651111 -0.121816 0.153426 4.23816
