#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 20 85.497067 51.732752 2676.277678 85.452208 44.921874 2017.974731 0.044859 6.81088 658.303
2 21 81.834567 51.786472 2681.838669 81.935524 47.095959 2218.029384 -0.100957 4.69051 463.809
3 22 78.490128 51.458487 2647.975893 78.661956 47.928437 2297.135095 -0.171828 3.53005 350.841
4 23 75.401163 51.043245 2605.412817 75.611800 48.231964 2326.322353 -0.210637 2.81128 279.09
5 24 72.306149 50.477102 2547.937824 72.547620 48.157407 2319.135845 -0.241471 2.3197 228.802
6 25 69.662556 50.059068 2505.910255 69.913817 48.086061 2312.269259 -0.251261 1.97301 193.641
7 26 67.088023 49.508187 2451.060621 67.347937 47.802266 2285.056617 -0.259914 1.70592 166.004
8 27 64.555635 48.855061 2386.816994 64.823640 47.360198 2242.988344 -0.268005 1.49486 143.829
9 28 62.247575 48.340073 2336.762614 62.517482 47.007851 2209.738010 -0.269907 1.33222 127.025
10 29 60.338721 47.878387 2292.339979 60.602336 46.678695 2178.900533 -0.263615 1.19969 113.439
11 30 58.506328 47.395308 2246.315260 58.764265 46.308031 2144.433722 -0.257937 1.08728 101.882
12 31 56.042579 46.286815 2142.469239 56.312100 45.312161 2053.191943 -0.269521 0.974654 89.2773
13 32 51.858527 43.622552 1902.927068 52.168231 42.781467 1830.253922 -0.309704 0.841085 72.6731
14 33 48.024497 40.596955 1648.112789 48.361688 39.865228 1589.236378 -0.337191 0.731727 58.8764
15 34 44.314751 37.821829 1430.490752 44.661501 37.163587 1381.132206 -0.34675 0.658242 49.3585
16 35 41.461139 35.161738 1236.347788 41.810790 34.570337 1195.108211 -0.349651 0.591401 41.2396
17 36 38.131909 32.200336 1036.861623 38.483497 31.664481 1002.639363 -0.351588 0.535855 34.2223
18 37 35.905622 30.175032 910.532585 36.259837 29.665400 880.035970 -0.354215 0.509632 30.4966
19 38 33.551470 27.615891 762.637424 33.891228 27.146420 736.928115 -0.339758 0.469471 25.7093
20 39 30.351659 25.292038 639.687203 30.707989 24.832883 616.672063 -0.35633 0.459155 23.0151
21 40 29.461250 23.523175 553.339760 29.788117 23.093326 533.301693 -0.326867 0.429849 20.0381
22 41 28.139387 22.082646 487.643266 28.447401 21.673337 469.733528 -0.308014 0.409309 17.9097
23 42 27.309692 21.092757 444.904394 27.601953 20.699735 428.479037 -0.292261 0.393022 16.4254
24 43 25.569539 19.638142 385.656608 25.854403 19.253278 370.688710 -0.284864 0.384864 14.9679
25 44 25.073033 19.010839 361.411994 25.344790 18.642843 347.555591 -0.271757 0.367996 13.8564
26 45 24.151201 17.725156 314.181145 24.413876 17.355538 301.214714 -0.262675 0.369618 12.9664
27 46 23.686799 16.996627 288.885324 23.928348 16.652631 277.310108 -0.241549 0.343996 11.5752
28 47 22.927180 16.830687 283.272024 23.177258 16.480449 271.605189 -0.250078 0.350238 11.6668
29 48 22.935485 17.067240 291.290681 23.177055 16.733664 280.015498 -0.24157 0.333576 11.2752
30 49 22.790839 15.791796 249.380834 23.005461 15.473726 239.436203 -0.214622 0.31807 9.94463
31 50 22.223129 15.160221 229.832290 22.420074 14.864998 220.968159 -0.196945 0.295223 8.86413
