#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 10 85.136654 51.815443 2684.840100 84.817060 45.063458 2030.715216 0.319594 6.75199 654.125
2 11 81.292998 51.924707 2696.175191 81.128562 47.302642 2237.539918 0.164436 4.62206 458.635
3 12 77.488559 51.519605 2654.269664 77.426088 48.072944 2311.007944 0.062471 3.44666 343.262
4 13 73.926248 51.021695 2603.213315 73.930604 48.305254 2333.397525 -0.004356 2.71644 269.816
5 14 70.465482 50.391173 2539.270321 70.520075 48.174105 2320.744415 -0.054593 2.21707 218.526
6 15 67.209571 49.706165 2470.702802 67.299876 47.849411 2289.566162 -0.090305 1.85675 181.137
7 16 64.091444 48.927805 2393.930094 64.209213 47.344879 2241.537608 -0.117769 1.58293 152.392
8 17 61.153670 48.109400 2314.514393 61.291315 46.739576 2184.587937 -0.137645 1.36982 129.926
9 18 58.435484 47.290816 2236.421280 58.586210 46.090000 2124.288090 -0.150726 1.20082 112.133
10 19 55.790858 46.351055 2148.420323 55.953216 45.291835 2051.350292 -0.162358 1.05922 97.07
11 20 53.471073 45.568979 2076.531872 53.638024 44.620452 1990.984744 -0.166951 0.948527 85.5471
12 21 51.265131 44.736066 2001.315644 51.435491 43.882942 1925.712556 -0.17036 0.853124 75.6031
13 22 49.130399 43.819109 1920.114274 49.304398 43.049664 1853.273554 -0.173999 0.769445 66.8407
14 23 47.248195 43.041224 1852.546968 47.421723 42.338782 1792.572433 -0.173528 0.702442 59.9745
15 24 45.523673 42.343800 1792.997431 45.694551 41.697737 1738.701282 -0.170878 0.646063 54.2961
16 25 44.000022 41.712366 1739.921458 44.167885 41.115284 1690.466538 -0.167863 0.597082 49.4549
17 26 42.212519 40.620134 1649.995247 42.382703 40.079526 1606.368404 -0.170184 0.540608 43.6268
18 27 39.695609 38.375216 1472.657225 39.879601 37.909533 1437.132694 -0.183992 0.465683 35.5245
19 28 36.913550 35.589153 1266.587796 37.109728 35.192375 1238.503268 -0.196178 0.396778 28.0845
20 29 34.627091 33.309582 1109.528272 34.826521 32.953851 1085.956302 -0.19943 0.355731 23.572
21 30 32.280469 30.955985 958.273033 32.482651 30.637099 938.631831 -0.202182 0.318886 19.6412
22 31 30.373597 28.733611 825.620399 30.575626 28.445874 809.167730 -0.202029 0.287737 16.4527
23 32 28.621208 26.739027 714.975550 28.818383 26.472869 700.812813 -0.197175 0.266158 14.1627
24 33 26.998589 24.997344 624.867188 27.195516 24.746555 612.391967 -0.196927 0.250789 12.4752
25 34 25.781131 23.265179 541.268566 25.969346 23.032002 530.473097 -0.188215 0.233177 10.7955
26 35 24.374195 21.805454 475.477815 24.556828 21.583997 465.868944 -0.182633 0.221457 9.60887
27 36 23.473579 20.570122 423.129899 23.648470 20.355458 414.344653 -0.174891 0.214664 8.78525
28 37 22.285997 19.368027 375.120479 22.454747 19.160432 367.122161 -0.16875 0.207595 7.99832
29 38 21.780573 18.532938 343.469788 21.939169 18.334715 336.161771 -0.158596 0.198223 7.30802
30 39 20.895245 17.726266 314.220495 21.049850 17.533696 307.430483 -0.154605 0.19257 6.79001
31 40 20.402878 17.011798 289.401256 20.547384 16.830386 283.261892 -0.144506 0.181412 6.13936
32 41 19.733489 16.179530 261.777204 19.869319 16.005677 256.181682 -0.13583 0.173853 5.59552
33 42 19.647509 15.776316 248.892143 19.775330 15.610295 243.681319 -0.127821 0.166021 5.21082
34 43 18.853061 14.916671 222.507059 18.974146 14.756390 217.751059 -0.121085 0.160281 4.756
35 44 18.009505 14.408501 207.604901 18.127192 14.256597 203.250549 -0.117687 0.151904 4.35435
36 45 17.834222 13.997307 195.924592 17.946404 13.848777 191.788638 -0.112182 0.14853 4.13595
37 46 18.142422 13.815677 190.872931 18.244470 13.677360 187.070182 -0.102048 0.138317 3.80275
38 47 16.857684 13.178664 173.677179 16.973680 13.026706 169.695066 -0.115996 0.151958 3.98211
39 48 16.434618 13.182579 173.780390 16.548421 13.038050 169.990739 -0.113803 0.144529 3.78965
40 49 18.078103 13.073865 170.925957 18.162526 12.950616 167.718454 -0.084423 0.123249 3.2075
41 50 17.990359 12.772784 163.144011 18.070081 12.654776 160.143353 -0.079722 0.118008 3.00066
