#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 21 86.647594 51.796425 2682.869591 86.550532 44.978952 2023.106112 0.097062 6.81747 659.763
2 22 83.814184 51.950606 2698.865499 83.828311 47.246581 2232.239454 -0.014127 4.70403 466.626
3 23 80.953191 51.686975 2671.543428 81.033213 48.142275 2317.678597 -0.080022 3.5447 353.865
4 24 79.093590 51.699358 2672.823663 79.181849 48.856509 2386.958511 -0.088259 2.84285 285.865
5 25 76.942672 51.457122 2647.835388 77.051750 49.100279 2410.837396 -0.109078 2.35684 236.998
6 26 74.156479 50.850812 2585.805061 74.301824 48.858855 2387.187730 -0.145345 1.99196 198.617
7 27 72.179695 50.623896 2562.778839 72.327878 48.888611 2390.096297 -0.148183 1.73529 172.683
8 28 69.808592 50.101134 2510.123656 69.974762 48.580709 2360.085296 -0.16617 1.52043 150.038
9 29 65.679397 48.204792 2323.702015 65.905496 46.906061 2200.178601 -0.226099 1.29873 123.523
10 30 61.757597 46.454697 2158.038888 62.016801 45.316709 2053.604136 -0.259204 1.13799 104.435
11 31 59.124428 45.578228 2077.374829 59.386475 44.543026 1984.081124 -0.262047 1.0352 93.2937
12 32 55.638303 44.639716 1992.704206 55.921787 43.693783 1909.146630 -0.283484 0.945933 83.5576
13 33 53.655932 43.344917 1878.781860 53.937327 42.495748 1805.888595 -0.281395 0.849169 72.8933
14 34 48.886574 40.840976 1667.985293 49.200405 40.094197 1607.544628 -0.313831 0.746779 60.4407
15 35 46.657429 39.432093 1554.889934 46.977772 38.738378 1500.661918 -0.320343 0.693715 54.228
16 36 42.348243 37.015758 1370.166335 42.671959 36.387477 1324.048480 -0.323716 0.628281 46.1179
17 37 39.840064 34.884544 1216.931404 40.185206 34.312723 1177.362941 -0.345142 0.571821 39.5685
18 38 37.068292 30.920798 956.095767 37.390079 30.442094 926.721114 -0.321787 0.478704 29.3747
19 39 34.181091 28.747509 826.419275 34.520618 28.284887 800.034824 -0.339527 0.462622 26.3845
20 40 32.256504 26.289606 691.143390 32.575452 25.866160 669.058223 -0.318948 0.423446 22.0852
21 41 29.704899 24.073681 579.542094 30.026092 23.653047 559.466622 -0.321193 0.420634 20.0755
22 42 29.653442 22.286125 496.671373 29.931463 21.896194 479.443294 -0.278021 0.389931 17.2281
23 43 28.321831 21.405083 458.177596 28.599429 21.022393 441.940997 -0.277598 0.38269 16.2366
24 44 28.302173 21.238837 451.088199 28.566506 20.871365 435.613862 -0.264333 0.367472 15.4743
25 45 26.895002 20.005176 400.207070 27.153991 19.640938 385.766464 -0.258989 0.364238 14.4406
26 46 26.577684 19.557447 382.493744 26.831634 19.201520 368.698374 -0.25395 0.355927 13.7954
27 47 25.001296 18.288554 334.471205 25.254090 17.933068 321.594921 -0.252794 0.355486 12.8763
28 48 24.271254 18.723487 350.568947 24.534231 18.372465 337.547464 -0.262977 0.351022 13.0215
29 49 24.130812 17.087707 291.989739 24.357149 16.759492 280.880577 -0.226337 0.328215 11.1092
30 50 23.511482 16.617637 276.145861 23.727897 16.302575 265.773939 -0.216415 0.315062 10.3719
