#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 8 84.940884 51.863987 2689.873156 84.486050 45.149372 2038.465765 0.454834 6.71462 651.407
2 9 81.017547 52.002520 2704.262076 80.729393 47.419089 2248.570034 0.288154 4.58343 455.692
3 10 77.357678 51.690664 2671.924710 77.175927 48.279011 2330.862943 0.181751 3.41165 341.062
4 11 73.681314 51.151139 2616.439050 73.582876 48.474082 2349.736606 0.098438 2.67706 266.702
5 12 70.215207 50.548122 2555.112636 70.176340 48.369739 2339.631625 0.038867 2.17838 215.481
6 13 66.854190 49.822534 2482.284887 66.862333 48.007102 2304.681848 -0.008143 1.81543 177.603
7 14 63.690822 49.047378 2405.645301 63.733587 47.505097 2256.734248 -0.042765 1.54228 148.911
8 15 60.672511 48.188366 2322.118571 60.742589 46.860383 2195.895450 -0.070078 1.32798 126.223
9 16 57.833317 47.295083 2236.824858 57.923659 46.137705 2128.687868 -0.090342 1.15738 108.137
10 17 55.207613 46.410943 2153.975658 55.312186 45.391022 2060.344853 -0.104573 1.01992 93.6308
11 18 52.664875 45.415511 2062.568599 52.782107 44.512744 1981.384397 -0.117232 0.902767 81.1842
12 19 50.430705 44.577700 1987.171355 50.553630 43.766653 1915.519897 -0.122925 0.811047 71.6515
13 20 48.307337 43.700534 1909.736689 48.435140 42.969560 1846.383110 -0.127803 0.730974 63.3536
14 21 46.276253 42.751179 1827.663341 46.408510 42.091004 1771.652653 -0.132257 0.660175 56.0107
15 22 44.460124 41.932412 1758.327182 44.593344 41.329187 1708.101683 -0.13322 0.603225 50.2255
16 23 42.825547 41.211812 1698.413409 42.958102 40.656204 1652.926897 -0.132555 0.555608 45.4865
17 24 41.315790 40.532518 1642.885043 41.446713 40.018587 1601.487311 -0.130923 0.513931 41.3977
18 25 39.643261 39.467337 1557.670665 39.777647 39.001647 1521.128492 -0.134386 0.46569 36.5422
19 26 37.285886 37.265767 1388.737369 37.432784 36.867887 1359.241059 -0.146898 0.39788 29.4963
20 27 34.781890 34.604818 1197.493426 34.939597 34.268229 1174.311498 -0.157707 0.336589 23.1819
21 28 32.615139 32.322367 1044.735408 32.775325 32.024546 1025.571548 -0.160186 0.297821 19.1639
22 29 30.668909 30.160890 909.679297 30.830257 29.895844 893.761506 -0.161348 0.265046 15.9178
23 30 28.715028 27.911706 779.063313 28.876062 27.676054 765.963964 -0.161034 0.235652 13.0993
24 31 27.131837 26.084021 680.376171 27.291737 25.865489 669.023500 -0.1599 0.218532 11.3527
25 32 25.717155 24.318360 591.382624 25.873630 24.116769 581.618560 -0.156475 0.201591 9.76406
26 33 24.337173 22.755366 517.806705 24.491383 22.567071 509.272682 -0.15421 0.188295 8.53402
27 34 23.365662 21.369701 456.664130 23.513369 21.190322 449.029753 -0.147707 0.179379 7.63438
28 35 22.206672 20.120181 404.821700 22.349323 19.949000 397.962619 -0.142651 0.171181 6.85908
29 36 21.441125 19.100582 364.832219 21.577949 18.934818 358.527317 -0.136824 0.165764 6.3049
30 37 20.564863 18.143514 329.187098 20.696065 17.982930 323.385763 -0.131202 0.160584 5.80133
31 38 20.117107 17.447280 304.407576 20.242208 17.292220 299.020882 -0.125101 0.15506 5.38669
32 39 19.237589 16.682155 278.294285 19.358380 16.534409 273.386677 -0.120791 0.147746 4.90761
33 40 18.829629 16.071196 258.283356 18.942996 15.928696 253.723349 -0.113367 0.1425 4.56001
34 41 18.380032 15.317431 234.623690 18.486718 15.181766 230.486009 -0.106686 0.135665 4.13768
35 42 18.262665 14.917504 222.531924 18.361904 14.788668 218.704710 -0.099239 0.128836 3.82721
36 43 17.540266 14.176058 200.960623 17.632360 14.055894 197.568152 -0.092094 0.120164 3.39247
37 44 16.950383 13.752783 189.139043 17.041510 13.635568 185.928727 -0.091127 0.117215 3.21032
38 45 16.629341 13.316991 177.342247 16.715742 13.205220 174.377837 -0.086401 0.111771 2.96441
39 46 16.736559 13.188003 173.923434 16.817503 13.080736 171.105658 -0.080944 0.107267 2.81778
40 47 15.816446 12.554771 157.622287 15.903355 12.442050 154.804620 -0.086909 0.112721 2.81767
41 48 15.672791 12.576559 158.169828 15.756841 12.469556 155.489815 -0.08405 0.107003 2.68001
42 49 17.167538 12.511493 156.537450 17.228905 12.420377 154.265769 -0.061367 0.091116 2.27168
43 50 17.024431 12.392232 153.567425 17.082788 12.305084 151.415101 -0.058357 0.087148 2.15232
