#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 6 84.358811 51.943782 2698.156440 83.692804 45.306263 2052.657497 0.666007 6.63752 645.499
2 7 80.336423 52.144250 2719.022835 79.862963 47.632994 2268.902125 0.47346 4.51126 450.121
3 8 76.646271 51.866973 2690.182882 76.302543 48.522847 2354.466729 0.343728 3.34413 335.716
4 9 73.141147 51.431124 2645.160504 72.893561 48.813358 2382.743916 0.247586 2.61777 262.417
5 10 69.613996 50.788681 2579.490123 69.446108 48.670741 2368.841029 0.167888 2.11794 210.649
6 11 66.277980 50.085684 2508.575725 66.169746 48.327516 2335.548848 0.108234 1.75817 173.027
7 12 63.049130 49.266151 2427.153682 62.988884 47.781652 2283.086259 0.060246 1.4845 144.067
8 13 60.009170 48.402139 2342.767065 59.985441 47.129663 2221.205100 0.023729 1.27248 121.562
9 14 57.114275 47.464195 2252.849760 57.119739 46.362038 2149.438558 -0.005464 1.10216 103.411
10 15 54.395871 46.498995 2162.156578 54.423633 45.534661 2073.405385 -0.027762 0.964334 88.7512
11 16 51.885131 45.551642 2074.952082 51.929206 44.699360 1998.032813 -0.044075 0.852282 76.9193
12 17 49.457560 44.502612 1980.482512 49.516162 43.747382 1913.833411 -0.058602 0.75523 66.6491
13 18 47.323881 43.613819 1902.165169 47.390543 42.934325 1843.356279 -0.066662 0.679494 58.8089
14 19 45.304973 42.695533 1822.908502 45.378560 42.082782 1770.960525 -0.073587 0.612751 51.948
15 20 43.363541 41.710872 1739.796818 43.443549 41.157912 1693.973729 -0.080008 0.55296 45.8231
16 21 41.645977 40.863356 1669.813841 41.728490 40.357667 1628.741290 -0.082513 0.505689 41.0726
17 22 40.083935 40.107237 1608.590421 40.167735 39.641577 1571.454655 -0.0838 0.46566 37.1358
18 23 38.672548 39.415375 1553.571801 38.756908 38.984670 1519.804466 -0.08436 0.430705 33.7673
19 24 37.080861 38.334229 1469.513109 37.168780 37.944865 1439.812810 -0.087919 0.389364 29.7003
20 25 34.907106 36.204941 1310.797782 35.007384 35.876308 1287.109493 -0.100278 0.328633 23.6883
21 26 32.552090 33.594168 1128.568106 32.663461 33.322505 1110.389352 -0.111371 0.271663 18.1788
22 27 30.580892 31.423655 987.446063 30.695309 31.184636 972.481495 -0.114417 0.239019 14.9646
23 28 28.666848 29.266132 856.506475 28.784050 29.057053 844.312301 -0.117202 0.209079 12.1942
24 29 26.985593 27.185090 739.029106 27.103245 27.000705 729.038044 -0.117652 0.184385 9.99106
25 30 25.556412 25.365849 643.426292 25.671395 25.199441 635.011802 -0.114983 0.166408 8.41449
26 31 24.221830 23.720927 562.682401 24.335633 23.569124 555.503586 -0.113803 0.151803 7.17881
27 32 23.038855 22.173471 491.662812 23.150624 22.032716 485.440569 -0.111769 0.140755 6.22224
28 33 21.886838 20.872086 435.643963 21.995817 20.739036 430.107602 -0.108979 0.13305 5.53636
29 34 21.099077 19.746434 389.921645 21.203797 19.618897 384.901111 -0.10472 0.127537 5.02053
30 35 20.154193 18.676579 348.814613 20.255295 18.553597 344.235946 -0.101102 0.122982 4.57867
31 36 19.536733 17.839135 318.234748 19.633275 17.719640 313.985627 -0.096542 0.119495 4.24912
32 37 18.834615 17.057717 290.965724 18.926782 16.943483 287.081625 -0.092167 0.114234 3.8841
33 38 18.356885 16.447377 270.516220 18.446648 16.335818 266.858936 -0.089763 0.111559 3.65728
34 39 17.641358 15.697541 246.412809 17.726008 15.592475 243.125276 -0.08465 0.105066 3.28753
35 40 17.347046 15.186025 230.615354 17.427260 15.085604 227.575462 -0.080214 0.100421 3.03989
36 41 17.031127 14.545106 211.560115 17.106156 14.448599 208.762015 -0.075029 0.096507 2.7981
37 42 16.715616 14.075817 198.128616 16.784991 13.985089 195.582714 -0.069375 0.090728 2.5459
38 43 16.100024 13.500663 182.267891 16.166418 13.414368 179.945266 -0.066394 0.086295 2.32262
39 44 15.809458 13.206536 174.412586 15.872115 13.125134 172.269152 -0.062657 0.081402 2.14343
40 45 15.455532 12.709501 161.531415 15.515613 12.631830 159.563135 -0.060081 0.077671 1.96828
41 46 15.234177 12.478240 155.706463 15.289641 12.406231 153.914563 -0.055464 0.072009 1.7919
42 47 14.874781 12.071049 145.710235 14.934162 11.993992 143.855852 -0.059381 0.077057 1.85438
43 48 15.130481 12.114172 146.753167 15.186447 12.041788 145.004647 -0.055966 0.072384 1.74852
44 49 16.230605 12.117937 146.844399 16.271277 12.054772 145.317520 -0.040672 0.063165 1.52688
45 50 16.198970 12.201721 148.881986 16.238253 12.141248 147.409910 -0.039283 0.060473 1.47208
