j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 14 7.5 5.43076 42.9520 37.521242518804584 6.1912370446667913 6.191235E+00 25.8229
2 15 8.5 8.83308 32.5125 23.679420521881308 6.1202153798882026 6.120210E+00 22.9537
3 16 9.5 9.40159 26.7882 17.386605686121040 6.0488717240905752 6.048868E+00 20.6583
4 17 10.5 9.23773 23.0215 13.783768039462609 5.9828606475690336 5.982852E+00 18.7803
5 18 11.5 8.8543 20.3005 11.446199926628392 5.9217542043160076 5.921652E+00 17.2152
6 19 12.5 8.41306 18.2185 9.8054373068748077 5.8669749994786509 5.866973E+00 15.891
7 20 13.5 7.97461 16.5615 8.5868861700908372 5.8130542918933052 5.813040E+00 14.7559
8 21 14.5 7.5584 15.2045 7.6461037818118562 5.7589660619493843 5.758746E+00 13.7722
9 22 15.5 7.16905 14.0688 6.8997460100039696 5.7118411574692223 5.711841E+00 12.9114
10 23 16.5 6.81311 13.1016 6.2884856447504163 5.6627528866689270 5.662733E+00 12.1519
11 24 17.5 6.48624 12.2665 5.7802613560558935 5.6128982927304261 5.612831E+00 11.4768
12 25 18.5 6.18456 11.5370 5.3524437259015887 5.5649413209194298 5.564493E+00 10.8728
13 26 19.5 5.90404 10.8934 4.9893555761082506 5.5320218692392320 5.531996E+00 10.3291
14 27 20.5 5.6522 10.3209 4.6687025481252959 5.4759571297928797 5.475707E+00 9.83728
15 28 21.5 5.41359 9.8080 4.3944073905015912 5.4231860307056765 5.423177E+00 9.39013
16 29 22.5 5.19763 9.3454 4.1477689309957722 5.3772962704579168 5.376561E+00 8.98186
17 30 23.5 4.98901 8.9260 3.9369885906552464 5.3592979735124553 5.358813E+00 8.60762
18 31 24.5 4.80295 8.5437 3.7407515158795053 5.2975700072480363 5.296925E+00 8.26331
19 32 25.5 4.61328 8.1938 3.5805204878845700 5.3019670498407550 5.301810E+00 7.9455
20 33 26.5 4.4748 7.8722 3.3974040434026169 5.1843365751889161 5.184334E+00 7.65122
21 34 27.5 4.3262 7.5755 3.2493001614399901 5.1424627928543378 5.141248E+00 7.37796
22 35 28.5 4.14495 7.3008 3.1558548752687114 5.1736744255465235 5.172680E+00 7.12355
23 36 29.5 4.02942 7.0458 3.0163785130736911 5.0529399229479512 5.052790E+00 6.8861
24 37 30.5 3.87925 6.8084 2.9291508281779266 5.2380970746253803 5.237575E+00 6.66396
25 38 31.5 3.77151 6.5868 2.8152853932551154 5.0587801878038690 5.058631E+00 6.45571
26 39 32.5 3.68035 6.3794 2.6990466663441581 4.9697668162888915 4.969766E+00 6.26009
27 40 33.5 3.60785 6.1848 2.5769487769392381 4.7490115133663346 4.748635E+00 6.07597
28 41 34.5 3.43144 6.0020 2.5705566318021669 4.6362043793070953 4.635620E+00 5.90237
29 42 35.5 3.34001 5.8299 2.4898931210305468 4.4208921059639508 4.420822E+00 5.73841
30 43 36.5 3.26874 5.6674 2.3986568784166837 4.6909157612436525 4.690914E+00 5.58332
31 44 37.5 3.19303 5.5140 2.3209728904567979 4.5656468188225832 4.565277E+00 5.43639
32 45 38.5 3.09671 5.3687 2.2719937114284647 4.4920637157093637 4.491419E+00 5.297
33 46 39.5 3.04814 5.2309 2.1827594241716204 4.0627756681353038 4.062535E+00 5.16457
34 47 40.5 2.84234 5.1002 2.2578557384754867 4.5370232638676153 4.535579E+00 5.03861
35 48 41.5 2.71657 4.9759 2.2593303662355906 4.6437587826333582 4.642400E+00 4.91864
36 49 42.5 3.03302 4.8575 1.8244833586732208 4.8949501064906631 4.894030E+00 4.80425
37 50 43.5 2.98046 4.7448 1.7643426090483665 5.0583978181861280 5.056290E+00 4.69507
