j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 37 19 6.40903 44.2256 37.816567967028938 0.43067055097930224 4.306705E-01 17.6295
2 38 20 10.1592 34.1909 24.031722589882317 0.41762122102254168 4.176204E-01 16.7695
3 39 21 10.8959 28.7105 17.814567657915774 0.42087129062939099 4.208710E-01 15.9895
4 40 22 10.6966 25.1041 14.407503482152707 0.47344916094015210 4.734490E-01 15.2789
5 41 23 10.6612 22.4915 11.830324678911493 0.40494595579584780 4.049432E-01 14.6287
6 42 24 10.2571 20.4829 10.225778356515761 0.42512951107939512 4.251267E-01 14.0316
7 43 25 10.1767 18.8746 8.6978936730916168 0.36697581700217091 3.669758E-01 13.4814
8 44 26 9.71894 17.5484 7.8294635132806674 0.45275792267402115 4.527513E-01 12.9726
9 45 27 9.13072 16.4299 7.2991781734797634 0.42868321756750494 4.286832E-01 12.5009
10 46 28 8.98642 15.4699 6.4834844646871268 0.48671953327755940 4.867163E-01 12.0623
11 47 29 8.45162 14.6341 6.1824772530695009 0.48119425128449050 4.811904E-01 11.6534
12 48 30 8.47125 13.8979 5.4266542752616038 0.39220415268044995 3.921945E-01 11.2713
13 49 31 8.10299 13.2430 5.1400086570597976 0.39858827042166878 3.985635E-01 10.9135
14 50 32 7.79296 12.6555 4.8625395200526205 0.35985443022828256 3.598332E-01 10.5777
