j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 23 12 6.32832 43.7540 37.425680207051933 1.2243092927411576 1.224309E+00 21.4993
2 24 13 9.99392 33.5573 23.563382599445578 1.2110912828867610 1.211088E+00 19.9067
3 25 14 10.6925 27.9721 17.279626058274008 1.1969245665514525 1.196923E+00 18.5339
4 26 15 10.5937 24.2913 13.697613662579556 1.1872039933909735 1.187204E+00 17.3381
5 27 16 10.2566 21.6240 11.367426239738494 1.1752065465411274 1.175196E+00 16.2873
6 28 17 9.84648 19.5743 9.7278224839636991 1.1613663579604971 1.161356E+00 15.3566
7 29 18 9.41586 17.9352 8.5193434132188059 1.1513474863936779 1.151341E+00 14.5265
8 30 19 8.98992 16.5857 7.5957755040973716 1.1504526835011095 1.150452E+00 13.7816
9 31 20 8.61071 15.4500 6.8392857497727819 1.1277437472068668 1.127705E+00 13.1093
10 32 21 8.20241 14.4775 6.2750897358063993 1.1363025357942647 1.136284E+00 12.4996
11 33 22 7.9034 13.6330 5.7296030122141612 1.1049601173713888 1.104930E+00 11.944
12 34 23 7.46831 12.8912 5.4228918398913670 1.1883970672027069 1.188376E+00 11.4358
13 35 24 7.21525 12.2332 5.0179505215813167 1.1395284215314063 1.139514E+00 10.969
14 36 25 6.81285 11.6448 4.8319474739385804 1.2680692789509314 1.268014E+00 10.5389
15 37 26 6.61981 11.1148 4.4949858541471128 1.2006200579545210 1.200619E+00 10.1412
16 38 27 6.39485 10.6344 4.2395495804144394 1.2212368866250585 1.221131E+00 9.7724
17 39 28 6.12685 10.1967 4.0698520810365677 1.2392820037286676 1.239216E+00 9.42951
18 40 29 5.7786 9.7959 4.0172986074286614 1.2307021441728669 1.230680E+00 9.10987
19 41 30 5.65892 9.4273 3.7683781918881647 1.3444921918992927 1.344402E+00 8.81118
20 42 31 5.61635 9.0870 3.4706513569128377 1.3422274267532044 1.342134E+00 8.53146
21 43 32 5.49149 8.7718 3.2803094823042622 1.2422784421312971 1.242234E+00 8.26895
22 44 33 5.20073 8.4787 3.2779659875052833 1.0383782147940852 1.038334E+00 8.02212
23 45 34 5.12528 8.2055 3.0802174987673925 1.1195110976356855 1.119467E+00 7.7896
24 46 35 5.01069 7.9502 2.9395089085143833 1.2204936580876506 1.220275E+00 7.57017
25 47 36 4.92107 7.7110 2.7899290659955032 1.3093162633308890 1.309300E+00 7.36277
26 48 37 4.67138 7.4863 2.8149153367790176 1.1601900263819362 1.160158E+00 7.16643
27 49 38 4.72917 7.2749 2.5457275621711788 1.2657698568065479 1.265353E+00 6.98029
28 50 39 4.5789 7.0755 2.4965985594185809 1.3245267741048055 1.324524E+00 6.80357
