j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 11 6 4.42733 42.3920 37.964673462383082 6.8709915864706650 6.870985E+00 27.8746
2 12 7 7.51548 31.8061 24.290616036703003 6.7795087653697230 6.779508E+00 24.158
3 13 8 7.9805 26.0101 18.029600417112608 6.6841251219060824 6.684106E+00 21.3159
4 14 9 7.78915 22.2077 14.418551416089246 6.5996876168965262 6.599676E+00 19.0721
5 15 10 7.41254 19.4712 12.058660380946220 6.5265018057402120 6.526422E+00 17.2557
6 16 11 6.99718 17.3860 10.388823325586984 6.4580412136932965 6.458034E+00 15.7552
7 17 12 6.59066 15.7335 9.1428447095039100 6.3952822093139092 6.395138E+00 14.4948
8 18 13 6.2094 14.3859 8.1765023735989697 6.3423537608032543 6.342301E+00 13.4211
9 19 14 5.86115 13.2627 7.4015472568097156 6.2890743851581163 6.289074E+00 12.4955
10 20 15 5.54304 12.3100 6.7669589363180114 6.2328159344590919 6.232668E+00 11.6894
11 21 16 5.25091 11.4905 6.2395890445504678 6.1889612538956102 6.188711E+00 10.9809
12 22 17 4.98856 10.7771 5.7885376616483724 6.1435325375221153 6.143509E+00 10.3534
13 23 18 4.74903 10.1501 5.4010702680649718 6.0865825968741634 6.086582E+00 9.79379
14 24 19 4.52204 9.5941 5.0720600029451495 6.0511608431113961 6.050981E+00 9.29155
15 25 20 4.32368 9.0974 4.7737207254729146 5.9990906508448081 5.998913E+00 8.8383
16 26 21 4.1352 8.6509 4.5157037793057686 5.9700637549024309 5.969993E+00 8.42722
17 27 22 3.9635 8.2472 4.2836977035118169 5.9152720981782565 5.915189E+00 8.05267
18 28 23 3.77393 7.8802 4.1062738021487926 5.9409153860262629 5.940902E+00 7.71001
19 29 24 3.64112 7.5451 3.9039822793492083 5.8449867595417739 5.844981E+00 7.39531
20 30 25 3.48205 7.2378 3.7557531125108596 5.8742695997234424 5.873507E+00 7.1053
21 31 26 3.34534 6.9550 3.6096616271288999 5.9418634923465126 5.941823E+00 6.83718
22 32 27 3.19644 6.6938 3.4973628532922199 5.9161942326522281 5.916191E+00 6.58855
23 33 28 3.03965 6.4518 3.4121507389301668 5.9969629257164900 5.996893E+00 6.35737
24 34 29 3.0225 6.2269 3.2044004710214580 5.7115782889605944 5.711568E+00 6.14187
25 35 30 2.88362 6.0173 3.1336826468937775 5.7991631499583489 5.798541E+00 5.9405
26 36 31 2.78799 5.8215 3.0335060018244566 5.6408512787380678 5.640211E+00 5.75191
27 37 32 2.66322 5.6382 2.9749818739569562 5.5070723125810757 5.506729E+00 5.57493
28 38 33 2.66226 5.4663 2.8040373860983472 5.3451991427901531 5.345189E+00 5.40851
29 39 34 2.4969 5.3046 2.8077004353135901 5.3662024359594973 5.366167E+00 5.25174
30 40 35 2.39782 5.1523 2.7544821438424831 5.3615020829731517 5.360294E+00 5.10381
31 41 36 2.35087 5.0085 2.6576342660909980 5.1145445581511737 5.113486E+00 4.96398
32 42 37 2.27045 4.8726 2.6021520121317265 5.2581658930001760 5.258163E+00 4.8316
33 43 38 2.12462 4.7440 2.6193826719430735 4.8516462761206061 4.851425E+00 4.70611
34 44 39 2.01445 4.6220 2.6075484384533283 4.5985209296126577 4.598493E+00 4.58697
35 45 40 1.77097 4.5062 2.7352334170892529 5.0359907168208196 5.035330E+00 4.47371
36 46 41 1.67371 4.3961 2.7223916198951503 5.6181197627915118 5.617804E+00 4.36591
37 47 42 2.03262 4.2913 2.2586799224923855 5.1728093145676119 5.171347E+00 4.26318
38 48 43 2.07045 4.1914 2.1209518925342832 5.4584595130797853 5.457964E+00 4.16518
39 49 44 2.19011 4.0960 1.9058866403352033 5.5453043292954183 5.545254E+00 4.07158
40 50 45 2.19332 4.0050 1.8116794766213287 5.5067988412939002 5.506576E+00 3.98209
