j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 25 13 6.43159 43.8538 37.422209728661954 1.0460542173730183 1.046054E+00 20.7919
2 26 14 10.1498 33.6901 23.540313193762067 1.0318799728030694 1.031877E+00 19.358
3 27 15 10.8959 28.1255 17.229648979277126 1.0185610128665252 1.018558E+00 18.1091
4 28 16 10.8479 24.4588 13.610935086150672 1.0050222816456298 1.005022E+00 17.0116
5 29 17 10.5272 21.8014 11.274164481258728 0.99251021803303119 9.925047E-01 16.0395
6 30 18 10.1004 19.7588 9.6583891441168728 0.98900936094196867 9.889900E-01 15.1725
7 31 19 9.6923 18.1247 8.4323964022937918 0.97042149885199558 9.704064E-01 14.3944
8 32 20 9.27518 16.7787 7.5035239750180258 0.96128213588005806 9.612819E-01 13.6922
9 33 21 8.88418 15.6452 6.7610183307146441 0.94999014075386257 9.499573E-01 13.0554
10 34 22 8.40461 14.6741 6.2694936974416020 1.0016781927502534 1.001654E+00 12.4751
11 35 23 8.12213 13.8302 5.7080680661979901 0.95072047108294888 9.507185E-01 11.9443
12 36 24 7.63739 13.0885 5.4511121709584103 1.0663327996659093 1.066247E+00 11.4568
13 37 25 7.42367 12.4301 5.0064309215269587 0.99017326115156579 9.901716E-01 11.0075
14 38 26 7.12882 11.8410 4.7121769403025624 1.0714888822637105 1.071482E+00 10.5921
15 39 27 6.84908 11.3099 4.4608163038030337 1.0346824717298895 1.034603E+00 10.2069
16 40 28 6.48868 10.8283 4.3396165060636518 1.0575909837655506 1.057504E+00 9.8488
17 41 29 6.23382 10.3892 4.1553827868017938 1.1619555390863319 1.161827E+00 9.51494
18 42 30 6.15115 9.9868 3.8356528312818665 1.2342856604897590 1.234179E+00 9.20298
19 43 31 6.00836 9.6166 3.6082390566444542 1.1439351077554158 1.143929E+00 8.91082
20 44 32 5.79239 9.2745 3.4821110914151427 0.90443041613829989 9.044071E-01 8.63664
21 45 33 5.63525 8.9574 3.3221496515579294 1.0015816069471442 1.001537E+00 8.37883
22 46 34 5.50102 8.6625 3.1614800652691488 1.0708051658237467 1.070651E+00 8.13597
23 47 35 5.40532 8.3874 2.9820786978585421 1.1322467175076769 1.132206E+00 7.90678
24 48 36 5.12539 8.1301 3.0047147163934507 0.98094131751295099 9.809390E-01 7.69016
25 49 37 5.14167 7.8889 2.7472273173218773 1.0765515660965415 1.076226E+00 7.48509
26 50 38 4.9729 7.6623 2.6894033312067140 1.1131491082914240 1.113132E+00 7.29067
