j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 36 18.5 6.8009 44.2041 37.403202909187101 0.78884391654566444 7.888439E-01 17.8403
2 37 19.5 10.65 34.1616 23.511590152383722 0.77496948215727079 7.749693E-01 16.9483
3 38 20.5 11.4466 28.6761 17.229542830195033 0.78040026591424094 7.803978E-01 16.1413
4 39 21.5 11.4262 25.0658 13.639637389800829 0.75992379297835533 7.599169E-01 15.4076
5 40 22.5 10.9748 22.4503 11.475493602496002 0.79318063406841333 7.931768E-01 14.7377
6 41 23.5 10.6637 20.4393 9.7755550845731776 0.74521209916569686 7.452072E-01 14.1236
7 42 24.5 10.3105 18.8292 8.5187331211535682 0.76321556915394806 7.632117E-01 13.5587
8 43 25.5 10.0017 17.5015 7.4998018057023925 0.73852366361807209 7.385237E-01 13.0372
9 44 26.5 9.47942 16.3819 6.9024787107425736 0.85013460007062647 8.501345E-01 12.5543
10 45 27.5 8.74562 15.4209 6.6752791932371593 0.77464352923230884 7.746330E-01 12.1059
11 46 28.5 8.46592 14.5844 6.1184790345049924 0.73406398531174344 7.340573E-01 11.6885
12 47 29.5 8.22 13.8475 5.6275048425106622 0.94802818903193775 9.480052E-01 11.2989
13 48 30.5 8.04844 13.1922 5.1437576254645618 1.0020556934786373 1.001981E+00 10.9344
14 49 31.5 7.66655 12.6044 4.9378505440813596 0.90613435735398140 9.060798E-01 10.5927
15 50 32.5 7.37524 12.0734 4.6981639072062551 0.85390543134539432 8.539053E-01 10.2717
