      7.0000         3.684566E-03  -1.824776E-03   7.941878E-03  -1.046210E-03   2.813673E-03  -2.794613E-04   4.501155E-04   1.645465E-04  -4.011003E-04   3.148907E-04  -4.972325E-04   2.253633E-04  -2.147489E-04   5.994319E-05   3.450062E-05  -1.534805E-05   7.726307E-05  -2.273355E-05   4.424874E-05  -1.940086E-05   2.174366E-06
      7.2500         3.242339E-03  -1.691402E-03   7.222729E-03  -1.376810E-03   2.734075E-03  -5.485509E-04   7.183379E-04   3.722863E-05  -1.300152E-04   2.969900E-04  -4.600709E-04   2.558540E-04  -3.327171E-04   8.332075E-05   1.306192E-05  -1.242524E-05   9.630905E-05  -3.384795E-05   5.395329E-05  -3.188272E-05   4.489268E-06
      7.5000         2.852367E-03  -1.493435E-03   6.554497E-03  -1.536165E-03   2.601530E-03  -8.145587E-04   8.450860E-04  -1.821549E-04   5.538769E-05   1.926704E-04  -3.614709E-04   2.723951E-04  -3.519019E-04   1.078597E-04  -2.299390E-05  -7.314054E-06   8.732479E-05  -4.148808E-05   6.347127E-05  -4.414823E-05   1.239807E-05
      7.7500         2.505164E-03  -1.272449E-03   5.920166E-03  -1.543803E-03   2.426301E-03  -1.009439E-03   8.618416E-04  -3.961974E-04   1.774481E-04   4.795890E-05  -2.403298E-04   2.471205E-04  -2.934138E-04   1.319018E-04  -5.533705E-05  -1.775419E-07   6.586141E-05  -4.679792E-05   6.896380E-05  -4.943393E-05   1.976885E-05
      8.0000         2.191256E-03  -1.024415E-03   5.302722E-03  -1.419253E-03   2.202301E-03  -1.065148E-03   7.997987E-04  -5.074923E-04   2.525395E-04  -9.111774E-05  -8.782602E-05   1.509023E-04  -1.783635E-04   1.298599E-04  -6.563773E-05   9.883023E-06   3.647424E-05  -5.038841E-05   5.705343E-05  -4.097631E-05   2.046969E-05
      8.2500         1.903911E-03  -7.529019E-04   4.694808E-03  -1.194073E-03   1.928926E-03  -9.478260E-04   6.888132E-04  -4.775782E-04   2.919507E-04  -1.900155E-04   8.298774E-05  -1.566026E-05  -3.688706E-05   5.959710E-05  -4.363152E-05   2.188172E-05   1.951825E-06  -1.430065E-05   2.120461E-05  -1.692390E-05   1.118954E-05
      8.5000         1.646829E-03  -5.015342E-04   4.127707E-03  -9.479447E-04   1.655199E-03  -7.603626E-04   5.631643E-04  -4.141379E-04   2.884988E-04  -2.496507E-04   1.715609E-04  -1.330598E-04   6.477756E-05  -1.985876E-05  -1.131553E-05   2.719029E-05  -2.239523E-05   2.110857E-05  -9.069504E-06   4.926792E-06  -9.922807E-08
      8.7500         1.424295E-03  -3.120920E-04   3.633139E-03  -7.548594E-04   1.430470E-03  -6.123100E-04   4.512868E-04  -3.302994E-04   2.390952E-04  -2.297513E-04   1.578885E-04  -1.349935E-04   8.485349E-05  -4.615380E-05   7.460393E-06   1.919290E-05  -2.414913E-05   2.009401E-05  -1.318851E-05   9.941766E-06  -5.051670E-06
      9.0000         1.232596E-03  -1.789241E-04   3.205932E-03  -6.179259E-04   1.255740E-03  -5.101141E-04   3.589060E-04  -2.504881E-04   1.755002E-04  -1.684596E-04   1.400234E-04  -1.241815E-04   8.387006E-05  -4.610228E-05   1.369708E-05   6.965875E-06  -1.500799E-05   1.873566E-05  -1.372699E-05   1.014604E-05  -5.116100E-06
      9.2500         1.066453E-03  -8.609067E-05   2.832850E-03  -5.226356E-04   1.119762E-03  -4.439943E-04   3.050620E-04  -1.986187E-04   1.302668E-04  -1.206476E-04   1.180582E-04  -1.068019E-04   7.493566E-05  -4.064863E-05   1.374925E-05   8.586615E-07  -9.365161E-06   1.706649E-05  -1.298017E-05   8.955914E-06  -3.636566E-06
      9.5000         9.223128E-04  -2.392788E-05   2.505296E-03  -4.548922E-04   1.010644E-03  -3.986625E-04   2.747516E-04  -1.694392E-04   1.042710E-04  -9.203052E-05   9.407096E-05  -8.540544E-05   6.081249E-05  -3.258627E-05   1.053656E-05   6.211899E-07  -8.278996E-06   1.516270E-05  -1.131829E-05   6.923226E-06  -1.746819E-06
      9.7500         7.970572E-04   1.565904E-05   2.215830E-03  -4.011288E-04   9.164317E-04  -3.603530E-04   2.500066E-04  -1.507526E-04   9.046973E-05  -7.603427E-05   7.100108E-05  -6.349255E-05   4.488820E-05  -2.371031E-05   6.119865E-06   3.353503E-06  -9.474100E-06   1.314688E-05  -9.217441E-06   4.654377E-06  -2.803492E-08
     10.0000         6.875660E-04   4.024324E-05   1.957015E-03  -3.548484E-04   8.294543E-04  -3.267879E-04   2.288294E-04  -1.362784E-04   8.196944E-05  -6.608480E-05   5.178818E-05  -4.456361E-05   3.055049E-05  -1.581582E-05   2.560050E-06   6.155645E-06  -1.067508E-05   1.114167E-05  -7.153726E-06   2.755773E-06   9.386101E-07
     10.5000         5.061390E-04   6.250749E-05   1.510089E-03  -2.803027E-04   6.720109E-04  -2.713655E-04   1.929854E-04  -1.128818E-04   6.604746E-05  -4.764924E-05   3.001804E-05  -2.280493E-05   1.411262E-05  -6.880309E-06   9.666264E-07   5.547886E-06  -8.173045E-06   7.455925E-06  -4.302293E-06   1.183130E-06   1.007834E-06
     11.0000         3.667776E-04   6.708531E-05   1.147551E-03  -2.188773E-04   5.352875E-04  -2.207699E-04   1.584296E-04  -9.055712E-05   5.107089E-05  -3.189669E-05   1.958702E-05  -1.396785E-05   8.236039E-06  -3.784571E-06   6.680268E-07   1.489760E-06  -3.469513E-06   4.331858E-06  -2.873755E-06   7.653126E-07   9.266473E-07
     11.5000         2.612707E-04   5.926769E-05   8.602215E-04  -1.668037E-04   4.186079E-04  -1.734202E-04   1.250693E-04  -6.958672E-05   3.802695E-05  -2.137829E-05   1.278156E-05  -8.837032E-06   5.029542E-06  -2.107905E-06   4.891632E-07   4.079172E-09  -1.657664E-06   2.970406E-06  -2.184117E-06   5.402232E-07   7.529725E-07
     12.0000         1.826180E-04   5.010638E-05   6.360283E-04  -1.244939E-04   3.219938E-04  -1.321336E-04   9.440465E-05  -5.129005E-05   2.725202E-05  -1.446953E-05   7.850910E-06  -5.191019E-06   2.669204E-06  -8.488428E-07   3.476287E-07  -1.392622E-07  -1.054818E-06   2.158751E-06  -1.653291E-06   4.122948E-07   5.360728E-07
     12.5000         1.244830E-04   3.973867E-05   4.627070E-04  -9.175510E-05   2.449661E-04  -9.933293E-05   7.047794E-05  -3.706445E-05   1.887240E-05  -9.132729E-06   4.543166E-06  -3.105662E-06   1.390270E-06  -1.469848E-07   2.623895E-07  -4.073089E-07  -4.957620E-07   1.490829E-06  -1.252007E-06   3.973223E-07   2.830272E-07
     13.0000         8.197249E-05   2.986599E-05   3.301153E-04  -6.684305E-05   1.843443E-04  -7.403795E-05   5.256845E-05  -2.648374E-05   1.274876E-05  -5.293129E-06   2.478463E-06  -1.804453E-06   7.189372E-07   9.726079E-08   2.534093E-07  -6.961759E-07  -5.760143E-08   1.045186E-06  -9.616696E-07   4.023734E-07   7.712485E-08
     13.5000         5.100832E-05   2.225000E-05   2.294286E-04  -4.781880E-05   1.366143E-04  -5.457058E-05   3.883507E-05  -1.872411E-05   8.617691E-06  -3.144061E-06   1.157752E-06  -7.493532E-07   2.639889E-07   5.192765E-08   3.269154E-07  -7.748068E-07   1.260964E-07   8.553395E-07  -7.506507E-07   3.313807E-07  -2.559639E-09
     14.0000         2.932874E-05   1.691464E-05   1.549703E-04  -3.351613E-05   9.963011E-05  -3.986448E-05   2.842223E-05  -1.321282E-05   5.985211E-06  -2.090284E-06   3.545692E-07   7.969650E-08  -3.595161E-08  -1.556222E-07   4.400064E-07  -6.652710E-07   1.096545E-07   7.202198E-07  -5.929557E-07   2.033124E-07   1.883565E-08
     14.5000         1.512611E-05   1.344941E-05   1.018510E-04  -2.296200E-05   7.158743E-05  -2.900627E-05   2.072077E-05  -9.439878E-06   4.300160E-06  -1.444659E-06  -8.937475E-08   6.557759E-07  -2.102299E-07  -4.081947E-07   5.374983E-07  -4.529189E-07  -5.631328E-09   5.886561E-07  -4.640704E-07   6.589551E-08   9.011952E-08
     15.0000         6.592793E-06   1.144381E-05   6.518113E-05  -1.518337E-05   5.068213E-05  -2.108253E-05   1.512153E-05  -6.895314E-06   3.132922E-06  -1.046788E-06  -3.023957E-07   9.519648E-07  -2.853244E-07  -5.885955E-07   5.642075E-07  -2.231011E-07  -1.184652E-07   4.597727E-07  -3.459362E-07  -3.314292E-08   1.601008E-07
     15.5000         1.912487E-06   1.033203E-05   4.030636E-05  -9.318981E-06   3.521727E-05  -1.524925E-05   1.105102E-05  -5.114838E-06   2.330933E-06  -8.582886E-07  -3.320378E-07   9.615992E-07  -2.762880E-07  -6.087025E-07   4.816474E-07  -4.477485E-08  -1.535364E-07   3.332568E-07  -2.337403E-07  -6.371931E-08   1.884254E-07
     16.0000        -7.648783E-07   9.334637E-06   2.351301E-05  -4.954671E-06   2.392495E-05  -1.093987E-05   8.078557E-06  -3.816954E-06   1.758749E-06  -7.156280E-07  -2.315996E-07   7.590405E-07  -2.075335E-07  -4.966810E-07   3.181206E-07   7.867639E-08  -1.394511E-07   2.111567E-07  -1.310665E-07  -6.462672E-08   1.780881E-07
     16.5000        -2.819251E-06   8.357914E-06   1.142226E-05  -1.788058E-06   1.564451E-05  -7.657285E-06   5.809462E-06  -2.775355E-06   1.290361E-06  -5.819248E-07  -5.965452E-08   4.389064E-07  -1.070311E-07  -3.097685E-07   1.186270E-07   1.602206E-07  -1.178436E-07   9.945013E-08  -4.330466E-08  -6.228248E-08   1.429204E-07
     17.0000        -4.349557E-06   7.409224E-06   2.711959E-06   4.505151E-07   9.398915E-06  -5.019225E-06   3.964025E-06  -1.908190E-06   9.013781E-07  -4.603982E-07   1.252239E-07   9.581457E-08  -2.750889E-09  -1.052021E-07  -7.183343E-08   2.083046E-07  -9.591356E-08   8.012250E-09   2.415539E-08  -5.737578E-08   9.675429E-08
     17.5000        -5.242741E-06   6.495930E-06  -2.006729E-06   1.774320E-06   5.107858E-06  -3.014493E-06   2.543956E-06  -1.246051E-06   6.091011E-07  -3.542675E-07   2.644621E-07  -1.756173E-07   7.733697E-08   5.978084E-08  -2.082608E-07   2.228741E-07  -7.520380E-08  -5.306428E-08   6.592388E-08  -4.976319E-08   5.342142E-08
     18.0000        -5.437310E-06   5.625433E-06  -3.077766E-06   2.214143E-06   2.748306E-06  -1.659938E-06   1.562509E-06  -8.034091E-07   4.206345E-07  -2.658577E-07   3.139478E-07  -3.037520E-07   1.122468E-07   1.416272E-07  -2.576757E-07   2.049571E-07  -5.699397E-08  -7.721031E-08   7.896520E-08  -3.955349E-08   2.384764E-08
     18.5000        -5.078017E-06   4.805273E-06  -3.531866E-06   2.320412E-06   1.434966E-06  -7.855214E-07   9.100058E-07  -5.183960E-07   3.017859E-07  -1.939160E-07   2.874132E-07  -3.088744E-07   1.089303E-07   1.515212E-07  -2.351810E-07   1.636640E-07  -4.151093E-08  -7.195068E-08   6.966046E-08  -2.786427E-08   7.335008E-09
     19.0000        -4.361175E-06   4.043026E-06  -3.863638E-06   2.365822E-06   3.958237E-07  -1.850413E-07   4.508407E-07  -3.141413E-07   2.112739E-07  -1.362952E-07   2.130519E-07  -2.342498E-07   8.132391E-08   1.143310E-07  -1.678998E-07   1.101260E-07  -2.871838E-08  -4.833372E-08   4.674494E-08  -1.606535E-08   2.796348E-10
     19.5000        -3.483098E-06   3.346268E-06  -4.028111E-06   2.339052E-06  -4.211594E-07   2.019712E-07   1.371228E-07  -1.654335E-07   1.362479E-07  -9.084816E-08   1.190574E-07  -1.231435E-07   4.336381E-08   5.492520E-08  -8.295557E-08   5.547447E-08  -1.858001E-08  -1.740777E-08   1.895393E-08  -5.526531E-09  -9.223651E-10
     20.0000        -2.640100E-06   2.722574E-06  -3.980317E-06   2.223294E-06  -9.728417E-07   3.297563E-07  -2.400627E-09  -8.248894E-08   7.861261E-08  -5.542775E-08   3.362317E-08  -1.882091E-08   8.986246E-09  -1.827989E-09  -7.471447E-09   1.084049E-08  -1.105949E-08   9.778837E-09  -4.977273E-09   2.382381E-09   1.251223E-10
     20.5000        -1.989612E-06   2.177593E-06  -3.693713E-06   2.009298E-06  -1.233674E-06   3.066677E-07  -2.536828E-08  -5.341098E-08   3.926570E-08  -2.824135E-08  -2.082123E-08   4.435310E-08  -1.089640E-08  -3.605545E-08   3.719427E-08  -1.525932E-08  -6.031531E-09   2.455129E-08  -1.822212E-08   6.653591E-09   5.337133E-10
     21.0000        -1.533542E-06   1.709261E-06  -3.215467E-06   1.718038E-06  -1.248478E-06   2.834416E-07  -4.664649E-08  -2.872294E-08   1.457494E-08  -8.914701E-09  -4.490227E-08   6.761515E-08  -1.746730E-08  -4.786524E-08   5.274347E-08  -2.476687E-08  -3.014855E-09   2.772889E-08  -2.158898E-08   7.727357E-09   2.770336E-10
     21.5000        -1.234913E-06   1.313587E-06  -2.611176E-06   1.378046E-06  -1.079670E-06   2.600630E-07  -6.727881E-08  -4.869768E-09  -2.243682E-10   2.571893E-09  -4.501039E-08   6.110225E-08  -1.493354E-08  -4.236074E-08   4.664309E-08  -2.223869E-08  -1.439195E-09   2.250447E-08  -1.779496E-08   6.405952E-09  -4.468582E-12
     22.0000        -1.056751E-06   9.865798E-07  -1.946435E-06   1.017852E-06  -7.896618E-07   2.364570E-07  -8.697587E-08   1.783799E-08  -9.298583E-09   6.238122E-09  -2.753602E-08   3.495144E-08  -7.502175E-09  -2.464531E-08   2.636004E-08  -1.223131E-08  -7.342830E-10   1.207086E-08  -9.557137E-09   3.491647E-09  -2.941215E-11
     22.5000        -9.620799E-07   7.242486E-07  -1.286840E-06   6.659874E-07  -4.408700E-07   2.125489E-07  -1.054483E-07   3.908980E-08  -1.363125E-08   2.103676E-09   1.130401E-09  -7.002485E-10   6.197195E-10   1.777054E-10  -6.387519E-10   6.987321E-10  -3.298539E-10  -3.791047E-10   4.073743E-10  -2.132869E-10   3.229252E-10
     23.0000        -9.139254E-07   5.226021E-07  -6.979877E-07   3.509833E-07  -9.570874E-08   1.882638E-07  -1.224067E-07   5.857513E-08  -1.315174E-08  -9.811754E-09   3.459843E-08  -3.571580E-08   5.225077E-09   2.700494E-08  -2.688636E-08   1.199492E-08   3.443595E-10  -1.165259E-08   9.381478E-09  -3.906578E-09   1.172514E-09
     23.5000        -8.753118E-07   3.776493E-07  -2.454737E-07   1.013705E-07   1.834073E-07   1.635270E-07  -1.375618E-07   7.598345E-08  -7.788750E-09  -2.948848E-08   6.647764E-08  -5.995818E-08   2.106829E-09   5.073302E-08  -4.491586E-08   1.710071E-08   1.858624E-09  -1.855678E-08   1.464808E-08  -6.785954E-09   2.639324E-09
     24.0000        -8.092641E-07   2.853988E-07   5.106002E-09  -5.431975E-08   3.340636E-07   1.382636E-07  -1.506241E-07   9.100423E-08   2.529035E-09  -5.690680E-08   9.037758E-08  -6.329037E-08  -1.294209E-08   6.625860E-08  -4.726033E-08   1.145958E-08   4.783206E-09  -1.789882E-08   1.349007E-08  -8.049144E-09   4.843327E-09
     24.5000        -6.788071E-07   2.418597E-07  -1.184457E-08  -8.755662E-08   2.938454E-07   1.123987E-07  -1.613043E-07   1.033269E-07   1.787292E-08  -9.204704E-08   9.990782E-08  -3.557533E-08  -4.412876E-08   6.847832E-08  -2.645284E-08  -9.485010E-09   9.688373E-09  -6.485902E-09   3.190356E-09  -6.893876E-09   7.904492E-09
     25.0000        -4.469654E-07   2.430408E-07  -3.619214E-07   3.019095E-08   3.381599E-10   8.585766E-08  -1.693131E-07   1.126410E-07   3.831422E-08  -1.348895E-07   8.867792E-08   3.332396E-08  -9.566023E-08   5.228881E-08   2.497352E-08  -5.028958E-08   1.714439E-08   1.887482E-08  -1.896816E-08  -2.517878E-09   1.194279E-08
