j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 23 12 6.36932 43.7540 37.384678859128883 1.1330524552011996 1.133052E+00 21.4993
2 24 13 10.0495 33.5573 23.507791545746851 1.1215233764507679 1.121523E+00 19.9067
3 25 14 10.7583 27.9721 17.213771280587974 1.1086689085211683 1.108668E+00 18.5339
4 26 15 10.6679 24.2913 13.623411189892833 1.0999142672443019 1.099911E+00 17.3381
5 27 16 10.3353 21.6240 11.288713634686939 1.0893979180161193 1.089397E+00 16.2873
6 28 17 9.92465 19.5743 9.6496491788665839 1.0774214980383965 1.077391E+00 15.3566
7 29 18 9.49443 17.9352 8.4407730337309186 1.0696587255967727 1.069632E+00 14.5265
8 30 19 9.06164 16.5857 7.5240624595366050 1.0758565020281396 1.075845E+00 13.7816
9 31 20 8.68227 15.4500 6.7677345246201019 1.0529761494618524 1.052951E+00 13.1093
10 32 21 8.26883 14.4775 6.2086657777593217 1.0581936057388424 1.058191E+00 12.4996
11 33 22 7.97627 13.6330 5.6567338143224823 1.0257329515328215 1.025671E+00 11.944
12 34 23 7.54307 12.8912 5.3481317166317455 1.1108982584770910 1.110806E+00 11.4358
13 35 24 7.29311 12.2332 4.9400855672114377 1.0647312336938923 1.064659E+00 10.969
14 36 25 6.85061 11.6448 4.7941909203444197 1.1989392648049342 1.198938E+00 10.5389
15 37 26 6.67712 11.1148 4.4376847931345953 1.1118281641598200 1.111747E+00 10.1412
16 38 27 6.42445 10.6344 4.2099496567110180 1.1572471502116661 1.157241E+00 9.7724
17 39 28 6.13913 10.1967 4.0575719067682963 1.1779733134981889 1.177848E+00 9.42951
18 40 29 5.80119 9.7959 3.9947078667333971 1.1744590013264509 1.174457E+00 9.10987
19 41 30 5.67517 9.4273 3.7521348932340244 1.2874503359206864 1.287251E+00 8.81118
20 42 31 5.65163 9.0870 3.4353662164680525 1.2748914083969070 1.274756E+00 8.53146
21 43 32 5.52689 8.7718 3.2449126419036030 1.1991140668377720 1.198880E+00 8.26895
22 44 33 5.23147 8.4787 3.2472344880704545 0.99991926847574608 9.997120E-01 8.02212
23 45 34 5.11042 8.2055 3.0950816245086870 1.1057087780429904 1.105706E+00 7.7896
24 46 35 5.01412 7.9502 2.9360844071110872 1.1787756749329721 1.178599E+00 7.57017
25 47 36 4.93255 7.7110 2.7784548920027516 1.2184538269748786 1.218382E+00 7.36277
26 48 37 4.66633 7.4863 2.8199681546580000 1.0644882559013020 1.064437E+00 7.16643
27 49 38 4.70291 7.2749 2.5719909126997633 1.2088470293886049 1.208706E+00 6.98029
28 50 39 4.54423 7.0755 2.5312683836124661 1.2666312896588514 1.266438E+00 6.80357
