j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 20 10.5 6.06135 43.5670 37.505648938636476 3.4009799287347748 3.400980E+00 22.7042
2 21 11.5 9.64772 33.3101 23.662382992332780 3.3560534283533507 3.356044E+00 20.8122
3 22 12.5 10.3105 27.6882 17.377743759786345 3.3102775576206027 3.310272E+00 19.2113
4 23 13.5 10.199 23.9832 13.784157010575347 3.2660248091320963 3.266020E+00 17.839
5 24 14.5 9.84055 21.2994 11.458853895257699 3.2273296750386486 3.227286E+00 16.6498
6 25 15.5 9.40982 19.2385 9.8286771690949486 3.1931957629711274 3.193167E+00 15.6092
7 26 16.5 8.9791 17.5919 8.6128037137073878 3.1512613343225562 3.151254E+00 14.691
8 27 17.5 8.55768 16.2377 7.6800205378620729 3.1154222007571732 3.115400E+00 13.8748
9 28 18.5 8.15039 15.0994 6.9490134181126644 3.0993721015064204 3.099212E+00 13.1446
10 29 19.5 7.79245 14.1258 6.3333539636395555 3.0517704656928411 3.051683E+00 12.4873
11 30 20.5 7.45774 13.2814 5.8236564073451325 3.0074976023212079 3.007446E+00 11.8927
12 31 21.5 7.13721 12.5407 5.4034894728401692 2.9865153671557163 2.986514E+00 11.3521
13 32 22.5 6.80591 11.8845 5.0785908885976845 3.0259436053851996 3.025889E+00 10.8585
14 33 23.5 6.54479 11.2984 4.7536146681534408 2.9646807049560158 2.964399E+00 10.4061
15 34 24.5 6.26852 10.7711 4.5025755306982544 2.9817532894397196 2.981752E+00 9.98986
16 35 25.5 6.08418 10.2939 4.2097167355184721 2.8769680343559307 2.876953E+00 9.60564
17 36 26.5 5.81528 9.8596 4.0443216966478497 2.9491095773909271 2.948753E+00 9.24987
18 37 27.5 5.59446 9.4623 3.8678434591911386 2.9043909340138034 2.904195E+00 8.91952
19 38 28.5 5.40308 9.0974 3.6943243973885354 2.8750004844704669 2.874994E+00 8.61195
20 39 29.5 5.14618 8.7609 3.6147224785279279 3.1992029402286022 3.199151E+00 8.32488
21 40 30.5 5.0419 8.4495 3.4076045418866419 2.9411108088541775 2.941097E+00 8.05634
22 41 31.5 4.94051 8.1604 3.2198891402650984 2.7918103598337560 2.791706E+00 7.80458
23 42 32.5 4.7542 7.8912 3.1370005436951778 2.5888178525551750 2.588466E+00 7.56808
24 43 33.5 4.62316 7.6398 3.0166407611972255 2.8109970891029201 2.810914E+00 7.34549
25 44 34.5 4.47142 7.4045 2.9330809471413515 2.7862485461873803 2.785906E+00 7.13561
26 45 35.5 4.42871 7.1837 2.7549860958443255 2.9508669044557618 2.950123E+00 6.9374
27 46 36.5 4.31908 6.9761 2.6570230347755550 2.6335583601847778 2.632906E+00 6.74991
28 47 37.5 4.17264 6.7806 2.6079557620842220 2.6638336891608456 2.663810E+00 6.57228
29 48 38.5 4.0601 6.5960 2.5359006314198633 2.7157793818536979 2.715251E+00 6.40376
30 49 39.5 4.15724 6.4214 2.2641633509105543 2.9991386642315487 2.998396E+00 6.24366
31 50 40.5 4.09272 6.2561 2.1633834732161681 2.8268889868593221 2.826081E+00 6.09138
