j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 4 2.5 0.364522 37.7612 37.396677753180548 21.204194621742381 2.120419E+01 33.0797
2 5 3.5 3.04988 26.5651 23.515221593946691 21.170059968298613 2.117005E+01 24.8098
3 6 4.5 3.51788 20.7048 17.186920146350577 21.118236885401362 2.111822E+01 19.8478
4 7 5.5 3.46688 17.0239 13.557022529627774 21.070268767675181 2.107004E+01 16.5399
5 8 6.5 3.27793 14.4775 11.199570597569334 21.024882484173496 2.102488E+01 14.177
6 9 7.5 3.06064 12.6044 9.5437614618190931 20.979385875425173 2.097891E+01 12.4049
7 10 8.5 2.8494 11.1658 8.3163955944832697 20.931265319612898 2.093118E+01 11.0266
8 11 9.5 2.65511 10.0250 7.3698904907661609 20.880350589100729 2.087998E+01 9.92392
9 12 10.5 2.47971 9.0974 6.6176882826632442 20.825703036335980 2.082554E+01 9.02175
10 13 11.5 2.32274 8.3281 6.0053590628562210 20.764743396579924 2.076473E+01 8.26993
11 14 12.5 2.18212 7.6794 5.4972765505327397 20.701372685111153 2.070137E+01 7.63378
12 15 13.5 2.05623 7.1250 5.0687748265442449 20.634472400959698 2.063364E+01 7.08851
13 16 14.5 1.94302 6.6456 4.7025760865070678 20.556131455218011 2.055612E+01 6.61595
14 17 15.5 1.84076 6.2269 4.3861379469544799 20.476409258068518 2.047619E+01 6.20245
15 18 16.5 1.74805 5.8579 4.1098475942211836 20.398354668312678 2.039823E+01 5.8376
16 19 17.5 1.66422 5.5304 3.8661809219018424 20.302760445499977 2.030111E+01 5.51329
17 20 18.5 1.5873 5.2377 3.6503979924735148 20.203742098699074 2.019979E+01 5.22312
18 21 19.5 1.51649 4.9744 3.4579050890063581 20.118594822754183 2.011544E+01 4.96196
19 22 20.5 1.45186 4.7364 3.2845407632103583 20.017540964494742 2.001707E+01 4.72568
20 23 21.5 1.39255 4.5202 3.1276474800400971 19.891321868325925 1.988965E+01 4.51087
21 24 22.5 1.33726 4.3229 2.9856447833933646 19.760087169861414 1.975960E+01 4.31475
22 25 23.5 1.28693 4.1422 2.8552737102503953 19.628004231808728 1.962292E+01 4.13497
23 26 24.5 1.23924 3.9759 2.7366569116046384 19.489400545538746 1.948563E+01 3.96957
24 27 25.5 1.19556 3.8226 2.6270430419100279 19.352318688926779 1.935011E+01 3.81689
25 28 26.5 1.15289 3.6806 2.5277086193082625 19.309173613662168 1.930668E+01 3.67553
26 29 27.5 1.11281 3.5488 2.4359855423122334 19.253297711601029 1.924877E+01 3.54426
27 30 28.5 1.07633 3.4261 2.3497671766075485 19.040245165246493 1.903101E+01 3.42204
28 31 29.5 1.04094 3.3117 2.2707612872537930 18.772685572159585 1.876941E+01 3.30797
29 32 30.5 1.01223 3.2046 2.1923749587512078 18.583421491724049 1.858318E+01 3.20126
30 33 31.5 0.97821 3.1043 2.1260901501728302 18.567102515360101 1.856410E+01 3.10123
31 34 32.5 0.950169 3.0100 2.0598314165593861 18.446438107412195 1.843910E+01 3.00725
32 35 33.5 0.919912 2.9213 2.0013881821596313 18.400186827765342 1.840018E+01 2.9188
33 36 34.5 0.899025 2.8377 1.9386748667204223 18.058947311219530 1.805120E+01 2.83541
34 37 35.5 0.877454 2.7588 1.8813455866324673 17.836700001019885 1.783485E+01 2.75664
35 38 36.5 0.853951 2.6841 1.8301492804434398 17.399993634650514 1.739492E+01 2.68214
36 39 37.5 0.827212 2.6134 1.7861878909760733 17.369682491828321 1.736859E+01 2.61156
37 40 38.5 0.821721 2.5463 1.7245786986440641 16.708871469538430 1.670522E+01 2.54459
38 41 39.5 0.789184 2.4825 1.6933164063104198 16.606930134751270 1.660666E+01 2.48098
39 42 40.5 0.762115 2.4219 1.6597852468698311 16.278627954029982 1.626878E+01 2.42047
40 43 41.5 0.774775 2.3642 1.5894245332487751 15.494770205303952 1.549405E+01 2.36284
41 44 42.5 0.739621 2.3091 1.5694786927384239 15.755920655016350 1.574974E+01 2.30789
42 45 43.5 0.73877 2.2566 1.5178303949855576 15.287507140799265 1.528526E+01 2.25544
43 46 44.5 0.734436 2.2064 1.4719639147577632 15.410961491760824 1.540513E+01 2.20532
44 47 45.5 0.644203 2.1584 1.5141972652747047 17.045369955930823 1.704380E+01 2.15737
45 48 46.5 0.633787 2.1124 1.4786125962360794 15.845304214197615 1.584193E+01 2.11147
46 49 47.5 0.827893 2.0684 1.2405070357586903 13.742161189152799 1.372569E+01 2.06748
47 50 48.5 0.776135 2.0261 1.2499650402855829 15.031720749462211 1.500496E+01 2.02529
