j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 11 6 4.39819 42.3920 37.993813873598100 6.9065251477369927 6.906525E+00 27.8746
2 12 7 7.47194 31.8061 24.334164822129321 6.8139572000963469 6.813943E+00 24.158
3 13 8 7.92926 26.0101 18.080844317168253 6.7186525173291898 6.718645E+00 21.3159
4 14 9 7.73388 22.2077 14.473816362222363 6.6339124253212880 6.633890E+00 19.0721
5 15 10 7.35545 19.4712 12.115754567449583 6.5589763148389943 6.558965E+00 17.2557
6 16 11 6.93926 17.3860 10.446739609185123 6.4915070237260588 6.491373E+00 15.7552
7 17 12 6.53206 15.7335 9.2014440347617050 6.4316481371078060 6.431648E+00 14.4948
8 18 13 6.151 14.3859 8.2348987177521327 6.3793904839785061 6.379274E+00 13.4211
9 19 14 5.80343 13.2627 7.4592681871376394 6.3261344657907985 6.325946E+00 12.4955
10 20 15 5.48578 12.3100 6.8242248455941139 6.2724514189921434 6.272372E+00 11.6894
11 21 16 5.19532 11.4905 6.2951842503022339 6.2289994843805241 6.228996E+00 10.9809
12 22 17 4.93427 10.7771 5.8428250095322971 6.1869359046027306 6.186604E+00 10.3534
13 23 18 4.69551 10.1501 5.4545878240901438 6.1334373261081545 6.133022E+00 9.79379
14 24 19 4.4694 9.5941 5.1247026340957991 6.0943734624373009 6.094234E+00 9.29155
15 25 20 4.27297 9.0974 4.8244342233405577 6.0428749608919112 6.042723E+00 8.8383
16 26 21 4.08474 8.6509 4.5661627037288559 6.0245455141292004 6.024227E+00 8.42722
17 27 22 3.91388 8.2472 4.3333231239704757 5.9707591527673749 5.970414E+00 8.05267
18 28 23 3.7284 7.8802 4.1517983452646723 5.9919699743769810 5.991207E+00 7.71001
19 29 24 3.59903 7.5451 3.9460718428846575 5.8885706382781686 5.887789E+00 7.39531
20 30 25 3.4348 7.2378 3.8030007915783308 5.9261923164569517 5.926189E+00 7.1053
21 31 26 3.2994 6.9550 3.6555988842168667 6.0019790584923456 6.001159E+00 6.83718
22 32 27 3.15971 6.6938 3.5340894976929902 5.9478350435260934 5.947311E+00 6.58855
23 33 28 3.00113 6.4518 3.4506725069683850 6.0411824999801764 6.040079E+00 6.35737
24 34 29 2.99331 6.2269 3.2335896511412940 5.7369355770419830 5.736352E+00 6.14187
25 35 30 2.85335 6.0173 3.1639539014518689 5.8324497910212827 5.831772E+00 5.9405
26 36 31 2.76144 5.8215 3.0600616115886390 5.6766217159566361 5.675757E+00 5.75191
27 37 32 2.63744 5.6382 3.0007576774125031 5.5136705453607053 5.513670E+00 5.57493
28 38 33 2.63442 5.4663 2.8318758601802347 5.3791620648434373 5.378532E+00 5.40851
29 39 34 2.47146 5.3046 2.8331378438077035 5.4063707878572940 5.405713E+00 5.25174
30 40 35 2.36646 5.1523 2.7858360427660092 5.4494212269752813 5.449303E+00 5.10381
31 41 36 2.32011 5.0085 2.6883915987236264 5.1771015539972218 5.177021E+00 4.96398
32 42 37 2.23958 4.8726 2.6330234969899018 5.3172579870930337 5.316525E+00 4.8316
33 43 38 2.08745 4.7440 2.6565463966513181 4.9233300807610174 4.922287E+00 4.70611
34 44 39 1.97867 4.6220 2.6433273799278050 4.6936489480129309 4.692682E+00 4.58697
35 45 40 1.76041 4.5062 2.7457905732164520 5.1255178915242494 5.124367E+00 4.47371
36 46 41 1.66252 4.3961 2.7335750917321384 5.7170760277175798 5.716349E+00 4.36591
37 47 42 1.99823 4.2913 2.2930692150249938 5.2242497846208140 5.224209E+00 4.26318
38 48 43 2.04663 4.1914 2.1447658896265795 5.5603232935447924 5.558044E+00 4.16518
39 49 44 2.17391 4.0960 1.9220889533475118 5.5602973933906776 5.559593E+00 4.07158
40 50 45 2.18057 4.0050 1.8244267127529907 5.5342526222246580 5.533280E+00 3.98209
