j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 29 15 6.64109 44.0119 37.370806279521936 0.80080031411227881 8.007998E-01 19.56
2 30 16 10.3946 33.9019 23.507259288999848 0.79095323157391439 7.909531E-01 18.3746
3 31 17 11.131 28.3718 17.240830898926767 0.77955682237940249 7.795521E-01 17.3246
4 32 18 11.0667 24.7292 13.662454447253833 0.77404948125844175 7.740433E-01 16.3881
5 33 19 10.737 22.0893 11.352265170572789 0.76564625434294542 7.656320E-01 15.5477
6 34 20 10.2649 20.0596 9.7946907563157151 0.76872627895035772 7.687260E-01 14.7893
7 35 21 9.90081 18.4349 8.5340868338164046 0.74194125494080565 7.419288E-01 14.1014
8 36 22 9.45243 17.0959 7.6434715837907889 0.77122973821578744 7.712037E-01 13.4747
9 37 23 9.08699 15.9675 6.8805108314011250 0.73717484031669411 7.371687E-01 12.9013
10 38 24 8.43782 14.9998 6.5619835000948399 0.84973801194397802 8.497094E-01 12.3747
11 39 25 8.23987 14.1582 5.9183258489400741 0.74365963641936883 7.436524E-01 11.8894
12 40 26 7.96005 13.4177 5.4576510960245015 0.80190432067373274 8.018560E-01 11.4408
13 41 27 7.66693 12.7597 5.0927719668212532 0.77705662957082811 7.770550E-01 11.0248
14 42 28 7.28443 12.1703 4.8858740790201116 0.98221867060948531 9.822105E-01 10.6379
15 43 29 6.83767 11.6385 4.8008266606003511 0.93777110506026418 9.377711E-01 10.2773
16 44 30 6.87815 11.1557 4.2775505979458490 0.74372496238061969 7.437047E-01 9.94035
17 45 31 6.69747 10.7150 4.0175336864508671 0.76784844739942326 7.678336E-01 9.62479
18 46 32 6.60209 10.3108 3.7087090243363519 0.79541417538141890 7.954097E-01 9.32864
19 47 33 6.31531 9.9384 3.6230928092394978 0.84645464884248955 8.464195E-01 9.05017
20 48 34 6.07763 9.5941 3.5164670161416627 0.65459311781241913 6.545789E-01 8.78785
21 49 35 5.94687 9.2745 3.3276337865641903 0.75951533241081848 7.594628E-01 8.5403
22 50 36 5.69606 8.9770 3.2809417759556068 0.77343696341375667 7.734117E-01 8.30632
