j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 21 11 6.24861 43.6353 37.386687153850524 1.3008975831461711 1.300897E+00 22.2813
2 22 12 9.90038 33.4001 23.499723332802233 1.2866657892964255 1.286666E+00 20.4988
3 23 13 10.5891 27.7913 17.202157865192145 1.2730604742560558 1.273060E+00 18.9803
4 24 14 10.4918 24.0948 13.602982923303074 1.2585020804593421 1.258502E+00 17.6713
5 25 15 10.1376 21.4167 11.279063716126627 1.2471427874746124 1.247138E+00 16.5313
6 26 16 9.70514 19.3596 9.6544637696656395 1.2410942032021981 1.241065E+00 15.5294
7 27 17 9.27522 17.7155 8.4402798391549751 1.2278734443610004 1.227844E+00 14.642
8 28 18 8.84398 16.3628 7.5188186738294371 1.2201501679942821 1.220142E+00 13.8505
9 29 19 8.45394 15.2252 6.7712582768690686 1.2090872481944355 1.209065E+00 13.1402
10 30 20 8.07639 14.2518 6.1754077408547845 1.2125752354981867 1.212555E+00 12.4992
11 31 21 7.73085 13.4072 5.6763502355271163 1.1967087362946875 1.196687E+00 11.9179
12 32 22 7.30751 12.6658 5.3582851543907655 1.2522077898535788 1.252131E+00 11.3882
13 33 23 7.08639 12.0088 4.9224141583182730 1.1883238018877209 1.188298E+00 10.9036
14 34 24 6.7138 11.4218 4.7079960637764220 1.2742151272565945 1.274211E+00 10.4586
15 35 25 6.49933 10.8934 4.3940738470877401 1.2495684133941447 1.249566E+00 10.0484
16 36 26 6.11053 10.4149 4.3043652560062844 1.4021733590799870 1.402172E+00 9.66923
17 37 27 5.90551 9.9793 4.0737879441137768 1.3769224046946289 1.376867E+00 9.31762
18 38 28 5.71279 9.5806 3.8678128818551509 1.3100882973008807 1.310002E+00 8.99068
19 39 29 5.48778 9.2143 3.7265231745868070 1.3704595045581516 1.370392E+00 8.68592
20 40 30 5.16848 8.8764 3.7079197415550089 1.3439894210267624 1.343984E+00 8.40113
21 41 31 5.09517 8.5635 3.4683334244884532 1.4819650241846409 1.481850E+00 8.13443
22 42 32 5.0661 8.2729 3.2068010979558701 1.3997525010946317 1.399746E+00 7.88414
23 43 33 4.94241 8.0022 3.0597927316624718 1.3241654317211382 1.323950E+00 7.64879
24 44 34 4.64497 7.7494 3.1044341521703092 1.1693779807911764 1.169376E+00 7.42709
25 45 35 4.59582 7.5126 2.9167846345381743 1.2512313276753617 1.251192E+00 7.21787
26 46 36 4.51412 7.2904 2.7762788280691728 1.3626683533317090 1.362574E+00 7.02012
27 47 37 4.47927 7.0813 2.6020271949637648 1.3911406554201211 1.391140E+00 6.83292
28 48 38 4.2252 6.8844 2.6591971456623544 1.2901813615814508 1.289898E+00 6.65544
29 49 39 4.31085 6.6984 2.3875490019996097 1.4042770287344355 1.404239E+00 6.48695
30 50 40 4.19936 6.5224 2.3230375647985446 1.4527770084307927 1.452633E+00 6.32678
