j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 27 14 6.68632 43.9387 37.252378903925703 0.87050235968700784 8.705008E-01 20.1484
2 28 15 10.4679 33.8037 23.335817929637905 0.86330437995548948 8.633022E-01 18.8485
3 29 16 11.2084 28.2573 17.048939384587896 0.85521744651095233 8.552098E-01 17.7062
4 30 17 11.105 24.6033 13.498259297739521 0.85217651354085988 8.521765E-01 16.6944
5 31 18 10.7648 21.9550 11.190205555204098 0.84101690323019973 8.410162E-01 15.792
6 32 19 10.349 19.9191 9.5700942040577672 0.83269478427704136 8.326862E-01 14.9822
7 33 20 9.89738 18.2898 8.3924151998973251 0.82940682063713123 8.294061E-01 14.2513
8 34 21 9.36693 16.9473 7.5803690249220175 0.86164369278392972 8.616377E-01 13.5885
9 35 22 9.0154 15.8163 6.8009045225412743 0.82500769638673088 8.250077E-01 12.9845
10 36 23 8.52785 14.8468 6.3189466382517239 0.88464027454230532 8.846321E-01 12.432
11 37 24 8.28119 14.0039 5.7227060145706732 0.82087597533152734 8.208625E-01 11.9246
12 38 25 7.79205 13.2627 5.4706496053262912 0.95185778561700640 9.518301E-01 11.457
13 39 26 7.52425 12.6044 5.0801502239347585 0.85941421581645772 8.594010E-01 11.0246
14 40 27 7.186 12.0149 4.8289030753035060 0.91251233668320142 9.124797E-01 10.6237
15 41 28 6.90926 11.4834 4.5741419063568456 0.94048021248675340 9.404507E-01 10.251
16 42 29 6.71533 11.0010 4.2856660105157278 1.1054863924536467 1.105474E+00 9.90347
17 43 30 6.39478 10.5609 4.1661246759171195 1.0798926464757514 1.079823E+00 9.57876
18 44 31 6.31358 10.1574 3.8438232665317060 0.82317424985776599 8.230669E-01 9.27468
19 45 32 6.13044 9.7859 3.6554622711374494 0.87824024579817472 8.781125E-01 8.9893
20 46 33 6.03531 9.4425 3.4071861309180198 0.90691771783533759 9.069137E-01 8.72096
21 47 34 5.85752 9.1240 3.2664788549147170 0.95055678708806979 9.504567E-01 8.46818
22 48 35 5.59514 8.8276 3.2324572152897488 0.76046444223366672 7.603884E-01 8.22964
23 49 36 5.54837 8.5510 3.0026301231674268 0.87445693190836549 8.744563E-01 8.00417
24 50 37 5.32506 8.2922 2.9671352790704368 0.90039649099783436 9.002886E-01 7.79073
