j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 15 8 5.2982 43.0887 37.790502271055701 2.8768225817375437 2.876822E+00 25.2213
2 16 9 8.64289 32.6878 24.044906725467264 2.8387659569130710 2.838755E+00 22.5664
3 17 10 9.21762 26.9841 17.766481356497700 2.7995956665079698 2.799585E+00 20.4173
4 18 11 9.07568 23.2289 14.153216210551772 2.7629239271201227 2.762892E+00 18.6418
5 19 12 8.71435 20.5141 11.799749634816282 2.7313691119581476 2.731369E+00 17.1505
6 20 13 8.29217 18.4349 10.142725713152068 2.7057422012083645 2.705692E+00 15.8801
7 21 14 7.87298 16.7787 8.9057205588120265 2.6777692052699309 2.677768E+00 14.7849
8 22 15 7.472 15.4209 7.9489025219768514 2.6512167496885573 2.651114E+00 13.831
9 23 16 7.09533 14.2834 7.1880671972829715 2.6324443841889336 2.632437E+00 12.9928
10 24 17 6.7526 13.3137 6.5610981980880814 2.6119851285710163 2.611893E+00 12.2504
11 25 18 6.43597 12.4757 6.0397333261195394 2.5865548637567759 2.586442E+00 11.5882
12 26 19 6.12867 11.7428 5.6141343029010642 2.5809817250883555 2.580965E+00 10.9939
13 27 20 5.87261 11.0958 5.2231861871597127 2.5454871977587956 2.545437E+00 10.4576
14 28 21 5.62139 10.5197 4.8983090317406228 2.5346417547492703 2.534641E+00 9.97122
15 29 22 5.396 10.0031 4.6070997007993162 2.5136660985151913 2.513660E+00 9.52805
16 30 23 5.10549 9.5369 4.4314063827461956 2.6069815037876545 2.606853E+00 9.1226
17 31 24 4.94923 9.1139 4.1646704033732158 2.5225426437836660 2.522368E+00 8.75025
18 32 25 4.71608 8.7280 4.0119173485029602 2.5670453034452327 2.567024E+00 8.40711
19 33 26 4.54384 8.3746 3.8307550354145348 2.6194401579234046 2.619277E+00 8.08986
20 34 27 4.28553 8.0495 3.7639725915002558 2.7096010016343999 2.709375E+00 7.79568
21 35 28 4.10599 7.7494 3.6434139562992200 2.8475264123541106 2.847151E+00 7.52215
22 36 29 4.03837 7.4714 3.4330272753031532 2.6022255478298195 2.602002E+00 7.26716
23 37 30 3.87323 7.2132 3.3399742137707915 2.6138109735900295 2.613469E+00 7.02889
24 38 31 3.71706 6.9726 3.2555425527823845 2.4914869785311025 2.491091E+00 6.80575
25 39 32 3.46355 6.7480 3.2844477204596170 2.5010902538204292 2.501045E+00 6.59634
26 40 33 3.41516 6.5376 3.1224436626247862 2.4961101779472430 2.496002E+00 6.39944
27 41 34 3.30639 6.3402 3.0338120865225857 2.4866296444604985 2.486373E+00 6.21395
28 42 35 3.24611 6.1546 2.9084885271628722 2.4740803152917343 2.474063E+00 6.03891
29 43 36 3.01995 5.9797 2.9597528814086576 2.3543424308619549 2.354015E+00 5.87346
30 44 37 2.95108 5.8147 2.8636192000262639 2.2832074810916225 2.282936E+00 5.71683
31 45 38 2.81313 5.6586 2.8454655988396342 2.3062367406142927 2.305764E+00 5.56834
32 46 39 2.78754 5.5109 2.7233597114066495 2.6714947775366418 2.671331E+00 5.42737
33 47 40 2.99692 5.3707 2.3737750258208075 2.5794346068990666 2.579157E+00 5.29336
34 48 41 2.91817 5.2377 2.3195263711676781 2.6908767252507926 2.690700E+00 5.16581
35 49 42 3.08955 5.1111 2.0215546673982634 2.5929003291814499 2.592610E+00 5.04426
36 50 43 3.01171 4.9906 1.9788943570253892 2.7638073214312127 2.763506E+00 4.9283
