j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 22 11.5 6.17208 43.6974 37.525320054713504 2.8081424648502042 2.808141E+00 21.8802
2 23 12.5 9.78827 33.4822 23.693929636506667 2.7715425714809658 2.771542E+00 20.1971
3 24 13.5 10.474 27.8856 17.411551715961775 2.7314387822321886 2.731437E+00 18.7544
4 25 14.5 10.3764 24.1972 13.820838285913114 2.6955592195726945 2.695553E+00 17.5042
5 26 15.5 10.0332 21.5245 11.491295466773856 2.6631583466812150 2.663157E+00 16.4101
6 27 16.5 9.61929 19.4712 9.8519064238278702 2.6275680098399055 2.627503E+00 15.4448
7 28 17.5 9.18377 17.8295 8.6457260226310524 2.5981376866186250 2.598062E+00 14.5868
8 29 18.5 8.7681 16.4784 7.7103004248314377 2.5691621326559173 2.569157E+00 13.8191
9 30 19.5 8.38249 15.3417 6.9592079166436420 2.5426648549319673 2.542575E+00 13.1281
10 31 20.5 8.01326 14.3687 6.3554426874117977 2.5125620838618250 2.512436E+00 12.503
11 32 21.5 7.63867 13.5241 5.8854267633009139 2.5171454797313686 2.517130E+00 11.9346
12 33 22.5 7.35558 12.7824 5.4268234161066760 2.4463420374437592 2.446281E+00 11.4158
13 34 23.5 7.05525 12.1248 5.0695520841926118 2.4595144069221004 2.459425E+00 10.9401
14 35 24.5 6.78511 11.5370 4.7518945121667366 2.4230726192133623 2.422825E+00 10.5025
15 36 25.5 6.46056 11.0077 4.5471388732406099 2.4957473312317511 2.495478E+00 10.0985
16 37 26.5 6.31093 10.5282 4.2172723527655451 2.3348605042714778 2.334821E+00 9.72453
17 38 27.5 6.06461 10.0914 4.0267918140690684 2.3915346109878963 2.391429E+00 9.37722
18 39 28.5 5.71771 9.6916 3.9738931931426160 2.5923266887565437 2.592220E+00 9.05387
19 40 29.5 5.61481 9.3241 3.7092924036952941 2.4291069635914901 2.429092E+00 8.75208
20 41 30.5 5.47473 8.9849 3.5101662868787242 2.4556444104681630 2.455624E+00 8.46975
21 42 31.5 5.27175 8.6707 3.3989472293636833 2.2364869288448395 2.236487E+00 8.20507
22 43 32.5 5.11759 8.3788 3.2612094734764026 2.4463609383426852 2.446030E+00 7.95643
23 44 33.5 4.97326 8.1068 3.1335409651225863 2.4244436882228566 2.424172E+00 7.72242
24 45 34.5 4.92698 7.8527 2.9257193933763359 2.5455549211012309 2.545359E+00 7.50178
25 46 35.5 4.74178 7.6146 2.8728248499872535 2.3417520892871773 2.341552E+00 7.2934
26 47 36.5 4.62219 7.3911 2.7689062363142045 2.3376632775842645 2.337382E+00 7.09628
27 48 37.5 4.51776 7.1808 2.6630433745094075 2.3821239436773283 2.381688E+00 6.90953
28 49 38.5 4.59797 6.9825 2.3845298814326070 2.3831684112556939 2.383067E+00 6.73237
29 50 39.5 4.4703 6.7952 2.3249037948986873 2.4212326801763298 2.420947E+00 6.56406
