j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 30 15.5 6.64544 44.0449 37.399456437997280 1.3494702899754467 1.349470E+00 19.2842
2 31 16.5 10.4176 33.9463 23.528704788094910 1.3314410666459766 1.331439E+00 18.1498
3 32 17.5 11.1621 28.4236 17.261544176650609 1.3208960186130878 1.320889E+00 17.1415
4 33 18.5 11.1212 24.7863 13.665076302983664 1.2916469815876517 1.291638E+00 16.2393
5 34 19.5 10.7981 22.1503 11.352227840969169 1.2685636327637060 1.268540E+00 15.4274
6 35 20.5 10.3991 20.1235 9.7244138350114007 1.2513732858154536 1.251365E+00 14.6927
7 36 21.5 9.93967 18.5012 8.5615322859833451 1.2651915395093791 1.265165E+00 14.0249
8 37 22.5 9.51354 17.1638 7.6502587655016008 1.2502347761466301 1.250180E+00 13.4151
9 38 23.5 9.02746 16.0367 7.0092374343724195 1.3193193390626552 1.319317E+00 12.8561
10 39 24.5 8.75612 15.0700 6.3138799138410926 1.2336992796906530 1.233693E+00 12.3419
11 40 25.5 8.40736 14.2290 5.8216351140085614 1.2849147593481713 1.284896E+00 11.8672
12 41 26.5 8.13558 13.4889 5.3533198449091994 1.1660708121016992 1.165981E+00 11.4277
13 42 27.5 7.78259 12.8313 5.0487120035263446 1.1980665542692226 1.197952E+00 11.0195
14 43 28.5 7.28878 12.2420 4.9532183603244508 1.3949780605457209 1.394858E+00 10.6396
15 44 29.5 7.1543 11.7102 4.5559013470161274 1.4653344932223002 1.465201E+00 10.2849
16 45 30.5 6.76538 11.2273 4.4619181677457487 1.5809607660458942 1.580849E+00 9.95314
17 46 31.5 6.58623 10.7864 4.2001665152566945 1.4132208848510945 1.413221E+00 9.6421
18 47 32.5 6.60316 10.3819 3.7787373060925833 1.4188832931003681 1.418838E+00 9.34992
19 48 33.5 6.46359 10.0091 3.5455067724608282 1.4437857704316708 1.443542E+00 9.07492
20 49 34.5 6.30098 9.6644 3.3634165172981794 1.3682119565555859 1.368049E+00 8.81563
21 50 35.5 6.0976 9.3444 3.2468018116794530 1.3184638776220328 1.318182E+00 8.57076
