j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 6 3.5 2.76091 40.2030 37.442085831824414 14.598380763139959 1.459836E+01 32.0293
2 7 4.5 5.64305 29.2059 23.562847029897242 14.516815582838779 1.451678E+01 25.6235
3 8 5.5 6.04399 23.2837 17.239709158463860 14.434480468752316 1.443440E+01 21.3529
4 9 6.5 5.85689 19.4712 13.614306687878145 14.363226070547649 1.436321E+01 18.3025
5 10 7.5 5.51908 16.7787 11.259622316954424 14.300038732108524 1.429984E+01 16.0147
6 11 8.5 5.15755 14.7631 9.6055496707927865 14.241309553351096 1.424130E+01 14.2353
7 12 9.5 4.81322 13.1922 8.3789807306844466 14.184625315375342 1.418453E+01 12.8117
8 13 10.5 4.49791 11.9305 7.4325896652030385 14.128145240211946 1.412786E+01 11.647
9 14 11.5 4.21322 10.8934 6.6801847876134968 14.070424303674988 1.407029E+01 10.6764
10 15 12.5 3.95744 10.0250 6.0675609696346839 14.012672599216693 1.401225E+01 9.85517
11 16 13.5 3.72811 9.2867 5.5585894925335024 13.952299014455599 1.395148E+01 9.15123
12 17 14.5 3.52155 8.6509 5.1293525351502449 13.886728211606099 1.388624E+01 8.54115
13 18 15.5 3.33492 8.0976 4.7626787496756124 13.822217608409481 1.382133E+01 8.00733
14 19 16.5 3.16617 7.6114 4.4452290354064035 13.757591169988899 1.375607E+01 7.53631
15 20 17.5 3.0129 7.1808 4.1678996038499712 13.682596675281017 1.368175E+01 7.11763
16 21 18.5 2.87258 6.7966 3.9240233567563427 13.603499330673827 1.360296E+01 6.74301
17 22 19.5 2.74453 6.4518 3.7072655096198468 13.529657393272448 1.352960E+01 6.40586
18 23 20.5 2.62843 6.1404 3.5119745862435221 13.439097681138007 1.343893E+01 6.10082
19 24 21.5 2.52022 5.8579 3.3376791009352953 13.346909270257576 1.334510E+01 5.82351
20 25 22.5 2.41898 5.6004 3.1814193220644400 13.266264831366453 1.326579E+01 5.57032
21 26 23.5 2.3238 5.3647 3.0408965791103371 13.201053696851652 1.319852E+01 5.33822
22 27 24.5 2.23699 5.1481 2.9111108050916918 13.092239697812930 1.309204E+01 5.12469
23 28 25.5 2.14834 4.9484 2.8000622730539733 13.115213654558497 1.311521E+01 4.92759
24 29 26.5 2.07683 4.7636 2.6867678702365470 13.015231341744750 1.301490E+01 4.74508
25 30 27.5 2.01475 4.5922 2.5774531742600804 12.794160949737179 1.279314E+01 4.57562
26 31 28.5 1.94606 4.4328 2.4867392546329969 12.718118926120189 1.271774E+01 4.41784
27 32 29.5 1.88017 4.2841 2.4039269233954208 12.620684957568919 1.262065E+01 4.27058
28 33 30.5 1.81103 4.1451 2.3340745583785836 12.589856473545863 1.258702E+01 4.13281
29 34 31.5 1.76132 4.0148 2.2534767739727415 12.392525994126242 1.238712E+01 4.00366
30 35 32.5 1.70841 3.8925 2.1840868613153011 12.431487554061924 1.243080E+01 3.88234
31 36 33.5 1.66952 3.7774 2.1078786729683596 12.155267169176245 1.215509E+01 3.76815
32 37 34.5 1.62759 3.6690 2.0414083545509185 11.984912955337821 1.197968E+01 3.66049
33 38 35.5 1.58015 3.5666 1.9864547614699728 11.771977972042110 1.177141E+01 3.55881
34 39 36.5 1.53249 3.4698 1.9373132038786445 11.483917000196076 1.147941E+01 3.46263
35 40 37.5 1.51366 3.3781 1.8644410182884710 11.111764393536438 1.110760E+01 3.37151
36 41 38.5 1.46454 3.2912 1.8266585795124779 11.152886353022323 1.115038E+01 3.28506
37 42 39.5 1.4364 3.2086 1.7722015327704315 10.531037503155652 1.052838E+01 3.20293
38 43 40.5 1.42048 3.1301 1.7096168290449532 10.411965659477193 1.041162E+01 3.12481
39 44 41.5 1.39055 3.0553 1.6647503791279625 10.169397043663979 1.016472E+01 3.05041
40 45 42.5 1.34301 2.9840 1.6409879979472526 10.140743953977227 1.013406E+01 2.97947
41 46 43.5 1.34367 2.9160 1.5723344265893873 9.7550779099251397 9.751981E+00 2.91176
42 47 44.5 1.1675 2.8510 1.6834988165604765 11.567187297645789 1.156608E+01 2.84705
43 48 45.5 1.11469 2.7889 1.6742086506728713 11.321979156743160 1.131937E+01 2.78516
44 49 46.5 1.3899 2.7294 1.3395026404951542 10.998784785706020 1.098813E+01 2.7259
45 50 47.5 1.34306 2.6724 1.3293393310363308 11.612894933932168 1.160667E+01 2.66911
