j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 36 18.5 6.8063 44.2041 37.397801640457828 0.83122266173039094 8.312227E-01 17.8403
2 37 19.5 10.6393 34.1616 23.522257668896614 0.81728267948181310 8.172819E-01 16.9483
3 38 20.5 11.4226 28.6761 17.253468234323616 0.81565433361996753 8.156480E-01 16.1413
4 39 21.5 11.4094 25.0658 13.656428440094588 0.79794811542184874 7.979395E-01 15.4076
5 40 22.5 10.9702 22.4503 11.480094880949924 0.82977562363892676 8.297730E-01 14.7377
6 41 23.5 10.6811 20.4393 9.7582336154411280 0.78103261702249882 7.810176E-01 14.1236
7 42 24.5 10.2882 18.8292 8.5409515859167122 0.79920843426070920 7.991891E-01 13.5587
8 43 25.5 9.93488 17.5015 7.5666215843184448 0.79171248956685969 7.916964E-01 13.0372
9 44 26.5 9.44655 16.3819 6.9353505836992300 0.91391860006990977 9.138938E-01 12.5543
10 45 27.5 8.81062 15.4209 6.6102812039570100 0.79209708671292711 7.920952E-01 12.1059
11 46 28.5 8.47807 14.5844 6.1063341190376175 0.77391269010110020 7.739119E-01 11.6885
12 47 29.5 8.17465 13.8475 5.6728476312239371 1.0296555683187272 1.029632E+00 11.2989
13 48 30.5 8.02371 13.1922 5.1684938002589345 1.0720337980131753 1.071994E+00 10.9344
14 49 31.5 7.64642 12.6044 4.9579842897684401 0.94161509502058083 9.415471E-01 10.5927
15 50 32.5 7.37433 12.0734 4.6990668271450886 0.88949110336949411 8.894911E-01 10.2717
