j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 26 13.5 6.4331 43.8979 37.464801889358242 1.9038542694671046 1.903852E+00 20.4628
2 27 14.5 10.1341 33.7490 23.614854570742089 1.8783925642363022 1.878392E+00 19.0986
3 28 15.5 10.8674 28.1938 17.326433784285541 1.8512234731373980 1.851219E+00 17.9049
4 29 16.5 10.8005 24.5336 13.733113756832395 1.8241935125308935 1.824182E+00 16.8517
5 30 17.5 10.4557 21.8809 11.425197492741159 1.8077561436201184 1.807747E+00 15.9155
6 31 18.5 10.0557 19.8417 9.7859913061674391 1.7837067605535175 1.783703E+00 15.0778
7 32 19.5 9.64806 18.2100 8.5619430957533815 1.7559019555054260 1.755866E+00 14.3239
8 33 20.5 9.21989 16.8657 7.6458083877975636 1.7356146704841242 1.735550E+00 13.6419
9 34 21.5 8.76597 15.7335 6.9675286633789693 1.7690601680711961 1.769021E+00 13.0218
10 35 22.5 8.43093 14.7631 6.3321745950387003 1.7075373271834435 1.707492E+00 12.4556
11 36 23.5 8.06582 13.9197 5.8538774858634373 1.7132896132299513 1.713182E+00 11.9366
12 37 24.5 7.77712 13.1782 5.4010756941580222 1.6948858628968515 1.694886E+00 11.4592
13 38 25.5 7.41799 12.5198 5.1018082117410293 1.8060005715724627 1.806000E+00 11.0184
14 39 26.5 7.22162 11.9305 4.7088783276543369 1.6328001589872509 1.632794E+00 10.6103
15 40 27.5 6.93372 11.3991 4.4653781063769760 1.7032091488818468 1.703107E+00 10.2314
16 41 28.5 6.47682 10.9171 4.4402793226171324 1.8736974759940652 1.873548E+00 9.87858
17 42 29.5 6.32284 10.4774 4.1545595398842741 1.7113381193195829 1.711143E+00 9.5493
18 43 30.5 6.16216 10.0745 3.9123449293216579 1.8632452958510413 1.863227E+00 9.24125
19 44 31.5 6.03741 9.7035 3.6660892545195614 1.8708779615318070 1.870722E+00 8.95247
20 45 32.5 5.88146 9.3607 3.4792365474925626 1.9868607910658613 1.986790E+00 8.68118
21 46 33.5 5.68511 9.0429 3.3577866051869583 1.7944013678288302 1.794125E+00 8.42585
22 47 34.5 5.58807 8.7472 3.1591296357476382 1.7856643356759132 1.785373E+00 8.18511
23 48 35.5 5.47332 8.4713 2.9979754444137003 1.8057570160897196 1.805756E+00 7.95775
24 49 36.5 5.42249 8.2132 2.7907110652156919 1.7679422106974689 1.767922E+00 7.74267
25 50 37.5 5.25266 7.9712 2.7185359350410203 1.7804719504443638 1.780388E+00 7.53892
