#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 8 81.265314 49.593861 2459.551066 80.321384 nan nan 0 0 0
2 9 77.737773 49.236203 2424.203684 76.565203 nan nan 0 0 0
3 10 75.255166 49.849790 2485.001582 73.691191 nan nan 0 0 0
4 11 73.108260 49.246293 2425.197399 71.262753 nan nan 0 0 0
5 12 71.379852 49.148795 2415.604047 69.306509 nan nan 0 0 0
6 13 69.226541 48.878467 2389.104530 66.995718 nan nan 0 0 0
7 14 68.572908 49.028008 2403.745534 66.069435 nan nan 0 0 0
8 15 66.983003 48.802208 2381.655460 64.348033 nan nan 0 0 0
9 16 65.898243 48.750434 2376.604796 63.138844 nan nan 0 0 0
10 17 64.697684 48.618936 2363.800904 61.846923 12.275395 150.685327 0 0 0
11 18 62.948712 48.261717 2329.193324 60.125255 16.864552 284.413120 0 0 0
12 19 61.934989 48.411900 2343.712057 58.967696 20.245267 409.870847 0 0 0
13 20 61.145732 48.295446 2332.450136 58.076373 22.504052 506.432371 0 0 0
14 21 59.537684 47.863166 2290.882618 56.544708 24.000750 576.035991 0 0 0
15 22 59.136502 47.904804 2294.870239 55.988765 25.477864 649.121554 0 0 0
16 23 58.065941 47.577825 2263.649421 54.962580 26.495407 702.006595 0 0 0
17 24 57.686418 47.919806 2296.307826 54.383821 27.720482 768.425096 0 0 0
18 25 56.245022 47.083237 2216.831243 53.121046 28.027570 785.544694 0 0 0
19 26 55.225396 46.862158 2196.061844 52.143830 28.692440 823.256093 0 0 0
20 27 53.793398 46.107013 2125.856659 50.853742 28.755426 826.874542 0 0 0
21 28 53.948906 46.328946 2146.371217 50.862962 29.585024 875.273671 0 0 0
22 29 53.964124 47.037547 2212.530809 50.659550 30.554954 933.605223 0 0 0
23 30 52.279103 45.893397 2106.203918 49.252851 30.286525 917.273584 0 0 0
24 31 51.863077 45.158620 2039.300930 48.903695 30.053941 903.239385 0 0 0
25 32 50.070995 44.121009 1946.663462 47.455777 30.006773 900.406446 0 0 0
26 33 51.519907 45.839018 2101.215569 48.411574 31.450915 989.160060 0 0 0
27 34 49.793943 43.966034 1933.012115 47.075692 30.592672 935.911557 0 0 0
28 35 50.562057 45.040584 2028.654228 47.530590 31.568552 996.573484 0 0 0
29 36 46.588580 41.925084 1757.712646 44.369989 29.552117 873.327614 0 0 0
30 37 49.577321 43.519320 1893.931213 46.826949 31.004673 961.289761 0 0 0
31 38 45.390857 41.080071 1687.572201 43.410911 29.782869 887.019310 0 0 0
32 39 49.196328 42.561179 1811.453960 46.579172 31.240752 975.984604 0 0 0
33 40 48.527794 42.566899 1811.940923 45.846225 31.197201 973.265375 0 0 0
