#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 10 85.363931 49.467297 2447.013456 84.260999 nan nan 0 0 0
2 11 81.162659 49.243149 2424.887739 80.014698 nan nan 0 0 0
3 12 79.372080 48.751086 2376.668427 77.834705 nan nan 0 0 0
4 13 76.656631 48.508618 2353.086037 74.987311 nan nan 0 0 0
5 14 76.600725 48.891179 2390.347423 74.383208 nan nan 0 0 0
6 15 74.548679 48.776862 2379.182247 72.210553 nan nan 0 0 0
7 16 73.660773 48.481837 2350.488478 71.112543 nan nan 0 0 0
8 17 72.105735 48.740681 2375.654029 69.405039 nan nan 0 0 0
9 18 69.818254 47.850755 2289.694795 67.293011 nan nan 0 0 0
10 19 68.113000 48.088255 2312.480291 65.497958 nan nan 0 0 0
11 20 67.173528 48.075579 2311.261310 64.416255 nan nan 0 0 0
12 21 65.840826 47.787592 2283.653939 63.058794 nan nan 0 0 0
13 22 65.783971 48.063571 2310.106867 62.702234 10.063065 101.265269 0 0 0
14 23 64.298559 47.680463 2273.426572 61.289630 14.276306 203.812919 0 0 0
15 24 63.685825 47.742512 2279.347484 60.540912 17.509897 306.596496 0 0 0
16 25 62.082359 47.137060 2221.902388 59.039191 19.274398 371.502424 0 0 0
17 26 61.218958 47.306836 2237.936727 58.125788 21.363283 456.389854 0 0 0
18 27 59.405550 46.290417 2142.802750 56.539864 22.047321 486.084368 0 0 0
19 28 59.143277 46.766228 2187.080061 56.107947 23.799377 566.410339 0 0 0
20 29 58.701462 46.986289 2207.711333 55.534563 24.955763 622.790090 0 0 0
21 30 57.151220 46.491472 2161.457013 54.156727 25.577534 654.210225 0 0 0
22 31 57.225405 46.308310 2144.459547 54.122779 26.131273 682.843415 0 0 0
23 32 54.287957 44.800262 2007.063443 51.737942 25.997006 675.844321 0 0 0
24 33 56.498096 46.751542 2185.706635 53.291964 27.940423 780.667253 0 0 0
25 34 54.151172 44.876717 2013.919741 51.413632 27.361274 748.639290 0 0 0
26 35 55.452079 46.281929 2142.016923 52.273978 28.840159 831.754757 0 0 0
27 36 50.591647 43.447303 1887.668173 48.333235 27.128644 735.963330 0 0 0
28 37 53.601108 45.093821 2033.452657 50.725915 28.835401 831.480360 0 0 0
29 38 50.566816 43.309451 1875.708582 48.295445 28.187172 794.516681 0 0 0
30 39 53.419860 44.333893 1965.494081 50.593966 29.395351 864.086664 0 0 0
31 40 50.139815 43.639131 1904.373739 47.555893 28.872563 833.624895 0 0 0
