#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 21 88.397995 46.941056 2203.462785 87.829359 nan nan 0 0 0
2 22 87.187852 47.929159 2297.204317 86.385525 nan nan 0 0 0
3 23 84.918430 47.867245 2291.273163 84.060696 nan nan 0 0 0
4 24 84.686884 48.286058 2331.543405 83.441817 nan nan 0 0 0
5 25 82.146361 48.051952 2308.990133 80.977202 nan nan 0 0 0
6 26 82.484970 48.279844 2330.943289 80.900278 nan nan 0 0 0
7 27 81.562371 48.623082 2364.204108 79.737460 nan nan 0 0 0
8 28 78.791282 48.622804 2364.177044 77.150965 nan nan 0 0 0
9 29 79.234001 48.448744 2347.280806 77.282203 nan nan 0 0 0
10 30 76.562162 48.499325 2352.184477 74.761889 nan nan 0 0 0
11 31 77.951832 48.695962 2371.296704 75.657636 nan nan 0 0 0
12 32 73.258413 48.918455 2393.015215 71.478837 nan nan 0 0 0
13 33 74.542248 48.857308 2387.036515 72.430408 nan nan 0 0 0
14 34 70.832871 48.957251 2396.812467 69.003594 nan nan 0 0 0
15 35 68.883367 48.033714 2307.237693 67.255932 nan nan 0 0 0
16 36 70.737178 49.078952 2408.743517 68.577815 nan nan 0 0 0
17 37 73.113408 48.928496 2393.997673 70.523460 nan nan 0 0 0
18 38 64.169067 48.064610 2310.206725 62.890755 nan nan 0 0 0
19 39 68.947201 49.491275 2449.386268 66.592498 nan nan 0 0 0
20 40 67.160393 48.844850 2385.819403 64.853252 nan nan 0 0 0
