#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 11 85.169978 48.056103 2309.389034 84.322516 nan nan 0 0 0
2 12 81.470751 47.975663 2301.664245 80.516138 nan nan 0 0 0
3 13 78.982006 47.441325 2250.679339 77.915182 nan nan 0 0 0
4 14 76.081510 47.411680 2247.867401 74.895242 nan nan 0 0 0
5 15 74.432811 46.864742 2196.304059 73.112242 nan nan 0 0 0
6 16 73.493439 47.346192 2241.661856 71.815447 nan nan 0 0 0
7 17 71.915280 47.030587 2211.876110 70.142576 nan nan 0 0 0
8 18 70.642261 47.790269 2283.909792 68.575975 nan nan 0 0 0
9 19 69.658561 47.810651 2285.858305 67.394978 nan nan 0 0 0
10 20 67.671664 47.845737 2289.214542 65.434839 nan nan 0 0 0
11 21 67.053097 47.833772 2288.069732 64.590254 nan nan 0 0 0
12 22 66.480550 48.208971 2324.104853 63.819732 nan nan 0 0 0
13 23 65.898387 48.150629 2318.483070 63.103368 nan nan 0 0 0
14 24 64.917420 48.675101 2369.265424 61.986325 7.119616 50.688932 0 0 0
15 25 64.277872 48.091699 2312.811530 61.387104 12.187535 148.536019 0 0 0
16 26 63.963331 48.823181 2383.702962 60.727669 16.300721 265.713506 0 0 0
17 27 62.706809 47.202002 2228.028988 59.856256 17.482980 305.654604 0 0 0
18 28 62.872184 48.393319 2341.913312 59.625987 20.502096 420.335923 0 0 0
19 29 61.958938 46.892753 2198.930286 58.988221 20.878134 435.896483 0 0 0
20 30 61.352437 47.840420 2288.705801 58.169644 23.074502 532.432640 0 0 0
21 31 60.012682 47.319526 2239.137558 56.992189 23.888214 570.646769 0 0 0
22 32 60.262806 47.642295 2269.788265 56.996793 25.085116 629.263068 0 0 0
23 33 58.639454 46.602671 2171.808989 55.652234 25.181817 634.123895 0 0 0
24 34 56.504507 46.348945 2148.224731 53.729091 25.772623 664.228080 0 0 0
25 35 55.384312 45.706836 2089.114889 52.768683 26.065742 679.422902 0 0 0
26 36 56.386926 46.364772 2149.692100 53.516819 27.187723 739.172290 0 0 0
27 37 52.980309 44.746520 2002.251076 50.583141 26.649462 710.193834 0 0 0
28 38 48.842126 43.853608 1923.138907 47.032929 26.633054 709.319561 0 0 0
29 39 53.131137 42.969353 1846.365336 50.891693 26.824894 719.574924 0 0 0
30 40 53.953881 44.275569 1960.326025 51.433243 28.252482 798.202719 0 0 0
