  # July 4, 2014 12:22:22
 # jmin,jmax    0   50
 # Eau     0.00200000
 # r0,ra,rb,rdel,tol,Bau,mu   3.5000  25.0000  25.0000   4.0000  1.0000E-03  3.0130E-07  6.8548E+03
 # parity bigJ  0  0        1  0        1  1        2  0        2  1        2  2        3  0        3  1        3  2        3  3
 # jmin,jmax,maxlamb are            0          50         100
 # j and jp are          32          34
 # lam  B-lambda(j,jp)  angle
#    2   3402.1044      2.4197
#    3    100.5888      4.8414
#    4    418.9290      6.8490
#    5     35.2329      8.7341
#    6    128.8889     10.5638
#    7     14.5621     12.3641
#    8     54.1267     14.1474
#    9      6.1551     15.9208
#   10     25.9620     17.6887
#   11      3.2888     19.4541
#   12     13.4123     21.2190
#   13      2.1901     22.9850
#   14      8.0242     24.7534
#   15      1.5303     26.5253
#   16      5.1794     28.3016
#   17      1.1179     30.0831
#   18      3.5116     31.8707
#   19      0.8218     33.6650
#   20      2.6385     35.4668
#   21      0.5848     37.2768
#   22      2.0106     39.0958
#   23      0.3884     40.9243
#   24      1.5674     42.7632
#   25      0.2295     44.6132
#   26      1.3476     46.4750
#   27      0.1346     48.3495
#   28      1.1346     50.2374
#   29      0.0983     52.1397
#   30      0.8841     54.0573
#   31      0.0813     55.9911
#   32      0.7617     57.9421
#   33      0.0649     59.9114
#   34      0.6558     61.9002
#   35      0.0514     63.9098
#   36      0.4568     65.9413
#   37      0.0417     67.9964
#   38      0.3215     70.0764
#   39      0.0330     72.1831
#   40      0.2671     74.3182
#   41      0.0252     76.4838
#   42      0.2263     78.6820
#   43      0.0187     80.9153
#   44      0.1927     83.1861
#   45      0.0131     85.4976
#   46      0.1435     87.8528
#   47      0.0087     90.2556
#   48      0.1081     92.7099
#   49      0.0054     95.2206
#   50      0.1006     97.7929
#   51      0.0027    100.4332
#   52      0.0727    103.1485
#   53      0.0011    105.9474
#   54      0.0316    108.8400
#   55      0.0004    111.8384
#   56      0.0105    114.9574
#   57      0.0001    118.2157
#   58      0.0042    121.6367
#   59      0.0000    125.2513
#   60      0.0012    129.1008
#   61      0.0000    133.2437
#   62      0.0002    137.7664
#   63      0.0000    142.8076
#   64      0.0002    148.6167
#   65      0.0000    155.7394
#   66      0.0003    166.0633
 -34 -32              327.8787   0
 -34 -31               32.2195   1
 -34 -30               11.6266   2
 -34 -29                5.6975   3
 -34 -28                3.4457   4
 -34 -27                2.3629   5
 -34 -26                1.7550   6
 -34 -25                1.3732   7
 -34 -24                1.1141   8
 -34 -23                0.9285   9
 -34 -22                0.7899  10
 -34 -21                0.6831  11
 -34 -20                0.5981  12
 -34 -19                0.5286  13
 -34 -18                0.4702  14
 -34 -17                0.4197  15
 -34 -16                0.3752  16
 -34 -15                0.3353  17
 -34 -14                0.2991  18
 -34 -13                0.2663  19
 -34 -12                0.2369  20
 -34 -11                0.2107  21
 -34 -10                0.1880  22
 -34  -9                0.1685  23
 -34  -8                0.1520  24
 -34  -7                0.1380  25
 -34  -6                0.1259  26
 -34  -5                0.1153  27
 -34  -4                0.1058  28
 -34  -3                0.0971  29
 -34  -2                0.0890  30
 -34  -1                0.0816  31
 -34   0                0.0746  32
 -34   1                0.0682  33
 -34   2                0.0623  34
 -34   3                0.0569  35
 -34   4                0.0518  36
 -34   5                0.0470  37
 -34   6                0.0424  38
 -34   7                0.0377  39
 -34   8                0.0330  40
 -34   9                0.0284  41
 -34  10                0.0239  42
 -34  11                0.0195  43
 -34  12                0.0156  44
 -34  13                0.0121  45
 -34  14                0.0091  46
 -34  15                0.0068  47
 -34  16                0.0049  48
 -34  17                0.0036  49
 -34  18                0.0026  50
 -34  19                0.0018  51
 -34  20                0.0013  52
 -34  21                0.0009  53
 -34  22                0.0006  54
 -34  23                0.0004  55
 -34  24                0.0003  56
 -34  25                0.0002  57
 -34  26                0.0001  58
 -34  27                0.0001  59
 -34  28                0.0001  60
 -34  29                0.0001  61
 -34  30                0.0001  62
 -34  31                0.0001  63
 -34  32                0.0003  64
#
 -33 -32               49.6112  65
 -33 -31              272.3295  66
 -33 -30               33.5663  67
 -33 -29               13.8354  68
 -33 -28                6.7485  69
 -33 -27                3.9750  70
 -33 -26                2.6406  71
 -33 -25                1.9153  72
 -33 -24                1.4754  73
 -33 -23                1.1840  74
 -33 -22                0.9771  75
 -33 -21                0.8220  76
 -33 -20                0.7016  77
 -33 -19                0.6057  78
 -33 -18                0.5277  79
 -33 -17                0.4631  80
 -33 -16                0.4091  81
 -33 -15                0.3644  82
 -33 -14                0.3277  83
 -33 -13                0.2976  84
 -33 -12                0.2722  85
 -33 -11                0.2494  86
 -33 -10                0.2275  87
 -33  -9                0.2059  88
 -33  -8                0.1847  89
 -33  -7                0.1645  90
 -33  -6                0.1462  91
 -33  -5                0.1303  92
 -33  -4                0.1171  93
 -33  -3                0.1062  94
 -33  -2                0.0973  95
 -33  -1                0.0898  96
 -33   0                0.0830  97
 -33   1                0.0764  98
 -33   2                0.0698  99
 -33   3                0.0630 100
 -33   4                0.0562 101
 -33   5                0.0497 102
 -33   6                0.0437 103
 -33   7                0.0385 104
 -33   8                0.0343 105
 -33   9                0.0310 106
 -33  10                0.0283 107
 -33  11                0.0258 108
 -33  12                0.0233 109
 -33  13                0.0205 110
 -33  14                0.0174 111
 -33  15                0.0142 112
 -33  16                0.0111 113
 -33  17                0.0083 114
 -33  18                0.0060 115
 -33  19                0.0042 116
 -33  20                0.0029 117
 -33  21                0.0020 118
 -33  22                0.0014 119
 -33  23                0.0010 120
 -33  24                0.0007 121
 -33  25                0.0005 122
 -33  26                0.0003 123
 -33  27                0.0002 124
 -33  28                0.0001 125
 -33  29                0.0001 126
 -33  30                0.0001 127
 -33  31                0.0002 128
 -33  32                0.0001 129
#
 -32 -32               14.7738 130
 -32 -31               63.2948 131
 -32 -30              241.8209 132
 -32 -29               32.4482 133
 -32 -28               15.1197 134
 -32 -27                7.4773 135
 -32 -26                4.4176 136
 -32 -25                2.8909 137
 -32 -24                2.0600 138
 -32 -23                1.5599 139
 -32 -22                1.2342 140
 -32 -21                1.0083 141
 -32 -20                0.8419 142
 -32 -19                0.7128 143
 -32 -18                0.6109 144
 -32 -17                0.5312 145
 -32 -16                0.4695 146
 -32 -15                0.4200 147
 -32 -14                0.3776 148
 -32 -13                0.3389 149
 -32 -12                0.3035 150
 -32 -11                0.2722 151
 -32 -10                0.2460 152
 -32  -9                0.2247 153
 -32  -8                0.2066 154
 -32  -7                0.1900 155
 -32  -6                0.1736 156
 -32  -5                0.1571 157
 -32  -4                0.1408 158
 -32  -3                0.1256 159
 -32  -2                0.1118 160
 -32  -1                0.0997 161
 -32   0                0.0892 162
 -32   1                0.0802 163
 -32   2                0.0726 164
 -32   3                0.0662 165
 -32   4                0.0607 166
 -32   5                0.0559 167
 -32   6                0.0513 168
 -32   7                0.0466 169
 -32   8                0.0418 170
 -32   9                0.0371 171
 -32  10                0.0327 172
 -32  11                0.0290 173
