  # July 4, 2014 12:22:22
 # jmin,jmax    0   50
 # Eau     0.00200000
 # r0,ra,rb,rdel,tol,Bau,mu   3.5000  25.0000  25.0000   4.0000  1.0000E-03  3.0130E-07  6.8548E+03
 # parity bigJ  0  0        1  0        1  1        2  0        2  1        2  2        3  0        3  1        3  2        3  3
 # jmin,jmax,maxlamb are            0          50         100
 # j and jp are           6           8
 # lam  B-lambda(j,jp)  angle
#    2    930.3938     10.8934
#    3      1.8583     21.9629
#    4    117.6778     31.2749
#    5      0.5190     40.2030
#    6     36.6790     49.1066
#    7      0.1190     58.1728
#    8     15.7936     67.5497
#    9      0.0349     77.3956
#   10      8.4419     87.9157
#   11      0.0131     99.4196
#   12      5.6609    112.4503
#   13      0.0050    128.1909
#   14      6.3047    150.7941
  -8  -6              300.7382   0
  -8  -5               36.2484   1
  -8  -4               22.1840   2
  -8  -3               11.3676   3
  -8  -2                8.0510   4
  -8  -1                5.6423   5
  -8   0                4.5385   6
  -8   1                3.6357   7
  -8   2                3.2656   8
  -8   3                2.8469   9
  -8   4                3.0386  10
  -8   5                2.7049  11
  -8   6                6.3047  12
#
  -7  -6              102.3709  13
  -7  -5              215.2773  14
  -7  -4               21.2417  15
  -7  -3               24.1862  16
  -7  -2                9.4914  17
  -7  -1                8.7667  18
  -7   0                5.0661  19
  -7   1                5.0803  20
  -7   2                3.2486  21
  -7   3                4.1485  22
  -7   4                2.2202  23
  -7   5                5.8636  24
  -7   6                3.6048  25
#
  -6  -6               41.7375  26
  -6  -5              123.3040  27
  -6  -4              165.9763  28
  -6  -3               10.4446  29
  -6  -2               26.9269  30
  -6  -1                6.2187  31
  -6   0               10.5481  32
  -6   1                3.3886  33
  -6   2                6.7618  34
  -6   3                1.8345  35
  -6   4                6.3839  36
  -6   5                3.9729  37
  -6   6                3.0684  38
#
  -5  -6               21.7327  39
  -5  -5               56.6563  40
  -5  -4              135.9120  41
  -5  -3              125.8510  42
  -5  -2                5.5310  43
  -5  -1               28.4503  44
  -5   0                2.9749  45
  -5   1               12.5523  46
  -5   2                1.8353  47
  -5   3                7.6546  48
  -5   4                4.8455  49
  -5   5                3.6269  50
  -5   6                2.9437  51
#
  -4  -6               13.6342  52
  -4  -5               28.2974  53
  -4  -4               72.2936  54
  -4  -3              141.5698  55
  -4  -2               89.1784  56
  -4  -1                8.2001  57
  -4   0               25.1699  58
  -4   1                3.9742  59
  -4   2               10.1288  60
  -4   3                6.7060  61
  -4   4                4.7080  62
  -4   5                3.7053  63
  -4   6                3.0006  64
#
  -3  -6                9.5482  65
  -3  -5               16.9190  66
  -3  -4               35.6638  67
  -3  -3               89.1198  68
  -3  -2              139.1221  69
  -3  -1               56.5143  70
  -3   0               17.6898  71
  -3   1               15.4799  72
  -3   2               11.1598  73
  -3   3                6.9386  74
  -3   4                5.2202  75
  -3   5                4.0000  76
  -3   6                3.1909  77
#
  -2  -6                7.1738  78
  -2  -5               11.4831  79
  -2  -4               20.4139  80
  -2  -3               44.4138  81
  -2  -2              107.1861  82
  -2  -1              125.7951  83
  -2   0               34.1899  84
  -2   1               24.7277  85
  -2   2               12.4129  86
  -2   3                8.6714  87
  -2   4                6.0602  88
  -2   5                4.5275  89
  -2   6                3.5110  90
#
  -1  -6                5.6737  91
  -1  -5                8.4259  92
  -1  -4               13.5142  93
  -1  -3               24.2597  94
  -1  -2               55.4259  95
  -1  -1              125.5202  96
  -1   0               99.0330  97
  -1   1               32.0873  98
  -1   2               18.7072  99
  -1   3               11.1103 100
  -1   4                7.4896 101
  -1   5                5.3323 102
  -1   6                3.9871 103
#
   0  -6                4.6741 104
   0  -5                6.5497 105
   0  -4                9.7287 106
   0  -3               15.7713 107
   0  -2               28.4616 108
   0  -1               70.8607 109
   0   0              138.4741 110
   0   1               70.8607 111
   0   2               28.4616 112
   0   3               15.7713 113
   0   4                9.7287 114
   0   5                6.5497 115
   0   6                4.6741 116
#
   1  -6                3.9871 117
   1  -5                5.3323 118
   1  -4                7.4896 119
   1  -3               11.1103 120
   1  -2               18.7072 121
   1  -1               32.0873 122
   1   0               99.0330 123
   1   1              125.5202 124
   1   2               55.4259 125
   1   3               24.2597 126
   1   4               13.5142 127
   1   5                8.4259 128
   1   6                5.6737 129
#
   2  -6                3.5110 130
   2  -5                4.5275 131
   2  -4                6.0602 132
   2  -3                8.6714 133
   2  -2               12.4129 134
   2  -1               24.7277 135
   2   0               34.1899 136
   2   1              125.7951 137
   2   2              107.1861 138
   2   3               44.4138 139
   2   4               20.4139 140
   2   5               11.4831 141
   2   6                7.1738 142
#
   3  -6                3.1909 143
   3  -5                4.0000 144
   3  -4                5.2202 145
   3  -3                6.9386 146
   3  -2               11.1598 147
   3  -1               15.4799 148
   3   0               17.6898 149
   3   1               56.5143 150
   3   2              139.1221 151
   3   3               89.1198 152
   3   4               35.6638 153
   3   5               16.9190 154
   3   6                9.5482 155
#
   4  -6                3.0006 156
   4  -5                3.7053 157
   4  -4                4.7080 158
   4  -3                6.7060 159
   4  -2               10.1288 160
   4  -1                3.9742 161
   4   0               25.1699 162
   4   1                8.2001 163
   4   2               89.1784 164
   4   3              141.5698 165
   4   4               72.2936 166
   4   5               28.2974 167
   4   6               13.6342 168
#
   5  -6                2.9437 169
   5  -5                3.6269 170
   5  -4                4.8455 171
   5  -3                7.6546 172
   5  -2                1.8353 173
   5  -1               12.5523 174
   5   0                2.9749 175
   5   1               28.4503 176
   5   2                5.5310 177
   5   3              125.8510 178
   5   4              135.9120 179
   5   5               56.6563 180
   5   6               21.7327 181
#
   6  -6                3.0684 182
   6  -5                3.9729 183
   6  -4                6.3839 184
   6  -3                1.8345 185
   6  -2                6.7618 186
   6  -1                3.3886 187
   6   0               10.5481 188
   6   1                6.2187 189
   6   2               26.9269 190
   6   3               10.4446 191
   6   4              165.9763 192
   6   5              123.3040 193
   6   6               41.7375 194
#
   7  -6                3.6048 195
   7  -5                5.8636 196
   7  -4                2.2202 197
   7  -3                4.1485 198
   7  -2                3.2486 199
   7  -1                5.0803 200
   7   0                5.0661 201
   7   1                8.7667 202
   7   2                9.4914 203
   7   3               24.1862 204
   7   4               21.2417 205
   7   5              215.2773 206
   7   6              102.3709 207
#
   8  -6                6.3047 208
   8  -5                2.7049 209
   8  -4                3.0386 210
   8  -3                2.8469 211
   8  -2                3.2656 212
   8  -1                3.6357 213
   8   0                4.5385 214
   8   1                5.6423 215
   8   2                8.0510 216
   8   3               11.3676 217
   8   4               22.1840 218
   8   5               36.2484 219
   8   6              300.7382 220
#
