  # July 4, 2014 12:22:22
 # jmin,jmax    0   50
 # Eau     0.00200000
 # r0,ra,rb,rdel,tol,Bau,mu   3.5000  25.0000  25.0000   4.0000  1.0000E-03  3.0130E-07  6.8548E+03
 # parity bigJ  0  0        1  0        1  1        2  0        2  1        2  2        3  0        3  1        3  2        3  3
 # jmin,jmax,maxlamb are            0          50         100
 # j and jp are          29          31
 # lam  B-lambda(j,jp)  angle
#    2   3226.3550      2.6580
#    3     91.0077      5.3185
#    4    392.8459      7.5244
#    5     31.9779      9.5962
#    6    121.8895     11.6076
#    7     10.9234     13.5872
#    8     50.1249     15.5489
#    9      4.7986     17.5005
#   10     24.0611     19.4470
#   11      2.7085     21.3916
#   12     12.7602     23.3368
#   13      1.5457     25.2844
#   14      7.1194     27.2360
#   15      0.8415     29.1929
#   16      4.4029     31.1563
#   17      0.4340     33.1271
#   18      2.9713     35.1065
#   19      0.2662     37.0954
#   20      2.2577     39.0948
#   21      0.1831     41.1056
#   22      1.7707     43.1289
#   23      0.1305     45.1656
#   24      1.4336     47.2169
#   25      0.1027     49.2837
#   26      1.2446     51.3671
#   27      0.0871     53.4685
#   28      1.0672     55.5891
#   29      0.0740     57.7301
#   30      0.8602     59.8931
#   31      0.0617     62.0795
#   32      0.7307     64.2910
#   33      0.0503     66.5294
#   34      0.6537     68.7966
#   35      0.0398     71.0947
#   36      0.4835     73.4260
#   37      0.0316     75.7930
#   38      0.3274     78.1985
#   39      0.0250     80.6456
#   40      0.2657     83.1377
#   41      0.0191     85.6787
#   42      0.2250     88.2728
#   43      0.0142     90.9252
#   44      0.1951     93.6413
#   45      0.0099     96.4276
#   46      0.1606     99.2919
#   47      0.0066    102.2429
#   48      0.1187    105.2912
#   49      0.0042    108.4495
#   50      0.1086    111.7336
#   51      0.0023    115.1626
#   52      0.0973    118.7614
#   53      0.0009    122.5621
#   54      0.0563    126.6083
#   55      0.0003    130.9609
#   56      0.0218    135.7108
#   57      0.0001    141.0031
#   58      0.0095    147.0993
#   59      0.0000    154.5715
#   60      0.0061    165.3997
 -31 -29              335.7726   0
 -31 -28               33.3076   1
 -31 -27               12.0477   2
 -31 -26                5.7517   3
 -31 -25                3.3361   4
 -31 -24                2.1901   5
 -31 -23                1.5808   6
 -31 -22                1.2277   7
 -31 -21                1.0067   8
 -31 -20                0.8578   9
 -31 -19                0.7504  10
 -31 -18                0.6681  11
 -31 -17                0.6017  12
 -31 -16                0.5458  13
 -31 -15                0.4972  14
 -31 -14                0.4539  15
 -31 -13                0.4148  16
 -31 -12                0.3789  17
 -31 -11                0.3455  18
 -31 -10                0.3142  19
 -31  -9                0.2846  20
 -31  -8                0.2568  21
 -31  -7                0.2309  22
 -31  -6                0.2074  23
 -31  -5                0.1864  24
 -31  -4                0.1682  25
 -31  -3                0.1528  26
 -31  -2                0.1398  27
 -31  -1                0.1288  28
 -31   0                0.1194  29
 -31   1                0.1112  30
 -31   2                0.1038  31
 -31   3                0.0970  32
 -31   4                0.0905  33
 -31   5                0.0844  34
 -31   6                0.0787  35
 -31   7                0.0733  36
 -31   8                0.0684  37
 -31   9                0.0639  38
 -31  10                0.0599  39
 -31  11                0.0564  40
 -31  12                0.0531  41
 -31  13                0.0498  42
 -31  14                0.0464  43
 -31  15                0.0426  44
 -31  16                0.0384  45
 -31  17                0.0339  46
 -31  18                0.0290  47
 -31  19                0.0242  48
 -31  20                0.0195  49
 -31  21                0.0153  50
 -31  22                0.0118  51
 -31  23                0.0090  52
 -31  24                0.0070  53
 -31  25                0.0055  54
 -31  26                0.0044  55
 -31  27                0.0040  56
 -31  28                0.0029  57
 -31  29                0.0061  58
#
 -30 -29               52.8215  59
 -30 -28              277.1679  60
 -30 -27               34.0784  61
 -30 -26               14.2403  62
 -30 -25                6.9171  63
 -30 -24                4.0551  64
 -30 -23                2.6332  65
 -30 -22                1.8465  66
 -30 -21                1.3803  67
 -30 -20                1.0897  68
 -30 -19                0.8984  69
 -30 -18                0.7648  70
 -30 -17                0.6665  71
 -30 -16                0.5910  72
 -30 -15                0.5307  73
 -30 -14                0.4802  74
 -30 -13                0.4357  75
