  # July 4, 2014 12:22:22
 # jmin,jmax    0   50
 # Eau     0.00200000
 # r0,ra,rb,rdel,tol,Bau,mu   3.5000  25.0000  25.0000   4.0000  1.0000E-03  3.0130E-07  6.8548E+03
 # parity bigJ  0  0        1  0        1  1        2  0        2  1        2  2        3  0        3  1        3  2        3  3
 # jmin,jmax,maxlamb are            0          50         100
 # j and jp are           8           9
 # lam  B-lambda(j,jp)  angle
#    1    386.4985      6.3794
#    2      0.1870     14.3123
#    3     69.0813     21.2994
#    4      0.0918     28.1149
#    5     30.7806     34.9261
#    6      0.0634     41.8103
#    7     18.1801     48.8222
#    8      0.0433     56.0122
#    9     12.4344     63.4349
#   10      0.0290     71.1563
#   11      9.3307     79.2608
#   12      0.0195     87.8642
#   13      7.6371     97.1361
#   14      0.0127    107.3461
#   15      7.0710    118.9785
#   16      0.0071    133.0976
#   17     10.0835    153.4349
  -9  -8               80.0183   0
  -9  -7               18.1665   1
  -9  -6               11.8994   2
  -9  -5                8.5860   3
  -9  -4                6.9341   4
  -9  -3                5.8617   5
  -9  -2                5.1474   6
  -9  -1                4.6318   7
  -9   0                4.2625   8
  -9   1                3.9941   9
  -9   2                3.8169  10
  -9   3                3.7155  11
  -9   4                3.7155  12
  -9   5                3.8167  13
  -9   6                4.2094  14
  -9   7                4.7489  15
  -9   8               10.0835  16
#
  -8  -8               25.0390  17
  -8  -7               62.7006  18
  -8  -6               14.6134  19
  -8  -5               11.5450  20
  -8  -4                8.1316  21
  -8  -3                6.8173  22
  -8  -2                5.7615  23
  -8  -1                5.1597  24
  -8   0                4.6661  25
  -8   1                4.3786  26
  -8   2                4.1339  27
  -8   3                4.0878  28
  -8   4                4.0076  29
  -8   5                4.4407  30
  -8   6                4.1923  31
  -8   7                8.5916  32
  -8   8                5.3417  33
#
  -7  -8               13.6554  34
  -7  -7               26.1245  35
  -7  -6               54.6898  36
  -7  -5               11.6813  37
  -7  -4               11.6669  38
  -7  -3                7.5929  39
  -7  -2                6.8971  40
  -7  -1                5.6329  41
  -7   0                5.3162  42
  -7   1                4.6872  43
  -7   2                4.7159  44
  -7   3                4.2330  45
  -7   4                4.9661  46
  -7   5                3.8018  47
  -7   6                8.3718  48
  -7   7                5.2148  49
  -7   8                4.3606  50
#
  -6  -8                9.7484  51
  -6  -7               13.9133  52
  -6  -6               27.5915  53
  -6  -5               49.3946  54
  -6  -4                9.0943  55
  -6  -3               12.2780  56
  -6  -2                6.8147  57
  -6  -1                7.3367  58
  -6   0                5.3082  59
  -6   1                5.8912  60
  -6   2                4.4223  61
  -6   3                5.9162  62
  -6   4                3.4673  63
  -6   5                8.6094  64
  -6   6                5.3604  65
  -6   7                4.5114  66
  -6   8                3.9505  67
#
  -5  -8                7.7334  68
  -5  -7                9.8728  69
  -5  -6               14.3360  70
  -5  -5               29.3761  71
  -5  -4               45.1468  72
  -5  -3                6.8327  73
  -5  -2               13.3674  74
  -5  -1                5.6564  75
  -5   0                8.4356  76
  -5   1                4.4411  77
  -5   2                7.5445  78
  -5   3                3.1706  79
  -5   4                9.1736  80
  -5   5                5.7247  81
  -5   6                4.8010  82
  -5   7                4.2235  83
  -5   8                3.7719  84
#
  -4  -8                6.4953  85
  -4  -7                7.8333  86
  -4  -6               10.0854  87
  -4  -5               14.9087  88
  -4  -4               31.4929  89
  -4  -3               41.1673  90
  -4  -2                5.1118  91
  -4  -1               14.7858  92
  -4   0                4.1490  93
  -4   1               10.4102  94
  -4   2                2.9932  95
  -4   3               10.0866  96
  -4   4                6.3572  97
  -4   5                5.2600  98
  -4   6                4.6283  99
  -4   7                4.1211 100
  -4   8                3.7221 101
#
  -3  -8                5.6587 102
  -3  -7                6.5947 103
  -3  -6                8.0018 104
  -3  -5               10.3841 105
  -3  -4               15.6251 106
  -3  -3               34.0301 107
  -3  -2               36.8932 108
  -3  -1                4.4784 109
  -3   0               15.9001 110
  -3   1                3.3313 111
  -3   2               11.5671 112
  -3   3                7.4225 113
  -3   4                5.9670 114
  -3   5                5.2342 115
  -3   6                4.6183 116
  -3   7                4.1424 117
  -3   8                3.7592 118
#
  -2  -8                5.0601 119
  -2  -7                5.7688 120
  -2  -6                6.7556 121
  -2  -5                8.2360 122
  -2  -4               10.7927 123
  -2  -3               16.5058 124
  -2  -2               37.1426 125
  -2  -1               31.7097 126
  -2   0                6.2486 127
  -2   1               14.3945 128
  -2   2                9.4089 129
  -2   3                7.1655 130
  -2   4                6.1906 131
  -2   5                5.3560 132
  -2   6                4.7471 133
  -2   7                4.2592 134
  -2   8                3.8667 135
#
  -1  -8                4.6175 136
  -1  -7                5.1880 137
  -1  -6                5.9362 138
  -1  -5                6.9897 139
  -1  -4                8.5644 140
  -1  -3               11.3604 141
