  # July 4, 2014 12:22:22
 # jmin,jmax    0   50
 # Eau     0.00200000
 # r0,ra,rb,rdel,tol,Bau,mu   3.5000  25.0000  25.0000   4.0000  1.0000E-03  3.0130E-07  6.8548E+03
 # parity bigJ  0  0        1  0        1  1        2  0        2  1        2  2        3  0        3  1        3  2        3  3
 # jmin,jmax,maxlamb are            0          50         100
 # j and jp are          15          17
 # lam  B-lambda(j,jp)  angle
#    2   1973.8565      4.9191
#    3     18.3631      9.8542
#    4    239.2496     13.9548
#    5      5.2442     17.8175
#    6     71.8928     21.5814
#    7      1.3314     25.3023
#    8     28.8312     29.0089
#    9      0.4398     32.7187
#   10     13.6961     36.4444
#   11      0.1956     40.1958
#   12      7.3111     43.9817
#   13      0.1052     47.8100
#   14      4.3423     51.6889
#   15      0.0644     55.6269
#   16      2.8482     59.6329
#   17      0.0430     63.7169
#   18      2.0861     67.8900
#   19      0.0307     72.1651
#   20      1.6019     76.5572
#   21      0.0229     81.0842
#   22      1.3701     85.7677
#   23      0.0175     90.6343
#   24      1.2088     95.7180
#   25      0.0134    101.0627
#   26      1.1101    106.7278
#   27      0.0100    112.7963
#   28      1.1315    119.3917
#   29      0.0070    126.7118
#   30      1.2486    135.1123
#   31      0.0041    145.3745
#   32      1.9670    160.2144
 -17 -15              337.2945   0
 -17 -14               36.4551   1
 -17 -13               15.4858   2
 -17 -12                7.7071   3
 -17 -11                4.6794   4
 -17 -10                3.1464   5
 -17  -9                2.2902   6
 -17  -8                1.7675   7
 -17  -7                1.4296   8
 -17  -6                1.2003   9
 -17  -5                1.0386  10
 -17  -4                0.9208  11
 -17  -3                0.8330  12
 -17  -2                0.7664  13
 -17  -1                0.7153  14
 -17   0                0.6757  15
 -17   1                0.6444  16
 -17   2                0.6195  17
 -17   3                0.6001  18
 -17   4                0.5860  19
 -17   5                0.5771  20
 -17   6                0.5737  21
 -17   7                0.5758  22
 -17   8                0.5834  23
 -17   9                0.5967  24
 -17  10                0.6169  25
 -17  11                0.6479  26
 -17  12                0.6963  27
 -17  13                0.7851  28
 -17  14                0.9242  29
 -17  15                1.9670  30
#
 -16 -15               71.8480  31
 -16 -14              266.1304  32
 -16 -13               32.0391  33
 -16 -12               17.3077  34
 -16 -11                8.4352  35
 -16 -10                5.2305  36
 -16  -9                3.4848  37
 -16  -8                2.5217  38
 -16  -7                1.9229  39
 -16  -6                1.5368  40
 -16  -5                1.2753  41
 -16  -4                1.0939  42
 -16  -3                0.9638  43
 -16  -2                0.8671  44
 -16  -1                0.7926  45
 -16   0                0.7348  46
 -16   1                0.6913  47
 -16   2                0.6601  48
 -16   3                0.6385  49
 -16   4                0.6236  50
 -16   5                0.6133  51
 -16   6                0.6070  52
 -16   7                0.6047  53
 -16   8                0.6081  54
 -16   9                0.6199  55
 -16  10                0.6462  56
 -16  11                0.6832  57
 -16  12                0.7619  58
 -16  13                0.8030  59
 -16  14                1.6070  60
 -16  15                1.0469  61
#
 -15 -15               23.4130  62
 -15 -14               90.4212  63
 -15 -13              227.5342  64
 -15 -12               26.4839  65
 -15 -11               18.5764  66
 -15 -10                8.6489  67
 -15  -9                5.6161  68
 -15  -8                3.6925  69
 -15  -7                2.6881  70
 -15  -6                2.0365  71
 -15  -5                1.6245  72
 -15  -4                1.3382  73
 -15  -3                1.1381  74
 -15  -2                0.9931  75
 -15  -1                0.8910  76
 -15   0                0.8171  77
 -15   1                0.7615  78
 -15   2                0.7168  79
 -15   3                0.6833  80
 -15   4                0.6602  81
 -15   5                0.6464  82
 -15   6                0.6371  83
 -15   7                0.6361  84
 -15   8                0.6413  85
 -15   9                0.6617  86
