    0   1.0000000000000000
    1    .8952079116865916
    2    .8378505233146074
    3    .7702456997108779
    4    .7234109570257725
    5    .6657922872799745
    6    .6229282374205940
    7    .5755049676003856
    8    .5393322264506594
    9    .4994115275029482
   10    .4687264511136355
   11    .4352221525312682
   12    .4093912026554901
   13    .3808127242134306
   14    .3588149823784076
   15    .3337664490485385
   16    .3142213585848779
   17    .2914389479783204
   18    .2737280645448771
   19    .2528420656241107
   20    .2367289251771530
   21    .2174303680603484
   22    .2029319799176060
   23    .1845425295211456
   24    .1719332866616939
   25    .1543089449624127
   26    .1429620274914494
   27    .1265313692012407
   28    .1164227508641074
   29    .0993481940370117
   30    .0911998935876316
   31    .0704461374615315
   32    .0691846462045469
