j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 13 7 4.88913 42.7941 37.904965607269169 4.3006077257055324 4.300608E+00 26.4638
2 14 8 8.10352 32.3115 24.207979188461785 4.2417695446243613 4.241769E+00 23.3504
3 15 9 8.61979 26.5651 17.945311581391493 4.1803108000783959 4.180282E+00 20.8925
4 16 10 8.448 22.7865 14.338495610670934 4.1267626586243900 4.126731E+00 18.9027
5 17 11 8.07663 20.0596 11.982967342752643 4.0781390949380762 4.078131E+00 17.259
6 18 12 7.65668 17.9753 10.318622807106212 4.0328349652121602 4.032821E+00 15.8783
7 19 13 7.24058 16.3184 9.0778179326007411 3.9945880920645269 3.994564E+00 14.7021
8 20 14 6.85069 14.9632 8.1125126066835147 3.9563343320600461 3.956325E+00 13.6882
9 21 15 6.48819 13.8302 7.3420088033476807 3.9189858738750858 3.918856E+00 12.8051
10 22 16 6.15063 12.8665 6.7158721867978315 3.8943464782905446 3.894325E+00 12.029
11 23 17 5.84874 12.0353 6.1865550555513042 3.8604698888288138 3.860452E+00 11.3416
12 24 18 5.57282 11.3099 5.7370750853833234 3.8175730271521364 3.817414E+00 10.7286
13 25 19 5.31404 10.6707 5.3566644413418034 3.7941626899757823 3.793920E+00 10.1784
14 26 20 5.06791 10.1026 5.0346866893761133 3.8011555901798828 3.800977E+00 9.68187
15 27 21 4.86133 9.5941 4.7327732167627232 3.7384831134804903 3.738306E+00 9.23155
16 28 22 4.64377 9.1359 4.4921279185451866 3.7188769702267361 3.718866E+00 8.82126
17 29 23 4.48042 8.7208 4.2403822612556334 3.6676994783384482 3.667373E+00 8.44589
18 30 24 4.25831 8.3428 4.0844883164969881 3.7776907571294820 3.777639E+00 8.10116
19 31 25 4.09722 7.9970 3.8997844988435144 3.7709273025128813 3.770927E+00 7.78347
20 32 26 3.88966 7.6794 3.7897387922679280 3.7591567495367482 3.759131E+00 7.48975
21 33 27 3.73757 7.3867 3.6491291717240455 3.8342517274519805 3.833597E+00 7.2174
22 34 28 3.62419 7.1159 3.4917119271445021 3.8408654457932951 3.840846E+00 6.96415
23 35 29 3.45318 6.8646 3.4114227040197274 3.9713397248765312 3.971299E+00 6.72808
24 36 30 3.38287 6.6307 3.2478298621202475 3.6705249116145735 3.669788E+00 6.50749
25 37 31 3.19229 6.4126 3.2203138370694235 3.6201926250462564 3.620067E+00 6.3009
26 38 32 3.13889 6.2085 3.0696112127293116 3.6211436509727362 3.620838E+00 6.10703
27 39 33 2.93541 6.0173 3.0818914032729814 3.5365286714057498 3.536428E+00 5.92473
28 40 34 2.89942 5.8376 2.9381798238993873 3.4551370174998284 3.454639E+00 5.753
29 41 35 2.78342 5.6685 2.8850764204820769 3.4025175657518818 3.402445E+00 5.59094
30 42 36 2.70246 5.5091 2.8066372304568032 3.5041801515369171 3.504164E+00 5.43776
31 43 37 2.507 5.3584 2.8513969700242958 3.3082913686694062 3.307566E+00 5.29276
32 44 38 2.44576 5.2159 2.7701354095419637 3.2032727757347046 3.203005E+00 5.15528
33 45 39 2.23429 5.0809 2.8466050090695680 3.2718234326020728 3.271142E+00 5.02477
34 46 40 2.17159 4.9527 2.7811081389823853 3.7856072559578138 3.785471E+00 4.9007
35 47 41 2.50488 4.8309 2.3260208326351397 3.4663843621060493 3.465995E+00 4.78261
36 48 42 2.48453 4.7150 2.2304711551366325 3.7598845128036689 3.759231E+00 4.67008
37 49 43 2.60408 4.6046 2.0005241675959988 3.8252893249060942 3.825289E+00 4.56272
38 50 44 2.60097 4.4993 1.8983299403866527 3.8419310870136294 3.841928E+00 4.46019
