j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 25 13 6.49895 43.8538 37.354847671587301 0.98414966569223394 9.841481E-01 20.7919
2 26 14 10.2435 33.6901 23.446563112768242 0.97225538452885907 9.722512E-01 19.358
3 27 15 10.9926 28.1255 17.132906484332018 0.96146176858058330 9.614579E-01 18.1091
4 28 16 10.9368 24.4588 13.522029523075895 0.95030921769853860 9.503065E-01 17.0116
5 29 17 10.6126 21.8014 11.188760620167077 0.94035375321056758 9.403527E-01 16.0395
6 30 18 10.1793 19.7588 9.5794989442065699 0.94150815367567242 9.415036E-01 15.1725
7 31 19 9.76613 18.1247 8.3585739311608478 0.92289685351866735 9.228730E-01 14.3944
8 32 20 9.3399 16.7787 7.4387982392437992 0.91290265947887594 9.128764E-01 13.6922
9 33 21 8.95002 15.6452 6.6951755198799168 0.90349179667387991 9.034913E-01 13.0554
10 34 22 8.46019 14.6741 6.2139104815322108 0.96436665403186284 9.643616E-01 12.4751
11 35 23 8.16158 13.8302 5.6686235690771838 0.91779761060112319 9.177685E-01 11.9443
12 36 24 7.66726 13.0885 5.4212424193489435 1.0210191461599651 1.021003E+00 11.4568
13 37 25 7.48268 12.4301 4.9474167071882222 0.93208366685578103 9.319950E-01 11.0075
14 38 26 7.14188 11.8410 4.6991220157617084 1.0364319948864564 1.036432E+00 10.5921
15 39 27 6.85188 11.3099 4.4580221435233609 0.98760404440036753 9.875166E-01 10.2069
16 40 28 6.48694 10.8283 4.3413591428694103 1.0265366715133448 1.026445E+00 9.8488
17 41 29 6.25327 10.3892 4.1359335402529540 1.1203078369800814 1.120225E+00 9.51494
18 42 30 6.18904 9.9868 3.7977619874579314 1.1959525702200315 1.195952E+00 9.20298
19 43 31 6.00804 9.6166 3.6085622582096057 1.1368170223230514 1.136811E+00 8.91082
20 44 32 5.79473 9.2745 3.4797673637287412 0.89097482207836121 8.909453E-01 8.63664
21 45 33 5.60935 8.9574 3.3480523021752528 0.99030293200691799 9.900990E-01 8.37883
22 46 34 5.50767 8.6625 3.1548297493114972 1.0349224270917257 1.034717E+00 8.13597
23 47 35 5.40874 8.3874 2.9786640562469389 1.0594650497729190 1.059411E+00 7.90678
24 48 36 5.11541 8.1301 3.0146917979124455 0.89792582721790648 8.979051E-01 7.69016
25 49 37 5.11831 7.8889 2.7705942281252196 1.0177333014290502 1.017620E+00 7.48509
26 50 38 4.94037 7.6623 2.7219347883953318 1.0515725624244177 1.051504E+00 7.29067
