j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 5 3 1.20056 39.2315 38.030939435793933 51.502073347118831 5.150204E+01 32.7404
2 6 4 3.73176 28.1255 24.393737615629345 51.117039183049094 5.111704E+01 25.4648
3 7 5 4.08865 22.2077 18.119053862318022 50.685209039249635 5.068515E+01 20.8348
4 8 6 3.9528 18.4349 14.482104902451756 50.299710205924995 5.029963E+01 17.6295
5 9 7 3.69695 15.7932 12.096251761320206 49.953749462931484 4.995374E+01 15.2789
6 10 8 3.42542 13.8302 10.404782497530265 49.630378503712272 4.963037E+01 13.4814
7 11 9 3.16989 12.3100 9.1401144111835091 49.322179074395201 4.932118E+01 12.0623
8 12 10 2.93828 11.0958 8.1575232691818815 49.023658186582331 4.902227E+01 10.9135
9 13 11 2.73154 10.1026 7.3710560427100758 48.720127342965824 4.871935E+01 9.96448
10 14 12 2.54769 9.2745 6.7268099801935826 48.410322201303948 4.840952E+01 9.16732
11 15 13 2.38389 8.5731 6.1892098736642325 48.100042987088671 4.809989E+01 8.48826
12 16 14 2.23811 7.9712 5.7330925903291838 47.772698359951818 4.777104E+01 7.90287
13 17 15 2.10716 7.4488 5.3416416520533501 47.431661715371511 4.742866E+01 7.393
14 18 16 1.98887 6.9912 5.0023281807176705 47.095611472833625 4.709560E+01 6.94494
15 19 17 1.88251 6.5868 4.7042918023469245 46.738135606657607 4.673810E+01 6.54809
16 20 18 1.78616 6.2269 4.4407372670195153 46.351036228804830 4.634700E+01 6.19414
17 21 19 1.69756 5.9044 4.2068426755757722 45.972574420157272 4.597245E+01 5.87649
18 22 20 1.61674 5.6138 3.9970559190180235 45.599538792737540 4.559951E+01 5.58983
19 23 21 1.54354 5.3506 3.8070580251989936 45.130141666038419 4.512998E+01 5.32984
20 24 22 1.4739 5.1111 3.6372036591393244 44.678154756688521 4.467334E+01 5.09296
21 25 23 1.41187 4.8921 3.4802321931707181 44.288384117731660 4.428694E+01 4.87624
22 26 24 1.35158 4.6912 3.3396184083440748 44.075369846514540 4.406899E+01 4.67721
23 27 25 1.29342 4.5062 3.2127815233422234 43.683283940837754 4.368258E+01 4.49379
24 28 26 1.23717 4.3353 3.0981324251924258 43.278907307818507 4.327889E+01 4.32421
25 29 27 1.18829 4.1769 2.9886073109455173 42.789487533463515 4.278886E+01 4.16697
26 30 28 1.14934 4.0297 2.8803579071816374 42.072979220857839 4.207102E+01 4.02076
27 31 29 1.0994 3.8925 2.7931045963589729 41.761163323965441 4.176091E+01 3.88446
28 32 30 1.0646 3.7644 2.6998038843441234 41.050051788283128 4.105005E+01 3.7571
29 33 31 1.03093 3.6444 2.6134718081549746 40.556471636434310 4.055539E+01 3.63783
30 34 32 0.992521 3.5319 2.5393786664881515 40.031963143946570 4.002218E+01 3.52589
31 35 33 0.96043 3.4261 2.4656703258691048 39.013810801892035 3.900639E+01 3.42064
32 36 34 0.936991 3.3265 2.3895090090906632 38.448989353970582 3.844825E+01 3.32149
33 37 35 0.904762 3.2325 2.3277380685551012 38.031751677065152 3.802630E+01 3.22793
34 38 36 0.88043 3.1437 2.2632697025024830 37.467874891028707 3.745824E+01 3.13949
35 39 37 0.861911 3.0597 2.1977887998722641 36.708298147648584 3.670826E+01 3.05577
36 40 38 0.836801 2.9800 2.1431992320373765 36.237096370153139 3.622215E+01 2.9764
37 41 39 0.824941 2.9044 2.0794586303901235 35.352727773146235 3.534934E+01 2.90105
38 42 40 0.79932 2.8325 2.0331800569564376 34.999031341575680 3.498962E+01 2.82942
39 43 41 0.749951 2.7641 2.0141487940930034 33.486033884194320 3.348440E+01 2.76124
40 44 42 0.718884 2.6990 1.9801155131005517 32.459922356232347 3.245681E+01 2.69627
41 45 43 0.656169 2.6368 1.9806308773856307 33.454099287272697 3.345104E+01 2.63429
42 46 44 0.598635 2.5774 1.9787654591502932 34.786895587889887 3.478308E+01 2.57509
43 47 45 0.683111 2.5207 1.8375890433221131 33.503341870851990 3.348929E+01 2.5185
44 48 46 0.682603 2.4664 1.7837970007177897 34.564214331592730 3.456144E+01 2.46433
45 49 47 0.789731 2.4144 1.6246685295739940 36.071323264642899 3.606283E+01 2.41245
46 50 48 0.816255 2.3645 1.5482454753198669 35.277303313657342 3.524166E+01 2.36271
