j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 18 9.5 5.88291 43.4076 37.524686555495997 4.1688771325612857 4.168875E+00 23.6237
2 19 10.5 9.41346 33.1011 23.687642028850515 4.1165417721484543 4.116541E+00 21.4761
3 20 11.5 10.0495 27.4502 17.400742345455299 4.0627061246112852 4.062706E+00 19.6864
4 21 12.5 9.92171 23.7267 13.804988321616602 4.0139796010713722 4.013979E+00 18.172
5 22 13.5 9.55974 21.0308 11.471057653443109 3.9652189273421974 3.965192E+00 16.874
6 23 14.5 9.12852 18.9623 9.8337784758986206 3.9194695645220419 3.919421E+00 15.7491
7 24 15.5 8.68921 17.3111 8.6218857952362331 3.8819089129794788 3.881883E+00 14.7648
8 25 16.5 8.27111 15.9545 7.6833932971387302 3.8405166961212327 3.840498E+00 13.8963
9 26 17.5 7.87737 14.8153 6.9379341355780770 3.7951991247217234 3.795081E+00 13.1243
10 27 18.5 7.50902 13.8421 6.3330809501809719 3.7606219347799756 3.760516E+00 12.4335
11 28 19.5 7.16951 12.9990 5.8294867075185293 3.7363015004293829 3.736203E+00 11.8118
12 29 20.5 6.86344 12.2601 5.3966578849647222 3.6763193110332768 3.676318E+00 11.2494
13 30 21.5 6.56506 11.6064 5.0413409625448615 3.6395504404719059 3.639299E+00 10.738
14 31 22.5 6.31108 11.0231 4.7120188163280723 3.5903256492669025 3.590302E+00 10.2712
15 32 23.5 6.04797 10.4989 4.4509269101273343 3.6099350673473580 3.609496E+00 9.84319
16 33 24.5 5.8241 10.0250 4.2008995030667595 3.5589195096507935 3.558919E+00 9.44946
17 34 25.5 5.55567 9.5941 4.0384252319485796 3.6413911750982919 3.641059E+00 9.08602
18 35 26.5 5.40205 9.2003 3.7982546476372661 3.4887826953947454 3.488782E+00 8.7495
19 36 27.5 5.20702 8.8390 3.6319841124492931 3.4712832715441051 3.471012E+00 8.43702
20 37 28.5 4.95201 8.5062 3.5541886780419336 3.6269816146050982 3.626403E+00 8.14609
21 38 29.5 4.80871 8.1984 3.3896867733259719 3.4825270219633255 3.482496E+00 7.87455
22 39 30.5 4.69239 7.9128 3.2204098996445039 3.6527906608697984 3.652645E+00 7.62053
23 40 31.5 4.57951 7.6472 3.0676925566524904 3.4030019960303184 3.402634E+00 7.38239
24 41 32.5 4.40786 7.3993 2.9914399879552618 3.2518247486218770 3.251799E+00 7.15868
25 42 33.5 4.27852 7.1675 2.8889765115694219 2.9832359523769232 2.983194E+00 6.94813
26 43 34.5 4.13647 6.9502 2.8137282902115106 3.3094338542326525 3.309358E+00 6.74962
27 44 35.5 3.97693 6.7460 2.7690659269787723 3.3672578883890409 3.366868E+00 6.56213
28 45 36.5 4.00631 6.5537 2.5473854081408178 3.2313862307423245 3.230280E+00 6.38477
29 46 37.5 3.86972 6.3724 2.5026786998712098 3.0275687355319989 3.027565E+00 6.21675
30 47 38.5 3.72077 6.2011 2.4803313771124991 3.1307581653271574 3.130573E+00 6.05735
31 48 39.5 3.60073 6.0389 2.4381654705135074 3.2612087520447055 3.260440E+00 5.90591
32 49 40.5 3.79802 5.8851 2.0870807407989438 3.3232275284758144 3.323099E+00 5.76187
33 50 41.5 3.7027 5.7392 2.0364952726705310 3.4818796182893101 3.480725E+00 5.62468
