j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 38 19.5 6.86167 44.2460 37.384330284706628 0.72422962849973826 7.242295E-01 17.4258
2 39 20.5 10.6938 34.2186 23.524753250749090 0.71037320114942015 7.103723E-01 16.596
3 40 21.5 11.3602 28.7432 17.383021939747188 0.71327763493122243 7.132769E-01 15.8417
4 41 22.5 11.4883 25.1404 13.652125863511234 0.68361665926188220 6.836077E-01 15.1529
5 42 23.5 11.194 22.5307 11.336678887013267 0.70765087799340576 7.076430E-01 14.5215
6 43 24.5 10.6886 20.5243 9.8356873948784500 0.72301210529840254 7.230021E-01 13.9407
7 44 25.5 10.1252 18.9179 8.7926897837723583 0.82078098888369899 8.207804E-01 13.4045
8 45 26.5 9.73497 17.5931 7.8581257770867268 0.62981145281440543 6.297931E-01 12.908
9 46 27.5 9.27496 16.4758 7.2008434190743147 0.63030276416821229 6.303028E-01 12.447
10 47 28.5 8.7269 15.5167 6.7897996522129107 0.88255688961002610 8.825549E-01 12.0178
11 48 29.5 8.54962 14.6817 6.1320763556567899 0.94748563131359220 9.474593E-01 11.6172
12 49 30.5 8.00544 13.9460 5.9405623580413147 0.81894406212987636 8.189057E-01 11.2425
13 50 31.5 7.71493 13.2916 5.5766707464153793 0.77069241906545449 7.706791E-01 10.8911
