j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 7 4 1.32783 40.8934 39.565568147843123 112.61348303545866 1.126134E+02 31.1879
2 8 5 4.80137 30.0000 25.198631555875810 112.26953582193055 1.122695E+02 25.5174
3 9 6 5.39532 24.0948 18.699483916363267 103.80415915460262 1.038042E+02 21.5916
4 10 7 5.27841 20.2679 14.989486750119854 104.01667962859877 1.040166E+02 18.7127
