 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3   3261.0481      7.1250    3.811039E+02
    4     74.6877     13.6864    1.122224E+01
    5    460.7201     18.9566    8.460928E+01
    6     42.9221     23.8289    9.315635E+00
    7    168.2157     28.5285    4.212558E+01
    8     27.3816     33.1508    7.771339E+00
    9     93.0400     37.7470    2.951287E+01
   10     20.5902     42.3503    7.218850E+00
   11     58.6110     46.9849    2.250583E+01
   12     14.4294     51.6712    6.022494E+00
   13     41.6978     56.4277    1.879598E+01
   14     14.1098     61.2731    6.831357E+00
   15     33.0225     66.2271    1.709070E+01
   16     13.2015     71.3115    7.273197E+00
   17     27.8534     76.5519    1.627550E+01
   18     12.1482     81.9788    7.504155E+00
   19     25.3032     87.6304    1.647510E+01
   20     11.2159     93.5556    7.677258E+00
   21     23.7518     99.8197    1.705113E+01
   22     11.6040    106.5138    8.717829E+00
   23     22.8463    113.7729    1.792676E+01
   24     12.1131    121.8129    9.909221E+00
   25     24.9855    131.0221    2.127386E+01
   26     12.2539    142.2530    1.084272E+01
   27     35.0788    158.4755    3.221036E+01
