 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2  20879.8313      4.6371    1.661640E+03
    3    411.5930      9.2876    4.585704E+01
    4   1336.8641     13.1505    1.915004E+02
    5    136.5868     16.7876    2.391340E+01
    6    323.7322     20.3295    6.698371E+01
    7     69.8807     23.8285    1.668355E+01
    8    155.7114     27.3110    4.213173E+01
    9     41.8485     30.7932    1.265533E+01
   10     99.1753     34.2862    3.314842E+01
   11     33.2936     37.7988    1.218789E+01
   12     67.5054     41.3382    2.686077E+01
   13     29.2755     44.9113    1.258079E+01
   14     49.2339     48.5246    2.272491E+01
   15     26.4285     52.1847    1.303990E+01
   16     38.7030     55.8986    2.032818E+01
   17     22.2880     59.6739    1.241593E+01
   18     30.0860     63.5188    1.771765E+01
   19     18.1304     67.4426    1.125413E+01
   20     26.1717     71.4559    1.707874E+01
   21     15.1989     75.5709    1.040209E+01
   22     22.0820     79.8020    1.581579E+01
   23     12.3977     84.1664    9.274253E+00
   24     19.0751     88.6849    1.487657E+01
   25     10.4788     93.3834    8.505928E+00
   26     17.1820     98.2946    1.449404E+01
   27     10.2589    103.4613    8.980561E+00
   28     16.9044    108.9409    1.533609E+01
   29      9.5334    114.8140    8.952406E+00
   30     16.4924    121.2006    1.601230E+01
   31      9.4298    128.2924    9.455467E+00
   32     18.3837    136.4351    1.901894E+01
   33     10.0944    146.3866    1.076454E+01
   34     27.6753    160.7810    3.039355E+01
