 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4   3329.1758      4.3353    2.269656E+02
    5    252.2764      8.1196    2.102085E+01
    6    520.4845     11.0742    5.125450E+01
    7    122.3566     13.7479    1.390271E+01
    8    222.1665     16.2828    2.860938E+01
    9     75.3274     18.7384    1.084145E+01
   10    126.1165     21.1453    2.006190E+01
   11     49.6298     23.5217    8.646717E+00
   12     81.1624     25.8791    1.537007E+01
   13     37.1883     28.2256    7.605906E+00
   14     56.4730     30.5670    1.240566E+01
   15     30.2072     32.9079    7.093377E+00
   16     41.6992     35.2519    1.042372E+01
   17     24.8431     37.6021    6.586500E+00
   18     33.2433     39.9613    9.317228E+00
   19     20.5293     42.3317    6.064844E+00
   20     26.3980     44.7159    8.198526E+00
   21     18.4262     47.1158    6.001850E+00
   22     22.7124     49.5338    7.742058E+00
   23     15.2610     51.9719    5.433276E+00
   24     19.5586     54.4323    7.259634E+00
   25     13.9275     56.9174    5.380520E+00
   26     18.4571     59.4295    7.410034E+00
   27     13.1361     61.9712    5.472806E+00
   28     16.0995     64.5451    6.951334E+00
   29     12.8036     67.1541    5.722226E+00
   30     15.5225     69.8015    7.172530E+00
   31     12.3354     72.4907    5.886738E+00
   32     15.6817     75.2255    7.721246E+00
   33     11.6588     78.0102    5.917109E+00
   34     14.2555     80.8496    7.450963E+00
   35     11.5339     83.7491    6.203195E+00
   36     12.0028     86.7148    6.637222E+00
   37     10.2752     89.7537    5.837574E+00
   38     11.4261     92.8742    6.664532E+00
   39      9.6001     96.0858    5.744917E+00
   40     10.4935     99.3999    6.438523E+00
   41      9.6437    102.8303    6.063211E+00
   42     10.9183    106.3937    7.029992E+00
   43      7.8756    110.1111    5.190196E+00
   44     10.1216    114.0089    6.823702E+00
   45      7.4139    118.1219    5.110566E+00
   46      8.6487    122.4967    6.092768E+00
   47      6.6972    127.1991    4.819453E+00
   48      9.6189    132.3266    7.067699E+00
   49      7.2077    138.0352    5.405213E+00
   50     10.7751    144.6061    8.243726E+00
   51      6.6457    152.6549    5.185120E+00
   52     21.6141    164.3133    1.719125E+01
