 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12    321.6413      6.2085    2.778005E+01
   13     32.1433     11.0711    2.998302E+00
   14    120.7871     14.6103    1.210151E+01
   15     29.6565     17.6441    3.176163E+00
   16     68.5750     20.4018    7.818094E+00
   17     22.2001     22.9854    2.684381E+00
   18     44.8573     25.4505    5.733978E+00
   19     18.0599     27.8309    2.433331E+00
   20     32.8042     30.1492    4.646591E+00
   21     15.6269     32.4209    2.321467E+00
   22     24.7469     34.6578    3.847286E+00
   23     13.2976     36.8686    2.159197E+00
   24     19.4383     39.0602    3.290603E+00
   25     11.3683     41.2384    2.003027E+00
   26     15.9154     43.4076    2.914168E+00
   27      9.7042     45.5720    1.843926E+00
   28     13.3905     47.7350    2.636895E+00
   29      8.7646     49.8996    1.786509E+00
   30     11.8670     52.0687    2.500875E+00
   31      7.6881     54.2448    1.673327E+00
   32     10.3838     56.4303    2.331797E+00
   33      6.9649     58.6277    1.612170E+00
   34      9.3747     60.8391    2.234743E+00
   35      6.5882     63.0670    1.616018E+00
   36      8.5517     65.3134    2.156733E+00
   37      6.0288     67.5809    1.562116E+00
   38      7.6569     69.8717    2.036877E+00
   39      5.7161     72.1884    1.560084E+00
   40      6.9002     74.5337    1.930936E+00
   41      5.1691     76.9104    1.482225E+00
   42      6.3981     79.3215    1.878846E+00
   43      4.9456     81.7704    1.486481E+00
   44      5.8905     84.2607    1.811187E+00
   45      4.4740     86.7965    1.406561E+00
   46      5.4219     89.3821    1.742030E+00
   47      4.2159     92.0227    1.383678E+00
   48      5.4445     94.7239    1.824529E+00
   49      4.0635     97.4924    1.389814E+00
   50      5.2860    100.3357    1.844462E+00
   51      4.3197    103.2627    1.537135E+00
   52      5.0341    106.2839    1.826133E+00
   53      3.7475    109.4120    1.385309E+00
   54      4.8868    112.6624    1.840230E+00
   55      3.7539    116.0543    1.439550E+00
   56      4.9234    119.6121    1.922050E+00
   57      3.1994    123.3677    1.271123E+00
   58      4.8485    127.3638    1.959812E+00
   59      3.0953    131.6606    1.272538E+00
   60      4.8936    136.3477    2.045667E+00
   61      2.5985    141.5680    1.104203E+00
   62      5.6045    147.5791    2.420294E+00
   63      1.8823    154.9445    8.258739E-01
   64     11.1628    165.6141    4.974896E+00
