 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13    153.6365     10.3209    2.146679E+01
   14     30.5999     18.4349    4.592264E+00
   15     69.2015     24.3509    1.110161E+01
   16     24.3458     29.4388    4.157640E+00
   17     41.9063     34.0841    7.590253E+00
   18     18.9902     38.4602    3.636136E+00
   19     31.6931     42.6628    6.396438E+00
   20     15.3493     46.7518    3.256727E+00
   21     24.4451     50.7685    5.439627E+00
   22     13.0692     54.7433    3.043480E+00
   23     19.8825     58.7001    4.835905E+00
   24     11.2849     62.6591    2.861559E+00
   25     16.6832     66.6380    4.403099E+00
   26      9.8944     70.6531    2.713777E+00
   27     14.0455     74.7208    3.997687E+00
   28      9.2998     78.8575    2.743199E+00
   29     13.0745     83.0809    3.991958E+00
   30      8.8126     87.4108    2.781908E+00
   31     12.3645     91.8697    4.031122E+00
   32      8.0488     96.4847    2.707406E+00
   33     11.7931    101.2891    4.088949E+00
   34      7.8585    106.3254    2.806064E+00
   35     11.5676    111.6498    4.250211E+00
   36      7.3529    117.3409    2.777732E+00
   37     11.4257    123.5142    4.434585E+00
   38      6.6920    130.3544    2.666586E+00
   39     12.8758    138.1930    5.263931E+00
   40      6.7579    147.7560    2.832733E+00
   41     22.4946    161.5651    9.661960E+00
