 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    417.9264     15.5014    9.972552E+01
    7     33.3188     28.7001    9.173683E+00
    8    121.9775     38.8937    3.806202E+01
    9     24.5267     48.1545    8.553736E+00
   10     72.1293     57.0721    2.780316E+01
   11     22.2058     65.9404    9.374700E+00
   12     51.0162     74.9633    2.341053E+01
   13     19.5543     84.3280    9.691013E+00
   14     40.4453     94.2509    2.152926E+01
   15     17.0798    105.0367    9.718687E+00
   16     34.6933    117.2004    2.101468E+01
   17     16.1847    131.8455    1.039767E+01
   18     48.4225    152.8104    3.288608E+01
