 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12    266.3175      6.8646    2.509630E+01
   13     35.8851     12.2466    3.652144E+00
   14     92.4161     16.1665    1.010219E+01
   15     29.8838     19.5293    3.491945E+00
   16     54.6819     22.5888    6.801856E+00
   17     24.7412     25.4579    3.264065E+00
   18     37.3472     28.1983    5.208704E+00
   19     21.0592     30.8475    3.095825E+00
   20     28.1183     33.4306    4.345531E+00
   21     18.0127     35.9652    2.919559E+00
   22     21.6124     38.4645    3.665941E+00
   23     14.9852     40.9383    2.654791E+00
   24     18.3274     43.3948    3.385064E+00
   25     13.3189     45.8403    2.560404E+00
   26     16.2134     48.2805    3.239067E+00
   27     11.8279     50.7201    2.452112E+00
   28     14.4368     53.1633    3.101814E+00
   29     10.7785     55.6142    2.397068E+00
   30     13.0347     58.0762    2.997097E+00
   31      9.9789     60.5529    2.369699E+00
   32     11.6289     63.0477    2.849193E+00
   33      8.9598     65.5638    2.262784E+00
   34     10.5406     68.1047    2.741475E+00
   35      8.2520     70.6739    2.208450E+00
   36      9.2478     73.2751    2.544669E+00
   37      7.3705     75.9120    2.083666E+00
   38      8.3179     78.5889    2.414206E+00
   39      6.7055     81.3103    1.996771E+00
   40      7.4392     84.0811    2.271335E+00
   41      6.0466     86.9069    1.891730E+00
   42      7.0298     89.7939    2.252329E+00
   43      5.8828     92.7491    1.929182E+00
   44      6.6053     95.7807    2.215912E+00
   45      5.3340     98.8983    1.829634E+00
   46      6.6104    102.1128    2.317291E+00
   47      5.0329    105.4379    1.802237E+00
   48      5.5360    108.8898    2.024127E+00
   49      4.2733    112.4889    1.594661E+00
   50      5.6528    116.2608    2.152063E+00
   51      3.8786    120.2391    1.505852E+00
   52      6.6988    124.4691    2.651284E+00
   53      4.3818    129.0142    1.767284E+00
   54      8.2372    133.9685    3.384356E+00
   55      3.3214    139.4828    1.389678E+00
   56      7.5355    145.8284    3.209670E+00
   57      2.7478    153.5993    1.191113E+00
   58     14.5956    164.8517    6.436915E+00
