 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11    171.7425     11.7782    2.843383E+01
   12     28.5940     21.1700    5.145702E+00
   13     72.0723     28.0897    1.400754E+01
   14     19.0262     34.1020    3.971731E+00
   15     47.7517     39.6461    1.065566E+01
   16     17.6506     44.9202    4.192790E+00
   17     33.4911     50.0356    8.437760E+00
   18     15.5456     55.0638    4.140368E+00
   19     27.3884     60.0565    7.688843E+00
   20     13.2435     65.0543    3.908556E+00
   21     22.3207     70.0925    6.908854E+00
   22     11.0711     75.2041    3.586188E+00
   23     18.9658     80.4225    6.416508E+00
   24     10.0945     85.7839    3.560497E+00
   25     17.8410     91.3303    6.549665E+00
   26      9.4874     97.1126    3.619535E+00
   27     16.8797    103.1965    6.682780E+00
   28      9.3666    109.6719    3.843143E+00
   29     16.9536    116.6696    7.200185E+00
   30     10.7662    124.3971    4.727396E+00
   31     18.1371    133.2257    8.225042E+00
   32     10.6514    143.9685    4.983676E+00
   33     28.7877    159.4526    1.388390E+01
