 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13    107.0576     16.5615    2.490818E+01
   14     20.8316     29.8620    5.205726E+00
   15     46.4934     39.6982    1.241977E+01
   16     14.4756     48.3106    4.116340E+00
   17     34.1499     56.3414    1.029955E+01
   18     12.4556     64.0954    3.971249E+00
   19     27.7305     71.7608    9.319294E+00
   20     11.7069     79.4803    4.136056E+00
   21     24.1286     87.3839    8.940489E+00
   22     10.6821     95.6129    4.142188E+00
   23     22.2301    104.3461    9.003264E+00
   24     11.8797    113.8455    5.016055E+00
   25     22.7406    124.5611    9.993849E+00
   26     11.1046    137.4610    5.071536E+00
   27     31.7690    155.9052    1.505660E+01
