 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15    139.9011      8.5413    1.609225E+01
   16     21.4432     15.1783    2.625655E+00
   17     58.0722     19.9761    7.541720E+00
   18     18.7804     24.0672    2.578343E+00
   19     37.6089     27.7714    5.442386E+00
   20     15.9323     31.2323    2.423798E+00
   21     26.4693     34.5286    4.223232E+00
   22     13.2504     37.7090    2.212461E+00
   23     19.8280     40.8062    3.457887E+00
   24     11.4437     43.8435    2.080638E+00
   25     15.6153     46.8385    2.954980E+00
   26      9.9046     49.8048    1.947811E+00
   27     13.3503     52.7537    2.724506E+00
   28      8.9151     55.6946    1.885537E+00
   29     10.7995     58.6356    2.364230E+00
   30      7.9490     61.5842    1.799187E+00
   31      9.3888     64.5473    2.194748E+00
   32      7.1362     67.5312    1.721133E+00
   33      8.6302     70.5426    2.145506E+00
   34      6.5426     73.5878    1.675072E+00
   35      7.9571     76.6736    2.096270E+00
   36      5.7208     79.8071    1.549579E+00
   37      7.3107     82.9959    2.034484E+00
   38      5.4414     86.2484    1.554660E+00
   39      7.0633     89.5740    2.070469E+00
   40      4.8520     92.9835    1.458277E+00
   41      6.8216     96.4893    2.100866E+00
   42      4.7379    100.1063    1.494304E+00
   43      6.6642    103.8523    2.151302E+00
   44      4.4989    107.7492    1.485698E+00
   45      7.2034    111.8248    2.432277E+00
   46      4.8427    116.1151    1.671108E+00
   47      7.9806    120.6684    2.813152E+00
   48      4.5435    125.5525    1.635296E+00
   49      8.4920    130.8678    3.119459E+00
   50      3.8823    136.7750    1.454938E+00
   51      9.2881    143.5631    3.549753E+00
   52      3.6500    151.8650    1.422054E+00
   53     17.1293    163.8743    6.800760E+00
